Match_ID,Event,Year,Date,Team 1,Team 2,Match Format,Maps Picked/Banned,Score per Map,Score per Half,Sides Chosen by Non-Picker
56,Champions Tour 2023: Pacific League,2023,2023-04-24 06:00:00,ZETA DIVISION,Talon Esports,Bo3,TLN ban Lotus; ZETA ban Icebox; TLN pick Haven; ZETA pick Ascent; TLN ban Fracture; ZETA ban Pearl; Split remains,Haven: 8-13; Ascent: 14-16,"Team 1: 4 / 4, Team 2: 8 / 5; Team 1: 6 / 6 / 2, Team 2: 6 / 6 / 4",Team 1: Attack; Team 2: Attack
57,Champions Tour 2023: Pacific League,2023,2023-04-29 04:00:00,T1,DetonatioN FocusMe,Bo3,T1 ban Haven; DFM ban Bind; T1 pick Lotus; DFM pick Split; T1 ban Ascent; DFM ban Pearl; Fracture remains,Lotus: 13-9; Split: 9-13; Fracture: 13-10,"Team 1: 6 / 7, Team 2: 4 / 5; Team 1: 4 / 5, Team 2: 6 / 7; Team 1: 6 / 7, Team 2: 6 / 4",Team 2: Attack; Team 1: Defense
58,Champions Tour 2023: Pacific League,2023,2023-04-29 08:00:00,ZETA DIVISION,Team Secret,Bo3,ZETA ban Haven; TS ban Pearl; ZETA pick Split; TS pick Lotus; ZETA ban Ascent; TS ban Bind; Fracture remains,Split: 13-9; Lotus: 10-13; Fracture: 13-9,"Team 1: 8 / 5, Team 2: 4 / 5; Team 1: 6 / 4, Team 2: 6 / 7; Team 1: 7 / 6, Team 2: 5 / 4",Team 2: Defense; Team 1: Attack
59,Champions Tour 2023: Pacific League,2023,2023-04-30 04:00:00,Global Esports,Gen.G,Bo3,GE ban Fracture; GEN ban Split; GE pick Pearl; GEN pick Lotus; GE ban Ascent; GEN ban Bind; Haven remains,Pearl: 13-8; Lotus: 13-8,"Team 1: 8 / 5, Team 2: 1 / 7; Team 1: 7 / 6, Team 2: 5 / 3",Team 2: Attack; Team 1: Attack
60,Champions Tour 2023: Pacific League,2023,2023-04-30 06:20:00,Rex Regum Qeon,DRX,Bo3,DRX ban Lotus; RRQ ban Bind; DRX pick Haven; RRQ pick Split; DRX ban Fracture; RRQ ban Ascent; Pearl remains,Haven: 13-8; Split: 10-13; Pearl: 2-13,"Team 1: 6 / 7, Team 2: 6 / 2; Team 1: 6 / 4, Team 2: 6 / 7; Team 1: 0 / 2, Team 2: 3 / 10",Team 1: Attack; Team 2: Defense
61,Champions Tour 2023: Pacific League,2023,2023-05-01 06:00:00,Talon Esports,Paper Rex,Bo3,TLN ban Bind; PRX ban Haven; TLN pick Pearl; PRX pick Split; TLN ban Ascent; PRX ban Lotus; Fracture remains,Pearl: 13-11; Split: 4-13; Fracture: 10-13,"Team 1: 9 / 4, Team 2: 3 / 8; Team 1: 3 / 1, Team 2: 9 / 4; Team 1: 6 / 4, Team 2: 6 / 7",Team 2: Attack; Team 1: Attack
62,Champions Tour 2023: Pacific League,2023,2023-05-06 04:00:00,Talon Esports,Gen.G,Bo3,GEN ban Pearl; TLN ban Split; GEN pick Fracture; TLN pick Lotus; GEN ban Bind; TLN ban Ascent; Haven remains,Fracture: 13-8; Lotus: 13-7,"Team 1: 7 / 6, Team 2: 5 / 3; Team 1: 6 / 7, Team 2: 2 / 5",Team 1: Attack; Team 2: Attack
63,Champions Tour 2023: Pacific League,2023,2023-05-06 06:30:00,ZETA DIVISION,Paper Rex,Bo3,PRX ban Haven; ZETA ban Pearl; PRX pick Split; ZETA pick Ascent; PRX ban Fracture; ZETA ban Bind; Lotus remains,Split: 6-13; Ascent: 10-13,"Team 1: 1 / 5, Team 2: 6 / 7; Team 1: 6 / 4, Team 2: 5 / 8",Team 1: Defense; Team 2: Attack
64,Champions Tour 2023: Pacific League,2023,2023-05-07 04:00:00,Rex Regum Qeon,Global Esports,Bo3,RRQ ban Lotus; GE ban Haven; RRQ pick Fracture; GE pick Pearl; RRQ ban Split; GE ban Ascent; Bind remains,Fracture: 13-10; Pearl: 13-11,"Team 1: 7 / 6, Team 2: 4 / 6; Team 1: 8 / 5, Team 2: 4 / 7",Team 2: Attack; Team 1: Attack
65,Champions Tour 2023: Pacific League,2023,2023-05-07 07:00:00,Team Secret,T1,Bo3,TS ban Pearl; T1 ban Haven; TS pick Lotus; T1 pick Bind; TS ban Ascent; T1 ban Split; Fracture remains,Lotus: 4-13; Bind: 8-13,"Team 1: 2 / 2, Team 2: 10 / 3; Team 1: 3 / 5, Team 2: 6 / 7",Team 2: Defense; Team 1: Defense
66,Champions Tour 2023: Pacific League,2023,2023-05-08 06:00:00,DRX,DetonatioN FocusMe,Bo3,DFM ban Haven; DRX ban Lotus; DFM pick Fracture; DRX pick Ascent; DFM ban Split; DRX ban Bind; Pearl remains,Fracture: 13-8; Ascent: 13-4,"Team 1: 5 / 8, Team 2: 7 / 1; Team 1: 9 / 4, Team 2: 3 / 1",Team 1: Attack; Team 2: Defense
67,Champions Tour 2023: Pacific League,2023,2023-05-12 04:00:00,Paper Rex,Gen.G,Bo3,PRX ban Haven; GEN ban Pearl; PRX pick Split; GEN pick Ascent; PRX ban Fracture; GEN ban Bind; Lotus remains,Split: 13-7; Ascent: 13-2,"Team 1: 9 / 4, Team 2: 3 / 4; Team 1: 10 / 3, Team 2: 2 / 0",Team 2: Defense; Team 1: Attack
68,Champions Tour 2023: Pacific League,2023,2023-05-12 07:45:00,ZETA DIVISION,T1,Bo3,ZETA ban Pearl; T1 ban Split; ZETA pick Fracture; T1 pick Lotus; ZETA ban Ascent; T1 ban Haven; Bind remains,Fracture: 11-13; Lotus: 13-10; Bind: 3-13,"Team 1: 6 / 5, Team 2: 6 / 7; Team 1: 3 / 10, Team 2: 9 / 1; Team 1: 3 / 0, Team 2: 9 / 4",Team 2: Defense; Team 1: Attack
69,Champions Tour 2023: Pacific League,2023,2023-05-13 04:00:00,Team Secret,DRX,Bo3,TS ban Pearl; DRX ban Lotus; TS pick Haven; DRX pick Ascent; TS ban Split; DRX ban Bind; Fracture remains,Haven: 13-8; Ascent: 13-11,"Team 1: 5 / 8, Team 2: 4 / 4; Team 1: 10 / 3, Team 2: 2 / 9",Team 2: Attack; Team 1: Defense
70,Champions Tour 2023: Pacific League,2023,2023-05-13 06:30:00,Global Esports,DetonatioN FocusMe,Bo3,DFM ban Haven; GE ban Fracture; DFM pick Lotus; GE pick Pearl; DFM ban Ascent; GE ban Split; Bind remains,Lotus: 13-7; Pearl: 13-6,"Team 1: 8 / 5, Team 2: 4 / 3; Team 1: 11 / 2, Team 2: 1 / 5",Team 1: Attack; Team 2: Defense
71,Champions Tour 2023: Pacific League,2023,2023-05-14 04:00:00,Talon Esports,Rex Regum Qeon,Bo3,RRQ ban Lotus; TLN ban Fracture; RRQ pick Split; TLN pick Ascent; RRQ ban Pearl; TLN ban Bind; Haven remains,Split: 13-3; Ascent: 4-13; Haven: 7-13,"Team 1: 9 / 4, Team 2: 3 / 0; Team 1: 1 / 3, Team 2: 4 / 9; Team 1: 4 / 3, Team 2: 8 / 5",Team 1: Attack; Team 2: Attack
72,Champions Tour 2023: Pacific League,2023,2023-05-14 07:00:00,ZETA DIVISION,Gen.G,Bo3,GEN ban Pearl; ZETA ban Bind; GEN pick Haven; ZETA pick Ascent; GEN ban Lotus; ZETA ban Split; Fracture remains,Haven: 13-8; Ascent: 4-13; Fracture: 13-4,"Team 1: 8 / 5, Team 2: 4 / 4; Team 1: 1 / 3, Team 2: 4 / 9; Team 1: 5 / 8, Team 2: 0 / 4",Team 1: Attack; Team 2: Attack
73,Champions Tour 2023: Pacific League,2023,2023-05-15 04:00:00,T1,DRX,Bo3,T1 ban Split; DRX ban Lotus; T1 pick Bind; DRX pick Pearl; T1 ban Haven; DRX ban Fracture; Ascent remains,Bind: 10-13; Pearl: 9-13,"Team 1: 7 / 3, Team 2: 4 / 9; Team 1: 3 / 6, Team 2: 9 / 4",Team 2: Attack; Team 1: Attack
74,Champions Tour 2023: Pacific League,2023,2023-05-15 07:00:00,Team Secret,Global Esports,Bo3,TS ban Pearl; GE ban Fracture; TS pick Haven; GE pick Lotus; TS ban Split; GE ban Ascent; Bind remains,Haven: 13-9; Lotus: 13-10,"Team 1: 7 / 6, Team 2: 3 / 6; Team 1: 7 / 6, Team 2: 5 / 5",Team 2: Attack; Team 1: Attack
75,Champions Tour 2023: Pacific League,2023,2023-05-16 04:00:00,Talon Esports,DetonatioN FocusMe,Bo3,TLN ban Ascent; DFM ban Haven; TLN pick Lotus; DFM pick Bind; TLN ban Split; DFM ban Pearl; Fracture remains,Lotus: 13-11; Bind: 13-4,"Team 1: 7 / 6, Team 2: 5 / 6; Team 1: 10 / 3, Team 2: 2 / 2",Team 2: Attack; Team 1: Attack
76,Champions Tour 2023: Pacific League,2023,2023-05-16 06:30:00,Rex Regum Qeon,Paper Rex,Bo3,RRQ ban Lotus; PRX ban Haven; RRQ pick Bind; PRX pick Pearl; RRQ ban Split; PRX ban Ascent; Fracture remains,Bind: 9-13; Pearl: 11-13,"Team 1: 4 / 5, Team 2: 6 / 7; Team 1: 4 / 7, Team 2: 8 / 5",Team 2: Attack; Team 1: Attack
77,Champions Tour 2023: Pacific League,2023,2023-05-19 04:00:00,ZETA DIVISION,Team Secret,Bo3,TS ban Pearl; ZETA ban Split; TS pick Haven; ZETA pick Ascent; TS ban Fracture; ZETA ban Bind; Lotus remains,Haven: 13-15; Ascent: 12-14,"Team 1: 3 / 9 / 1, Team 2: 9 / 3 / 3; Team 1: 5 / 7 / 0, Team 2: 7 / 5 / 2",Team 1: Attack; Team 2: Defense
78,Champions Tour 2023: Pacific League,2023,2023-05-19 07:15:00,T1,Gen.G,Bo3,T1 ban Split; GEN ban Pearl; T1 pick Fracture; GEN pick Ascent; T1 ban Haven; GEN ban Bind; Lotus remains,Fracture: 13-8; Ascent: 11-13; Lotus: 13-7,"Team 1: 6 / 7, Team 2: 3 / 5; Team 1: 3 / 8, Team 2: 9 / 4; Team 1: 7 / 6, Team 2: 1 / 6",Team 2: Attack; Team 1: Defense
79,Champions Tour 2023: Pacific League,2023,2023-05-20 04:00:00,DRX,Team Secret,Bo3,TS ban Pearl; DRX ban Lotus; TS pick Haven; DRX pick Split; TS ban Fracture; DRX ban Ascent; Bind remains,Haven: 9-13; Split: 13-5; Bind: 13-4,"Team 1: 5 / 4, Team 2: 5 / 8; Team 1: 10 / 3, Team 2: 2 / 3; Team 1: 3 / 10, Team 2: 2 / 2",Team 1: Defense; Team 2: Defense
80,Champions Tour 2023: Pacific League,2023,2023-05-20 07:15:00,Paper Rex,T1,Bo3,T1 ban Split; PRX ban Haven; T1 pick Lotus; PRX pick Fracture; T1 ban Ascent; PRX ban Pearl; Bind remains,Lotus: 13-10; Fracture: 13-10,"Team 1: 6 / 7, Team 2: 6 / 4; Team 1: 5 / 8, Team 2: 6 / 4",Team 1: Attack; Team 2: Attack
81,Champions Tour 2023: Pacific League,2023,2023-05-21 04:00:00,Team Secret,Gen.G,Bo3,GEN ban Fracture; TS ban Pearl; GEN pick Ascent; TS pick Haven; GEN ban Lotus; TS ban Bind; Split remains,Ascent: 13-8; Haven: 8-13; Split: 12-14,"Team 1: 7 / 6, Team 2: 2 / 6; Team 1: 6 / 2, Team 2: 3 / 10; Team 1: 5 / 7 / 0, Team 2: 7 / 5 / 2",Team 1: Defense; Team 2: Attack
82,Champions Tour 2023: Pacific League,2023,2023-05-21 07:45:00,T1,ZETA DIVISION,Bo3,ZETA ban Pearl; T1 ban Split; ZETA pick Haven; T1 pick Bind; ZETA ban Lotus; T1 ban Ascent; Fracture remains,Haven: 13-10; Bind: 12-14; Fracture: 13-10,"Team 1: 5 / 8, Team 2: 6 / 4; Team 1: 7 / 5 / 0, Team 2: 5 / 7 / 2; Team 1: 8 / 5, Team 2: 3 / 7",Team 1: Defense; Team 2: Attack
83,Champions Tour 2023: Pacific League,2023,2023-05-22 04:00:00,DRX,Paper Rex,Bo3,PRX ban Haven; DRX ban Lotus; PRX pick Fracture; DRX pick Bind; PRX ban Split; DRX ban Ascent; Pearl remains,Fracture: 5-13; Bind: 6-13,"Team 1: 5 / 0, Team 2: 7 / 6; Team 1: 2 / 4, Team 2: 5 / 8",Team 1: Attack; Team 2: Attack
84,Champions Tour 2023: Pacific League,2023,2023-05-22 06:30:00,T1,Gen.G,Bo3,T1 ban Split; GEN ban Pearl; T1 pick Fracture; GEN pick Ascent; T1 ban Haven; GEN ban Bind; Lotus remains,Fracture: 13-10; Ascent: 13-10,"Team 1: 8 / 5, Team 2: 3 / 7; Team 1: 6 / 7, Team 2: 5 / 5",Team 2: Attack; Team 1: Defense
85,Champions Tour 2023: Pacific League,2023,2023-05-27 03:00:00,DRX,T1,Bo5,DRX ban Lotus; T1 ban Split; DRX pick Ascent; T1 pick Fracture; DRX pick Haven; T1 pick Bind; Pearl remains,Ascent: 11-13; Fracture: 13-11; Haven: 13-11; Bind: 6-13; Pearl: 13-9,"Team 1: 9 / 2, Team 2: 3 / 10; Team 1: 4 / 9, Team 2: 8 / 3; Team 1: 9 / 4, Team 2: 3 / 8; Team 1: 4 / 2, Team 2: 8 / 5; Team 1: 8 / 5, Team 2: 4 / 5",Team 2: Defense; Team 1: Attack; Team 2: Defense; Team 1: Attack
86,Champions Tour 2023: Pacific League,2023,2023-05-28 03:00:00,Paper Rex,DRX,Bo5,PRX ban Haven; PRX ban Split; PRX pick Fracture; DRX pick Ascent; PRX pick Lotus; DRX pick Pearl; Bind remains,Fracture: 6-13; Ascent: 14-16; Pearl: 13-8; Bind: 13-6; Lotus: 13-3,"Team 1: 3 / 3, Team 2: 4 / 9; Team 1: 6 / 6 / 2, Team 2: 6 / 6 / 4; Team 1: 8 / 5, Team 2: 4 / 4; Team 1: 4 / 9, Team 2: 3 / 3; Team 1: 4 / 9, Team 2: 0 / 3",Team 2: Attack; Team 1: Attack; Team 1: Attack; Team 2: Attack
87,Champions Tour 2023: EMEA League,2023,2023-03-27 12:30:00,KOI,Natus Vincere,Bo3,NAVI ban Haven; KOI ban Pearl; NAVI pick Ascent; KOI pick Lotus; NAVI ban Icebox; KOI ban Fracture; Split remains,Ascent: 13-7; Lotus: 20-18,"Team 1: 5 / 8, Team 2: 3 / 4; Team 1: 3 / 9 / 8, Team 2: 9 / 3 / 6",Team 1: Defense; Team 2: Defense
88,Champions Tour 2023: EMEA League,2023,2023-03-27 15:30:00,FNATIC,GIANTX,Bo3,FNC ban Pearl; GIA ban Fracture; FNC pick Icebox; GIA pick Split; FNC ban Lotus; GIA ban Haven; Ascent remains,Icebox: 13-3; Split: 13-11,"Team 1: 3 / 10, Team 2: 1 / 2; Team 1: 7 / 6, Team 2: 5 / 6",Team 2: Attack; Team 1: Defense
89,Champions Tour 2023: EMEA League,2023,2023-03-28 12:00:00,Team Heretics,FUT Esports,Bo3,TH ban Fracture; FUT ban Icebox; TH pick Pearl; FUT pick Lotus; TH ban Haven; FUT ban Split; Ascent remains,Pearl: 4-13; Lotus: 9-13,"Team 1: 2 / 2, Team 2: 10 / 3; Team 1: 8 / 1, Team 2: 4 / 9",Team 2: Defense; Team 1: Attack
90,Champions Tour 2023: EMEA League,2023,2023-03-28 14:30:00,Team Liquid,Team Vitality,Bo3,VIT ban Pearl; TL ban Icebox; VIT pick Haven; TL pick Fracture; VIT ban Ascent; TL ban Split; Lotus remains,Haven: 6-13; Fracture: 13-2; Lotus: 10-13,"Team 1: 3 / 3, Team 2: 4 / 9; Team 1: 3 / 10, Team 2: 0 / 2; Team 1: 3 / 7, Team 2: 8 / 5",Team 1: Defense; Team 2: Attack
91,Champions Tour 2023: EMEA League,2023,2023-03-29 12:00:00,Natus Vincere,GIANTX,Bo3,NAVI ban Haven; GIA ban Fracture; NAVI pick Icebox; GIA pick Split; NAVI ban Lotus; GIA ban Ascent; Pearl remains,Icebox: 15-17; Split: 15-13; Pearl: 13-7,"Team 1: 6 / 6 / 3, Team 2: 6 / 6 / 5; Team 1: 5 / 7 / 3, Team 2: 7 / 5 / 1; Team 1: 6 / 7, Team 2: 2 / 5",Team 2: Defense; Team 1: Defense
92,Champions Tour 2023: EMEA League,2023,2023-03-29 16:30:00,Karmine Corp,BBL Esports,Bo3,BBL ban Pearl; KC ban Ascent; BBL pick Icebox; KC pick Split; BBL ban Fracture; KC ban Haven; Lotus remains,Icebox: 19-17; Split: 13-11,"Team 1: 6 / 6 / 7, Team 2: 6 / 6 / 5; Team 1: 9 / 4, Team 2: 3 / 8",Team 1: Defense; Team 2: Defense
93,Champions Tour 2023: EMEA League,2023,2023-03-30 12:00:00,Team Liquid,FUT Esports,Bo3,FUT ban Fracture; TL ban Pearl; FUT pick Lotus; TL pick Split; FUT ban Haven; TL ban Icebox; Ascent remains,Lotus: 10-13; Split: 13-6; Ascent: 13-6,"Team 1: 5 / 5, Team 2: 6 / 7; Team 1: 7 / 6, Team 2: 5 / 1; Team 1: 6 / 7, Team 2: 6 / 0",Team 1: Defense; Team 2: Defense
94,Champions Tour 2023: EMEA League,2023,2023-03-30 15:15:00,KOI,Team Vitality,Bo3,VIT ban Pearl; KOI ban Haven; VIT pick Split; KOI pick Fracture; VIT ban Icebox; KOI ban Ascent; Lotus remains,Split: 9-13; Fracture: 13-15,"Team 1: 7 / 2, Team 2: 5 / 8; Team 1: 4 / 8 / 1, Team 2: 8 / 4 / 3",Team 1: Attack; Team 2: Defense
95,Champions Tour 2023: EMEA League,2023,2023-03-31 12:00:00,FNATIC,BBL Esports,Bo3,BBL ban Fracture; FNC ban Pearl; BBL pick Ascent; FNC pick Haven; BBL ban Icebox; FNC ban Lotus; Split remains,Ascent: 6-13; Haven: 13-9; Split: 13-11,"Team 1: 3 / 3, Team 2: 4 / 9; Team 1: 5 / 8, Team 2: 5 / 4; Team 1: 6 / 7, Team 2: 6 / 5",Team 1: Defense; Team 2: Attack
96,Champions Tour 2023: EMEA League,2023,2023-03-31 15:45:00,Team Heretics,Karmine Corp,Bo3,TH ban Fracture; KC ban Ascent; TH pick Icebox; KC pick Split; TH ban Haven; KC ban Pearl; Lotus remains,Icebox: 13-5; Split: 13-2,"Team 1: 9 / 4, Team 2: 3 / 2; Team 1: 3 / 10, Team 2: 0 / 2",Team 2: Defense; Team 1: Defense
97,Champions Tour 2023: EMEA League,2023,2023-04-05 14:00:00,Team Vitality,FUT Esports,Bo3,FUT ban Fracture; VIT ban Pearl; FUT pick Lotus; VIT pick Haven; FUT ban Split; VIT ban Ascent; Icebox remains,Lotus: 4-13; Haven: 10-13,"Team 1: 1 / 3, Team 2: 4 / 9; Team 1: 5 / 5, Team 2: 7 / 6",Team 1: Defense; Team 2: Defense
98,Champions Tour 2023: EMEA League,2023,2023-04-06 12:00:00,Natus Vincere,BBL Esports,Bo3,BBL ban Pearl; NAVI ban Haven; BBL pick Ascent; NAVI pick Fracture; BBL ban Lotus; NAVI ban Icebox; Split remains,Ascent: 13-10; Fracture: 13-8,"Team 1: 7 / 6, Team 2: 4 / 6; Team 1: 6 / 7, Team 2: 6 / 2",Team 1: Defense; Team 2: Defense
99,Champions Tour 2023: EMEA League,2023,2023-04-06 15:00:00,FNATIC,Team Heretics,Bo3,FNC ban Pearl; TH ban Haven; FNC pick Icebox; TH pick Ascent; FNC ban Split; TH ban Lotus; Fracture remains,Icebox: 13-3; Ascent: 13-6,"Team 1: 4 / 9, Team 2: 0 / 3; Team 1: 7 / 6, Team 2: 5 / 1",Team 2: Attack; Team 1: Attack
100,Champions Tour 2023: EMEA League,2023,2023-04-07 12:00:00,Team Liquid,Karmine Corp,Bo3,TL ban Pearl; KC ban Fracture; TL pick Ascent; KC pick Split; TL ban Haven; KC ban Icebox; Lotus remains,Ascent: 13-5; Split: 13-2,"Team 1: 8 / 5, Team 2: 4 / 1; Team 1: 1 / 12, Team 2: 2 / 0",Team 2: Defense; Team 1: Defense
101,Champions Tour 2023: EMEA League,2023,2023-04-07 14:30:00,KOI,GIANTX,Bo3,GIA ban Fracture; KOI ban Split; GIA pick Lotus; KOI pick Ascent; GIA ban Haven; KOI ban Pearl; Icebox remains,Lotus: 1-13; Ascent: 11-13,"Team 1: 1 / 0, Team 2: 11 / 2; Team 1: 4 / 7, Team 2: 8 / 5",Team 1: Attack; Team 2: Defense
102,Champions Tour 2023: EMEA League,2023,2023-04-12 14:00:00,Natus Vincere,Team Heretics,Bo3,NAVI ban Icebox; TH ban Fracture; NAVI pick Pearl; TH pick Lotus; NAVI ban Split; TH ban Haven; Ascent remains,Pearl: 13-3; Lotus: 9-13; Ascent: 13-2,"Team 1: 9 / 4, Team 2: 3 / 0; Team 1: 7 / 2, Team 2: 3 / 10; Team 1: 2 / 11, Team 2: 1 / 1",Team 2: Defense; Team 1: Defense
103,Champions Tour 2023: EMEA League,2023,2023-04-13 12:40:00,KOI,FUT Esports,Bo3,FUT ban Fracture; KOI ban Lotus; FUT pick Icebox; KOI pick Ascent; FUT ban Split; KOI ban Pearl; Haven remains,Ascent: 9-13; Icebox: 6-13,"Team 1: 6 / 3, Team 2: 6 / 7; Team 1: 5 / 1, Team 2: 7 / 6",Team 2: Defense; Team 1: Attack
104,Champions Tour 2023: EMEA League,2023,2023-04-13 15:00:00,Team Liquid,FNATIC,Bo3,TL ban Icebox; FNC ban Pearl; TL pick Lotus; FNC pick Haven; TL ban Ascent; FNC ban Split; Fracture remains,Lotus: 6-13; Haven: 6-13,"Team 1: 5 / 1, Team 2: 2 / 11; Team 1: 0 / 6, Team 2: 7 / 6",Team 2: Attack; Team 1: Defense
105,Champions Tour 2023: EMEA League,2023,2023-04-14 13:00:00,GIANTX,BBL Esports,Bo3,BBL ban Pearl; GIA ban Ascent; BBL pick Icebox; GIA pick Split; BBL ban Lotus; GIA ban Haven; Fracture remains,Icebox: 13-10; Split: 13-3,"Team 1: 6 / 7, Team 2: 5 / 5; Team 1: 9 / 4, Team 2: 3 / 0",Team 1: Defense; Team 2: Defense
106,Champions Tour 2023: EMEA League,2023,2023-04-14 15:15:00,Team Vitality,Karmine Corp,Bo3,KC ban Haven; VIT ban Pearl; KC pick Ascent; VIT pick Split; KC ban Icebox; VIT ban Fracture; Lotus remains,Ascent: 13-2; Split: 13-6,"Team 1: 3 / 10, Team 2: 0 / 2; Team 1: 11 / 2, Team 2: 1 / 5",Team 1: Defense; Team 2: Defense
107,Champions Tour 2023: EMEA League,2023,2023-04-19 14:00:00,Team Heretics,Team Liquid,Bo3,TL ban Lotus; TH ban Ascent; TL pick Split; TH pick Fracture; TL ban Pearl; TH ban Haven; Icebox remains,Split: 8-13; Fracture: 15-17,"Team 1: 6 / 2, Team 2: 3 / 10; Team 1: 5 / 7 / 3, Team 2: 7 / 5 / 5",Team 1: Defense; Team 2: Defense
108,Champions Tour 2023: EMEA League,2023,2023-04-20 12:00:00,FUT Esports,GIANTX,Bo3,FUT ban Fracture; GIA ban Haven; FUT pick Icebox; GIA pick Split; FUT ban Pearl; GIA ban Lotus; Ascent remains,Icebox: 5-13; Split: 11-13,"Team 1: 2 / 3, Team 2: 10 / 3; Team 1: 7 / 4, Team 2: 5 / 8",Team 2: Defense; Team 1: Defense
109,Champions Tour 2023: EMEA League,2023,2023-04-21 12:00:00,Karmine Corp,Natus Vincere,Bo3,NAVI ban Icebox; KC ban Pearl; NAVI pick Ascent; KC pick Lotus; NAVI ban Haven; KC ban Fracture; Split remains,Ascent: 11-13; Lotus: 7-13,"Team 1: 5 / 6, Team 2: 7 / 6; Team 1: 7 / 0, Team 2: 5 / 8",Team 1: Defense; Team 2: Defense
110,Champions Tour 2023: EMEA League,2023,2023-04-21 15:00:00,BBL Esports,Team Vitality,Bo3,BBL ban Split; VIT ban Pearl; BBL pick Ascent; VIT pick Haven; BBL ban Fracture; VIT ban Icebox; Lotus remains,Ascent: 13-8; Haven: 13-9,"Team 1: 5 / 8, Team 2: 7 / 1; Team 1: 4 / 9, Team 2: 6 / 3",Team 2: Defense; Team 1: Defense
111,Champions Tour 2023: EMEA League,2023,2023-04-26 14:00:00,GIANTX,Team Liquid,Bo3,TL ban Pearl; GIA ban Fracture; TL pick Ascent; GIA pick Icebox; TL ban Haven; GIA ban Split; Lotus remains,Ascent: 13-11; Icebox: 11-13; Lotus: 10-13,"Team 1: 6 / 7, Team 2: 6 / 5; Team 1: 6 / 5, Team 2: 6 / 7; Team 1: 5 / 5, Team 2: 6 / 7",Team 1: Defense; Team 2: Attack
112,Champions Tour 2023: EMEA League,2023,2023-04-27 12:00:00,BBL Esports,Team Heretics,Bo3,BBL ban Fracture; TH ban Ascent; BBL pick Haven; TH pick Lotus; BBL ban Pearl; TH ban Split; Icebox remains,Haven: 14-12; Lotus: 10-13; Icebox: 13-2,"Team 1: 7 / 5 / 2, Team 2: 5 / 7 / 0; Team 1: 6 / 4, Team 2: 6 / 7; Team 1: 2 / 11, Team 2: 1 / 1",Team 2: Defense; Team 1: Attack
113,Champions Tour 2023: EMEA League,2023,2023-04-27 16:15:00,KOI,Karmine Corp,Bo3,KC ban Fracture; KOI ban Split; KC pick Lotus; KOI pick Ascent; KC ban Pearl; KOI ban Icebox; Haven remains,Lotus: 6-13; Ascent: 13-8; Haven: 11-13,"Team 1: 1 / 5, Team 2: 11 / 2; Team 1: 6 / 7, Team 2: 6 / 2; Team 1: 4 / 7, Team 2: 8 / 5",Team 1: Attack; Team 2: Defense
114,Champions Tour 2023: EMEA League,2023,2023-04-28 12:00:00,FUT Esports,FNATIC,Bo3,FNC ban Pearl; FUT ban Fracture; FNC pick Icebox; FUT pick Lotus; FNC ban Split; FUT ban Ascent; Haven remains,Icebox: 5-13; Lotus: 5-13,"Team 1: 5 / 0, Team 2: 7 / 6; Team 1: 1 / 4, Team 2: 5 / 8",Team 1: Attack; Team 2: Attack
115,Champions Tour 2023: EMEA League,2023,2023-04-28 14:20:00,Team Vitality,Natus Vincere,Bo3,VIT ban Pearl; NAVI ban Haven; VIT pick Split; NAVI pick Fracture; VIT ban Icebox; NAVI ban Lotus; Ascent remains,Split: 10-13; Fracture: 10-13,"Team 1: 3 / 7, Team 2: 9 / 4; Team 1: 5 / 5, Team 2: 6 / 7",Team 2: Defense; Team 1: Defense
116,Champions Tour 2023: EMEA League,2023,2023-05-03 14:00:00,Team Vitality,FNATIC,Bo3,FNC ban Pearl; VIT ban Fracture; FNC pick Haven; VIT pick Bind; FNC ban Split; VIT ban Ascent; Lotus remains,Haven: 12-14; Bind: 8-13,"Team 1: 5 / 7 / 0, Team 2: 7 / 5 / 2; Team 1: 2 / 6, Team 2: 7 / 6",Team 1: Defense; Team 2: Attack
117,Champions Tour 2023: EMEA League,2023,2023-05-04 12:00:00,FUT Esports,Karmine Corp,Bo3,FUT ban Fracture; KC ban Pearl; FUT pick Haven; KC pick Ascent; FUT ban Bind; KC ban Lotus; Split remains,Haven: 13-8; Ascent: 13-5,"Team 1: 6 / 7, Team 2: 3 / 5; Team 1: 5 / 8, Team 2: 1 / 4",Team 2: Attack; Team 1: Defense
118,Champions Tour 2023: EMEA League,2023,2023-05-04 14:15:00,KOI,BBL Esports,Bo3,KOI ban Haven; BBL ban Fracture; KOI pick Pearl; BBL pick Ascent; KOI ban Split; BBL ban Lotus; Bind remains,Pearl: 13-3; Ascent: 4-13; Bind: 5-13,"Team 1: 4 / 9, Team 2: 0 / 3; Team 1: 1 / 3, Team 2: 4 / 9; Team 1: 0 / 5, Team 2: 6 / 7",Team 2: Attack; Team 1: Defense
119,Champions Tour 2023: EMEA League,2023,2023-05-05 12:00:00,Natus Vincere,Team Liquid,Bo3,NAVI ban Haven; TL ban Pearl; NAVI pick Fracture; TL pick Bind; NAVI ban Ascent; TL ban Split; Lotus remains,Fracture: 13-11; Bind: 13-11,"Team 1: 7 / 6, Team 2: 5 / 6; Team 1: 5 / 8, Team 2: 7 / 4",Team 2: Attack; Team 1: Attack
