Match ID,Team 1,Team 2,Team A,Team B,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 1 Overtime Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Team 2 Overtime Rounds,Map Index,Side Picker,Overtime,Map Winner,Score Difference,Total Rounds Played,Map Picker,Chronology,Side Picker Encoded,Positive Outcome,Map Name_Abyss,Map Name_Ascent,Map Name_Bind,Map Name_Breeze,Map Name_Fracture,Map Name_Haven,Map Name_Icebox,Map Name_Lotus,Map Name_Pearl,Map Name_Split,Map Name_Sunset,Side Picked_Attack,Side Picked_Defense,Patch_1,Patch_2,Patch_3,Patch_4,Patch_5
431,Team Vitality,Team Heretics,Team Vitality,Team Heretics,13,9,8,5,0,5,4,0,3,Team Vitality,0,Team Vitality,4,22,,435,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
431,Team Vitality,Team Heretics,Team Vitality,Team Heretics,13,9,7,6,0,6,3,0,1,Team Heretics,0,Team Vitality,4,22,Team Vitality,435,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
432,Team Liquid,Natus Vincere,Team Liquid,Natus Vincere,13,10,5,8,0,4,6,0,1,Natus Vincere,0,Team Liquid,3,23,Team Liquid,436,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
432,Team Liquid,Natus Vincere,Team Liquid,Natus Vincere,11,13,10,1,0,11,2,0,2,Team Liquid,0,Natus Vincere,-2,24,Natus Vincere,436,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
432,Team Liquid,Natus Vincere,Team Liquid,Natus Vincere,5,13,2,3,0,9,4,0,3,Team Liquid,0,Natus Vincere,-8,18,,436,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
433,BBL Esports,KOI,KOI,BBL Esports,13,3,4,9,0,3,0,0,2,KOI,0,BBL Esports,10,16,BBL Esports,437,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
433,BBL Esports,KOI,KOI,BBL Esports,13,4,4,9,0,3,1,0,1,BBL Esports,0,BBL Esports,9,17,KOI,437,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
468,JDG Esports,Nova Esports,Nova Esports,JDG Esports,9,13,5,4,0,6,7,0,2,Nova Esports,0,Nova Esports,-4,22,JDG Esports,438,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
468,JDG Esports,Nova Esports,Nova Esports,JDG Esports,13,8,7,6,0,6,2,0,1,JDG Esports,0,JDG Esports,5,21,Nova Esports,438,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
468,JDG Esports,Nova Esports,Nova Esports,JDG Esports,4,13,2,2,0,3,10,0,3,Nova Esports,0,Nova Esports,-9,17,,438,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
469,FunPlus Phoenix,Dragon Ranger Gaming,FunPlus Phoenix,Dragon Ranger Gaming,9,13,6,3,0,9,4,0,2,FunPlus Phoenix,0,Dragon Ranger Gaming,-4,22,Dragon Ranger Gaming,439,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
469,FunPlus Phoenix,Dragon Ranger Gaming,FunPlus Phoenix,Dragon Ranger Gaming,13,11,5,8,0,4,7,0,1,Dragon Ranger Gaming,0,FunPlus Phoenix,2,24,FunPlus Phoenix,439,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
469,FunPlus Phoenix,Dragon Ranger Gaming,FunPlus Phoenix,Dragon Ranger Gaming,13,3,11,2,0,2,1,0,3,FunPlus Phoenix,0,FunPlus Phoenix,10,16,,439,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
434,FNATIC,GIANTX,GIANTX,FNATIC,5,13,4,1,0,5,8,0,2,GIANTX,0,GIANTX,-8,18,FNATIC,440,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
434,FNATIC,GIANTX,GIANTX,FNATIC,13,5,7,6,0,0,5,0,1,FNATIC,0,FNATIC,8,18,GIANTX,440,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
434,FNATIC,GIANTX,GIANTX,FNATIC,13,7,9,4,0,4,3,0,3,GIANTX,0,FNATIC,6,20,,440,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
435,Karmine Corp,Gentle Mates,Karmine Corp,Gentle Mates,13,6,4,9,0,3,3,0,1,Gentle Mates,0,Karmine Corp,7,19,Karmine Corp,441,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
435,Karmine Corp,Gentle Mates,Karmine Corp,Gentle Mates,13,6,3,10,0,2,4,0,2,Karmine Corp,0,Karmine Corp,7,19,Gentle Mates,441,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
508,Gen.G,Paper Rex,Gen.G,Paper Rex,13,11,9,4,0,8,3,0,1,Paper Rex,0,Gen.G,2,24,Gen.G,442,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
508,Gen.G,Paper Rex,Gen.G,Paper Rex,6,13,2,4,0,3,10,0,3,Gen.G,0,Paper Rex,-7,19,,442,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
508,Gen.G,Paper Rex,Gen.G,Paper Rex,11,13,3,8,0,4,9,0,2,Gen.G,0,Paper Rex,-2,24,Paper Rex,442,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
470,All Gamers,Wolves Esports,All Gamers,Wolves Esports,12,14,9,3,0,9,3,2,2,All Gamers,1,Wolves Esports,-2,26,Wolves Esports,443,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
470,All Gamers,Wolves Esports,All Gamers,Wolves Esports,9,13,5,4,0,6,7,0,1,Wolves Esports,0,Wolves Esports,-4,22,All Gamers,443,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
509,T1,DRX,T1,DRX,5,13,2,3,0,3,10,0,2,T1,0,DRX,-8,18,DRX,444,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
509,T1,DRX,T1,DRX,6,13,3,3,0,4,9,0,3,T1,0,DRX,-7,19,,444,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
509,T1,DRX,T1,DRX,13,9,8,5,0,7,2,0,1,DRX,0,T1,4,22,T1,444,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
471,Trace Esports,Bilibili Gaming,Trace Esports,Bilibili Gaming,13,7,6,7,0,5,2,0,3,Trace Esports,0,Trace Esports,6,20,,445,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
471,Trace Esports,Bilibili Gaming,Trace Esports,Bilibili Gaming,11,13,4,7,0,5,8,0,1,Bilibili Gaming,0,Bilibili Gaming,-2,24,Trace Esports,445,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
471,Trace Esports,Bilibili Gaming,Trace Esports,Bilibili Gaming,13,7,9,4,0,4,3,0,2,Trace Esports,0,Trace Esports,6,20,Bilibili Gaming,445,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
543,G2 Esports,100 Thieves,100 Thieves,G2 Esports,9,13,5,4,0,8,5,0,1,G2 Esports,0,100 Thieves,-4,22,100 Thieves,446,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
543,G2 Esports,100 Thieves,100 Thieves,G2 Esports,8,13,4,4,0,5,8,0,2,100 Thieves,0,100 Thieves,-5,21,G2 Esports,446,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
544,Sentinels,LEVIATÁN,Sentinels,LEVIATÁN,17,19,9,3,5,9,3,7,1,LEVIATÁN,1,LEVIATÁN,-2,36,Sentinels,447,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
544,Sentinels,LEVIATÁN,Sentinels,LEVIATÁN,11,13,6,5,0,7,6,0,2,Sentinels,0,LEVIATÁN,-2,24,LEVIATÁN,447,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
510,Team Secret,ZETA DIVISION,Team Secret,ZETA DIVISION,13,7,9,4,0,4,3,0,3,Team Secret,0,Team Secret,6,20,,448,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
510,Team Secret,ZETA DIVISION,Team Secret,ZETA DIVISION,6,13,5,1,0,6,7,0,2,Team Secret,0,ZETA DIVISION,-7,19,ZETA DIVISION,448,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
510,Team Secret,ZETA DIVISION,Team Secret,ZETA DIVISION,13,8,6,7,0,5,3,0,1,ZETA DIVISION,0,Team Secret,5,21,Team Secret,448,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
472,Dragon Ranger Gaming,Titan Esports Club,Titan Esports Club,Dragon Ranger Gaming,13,7,7,6,0,2,5,0,2,Titan Esports Club,0,Dragon Ranger Gaming,6,20,Dragon Ranger Gaming,449,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
472,Dragon Ranger Gaming,Titan Esports Club,Titan Esports Club,Dragon Ranger Gaming,13,5,11,2,0,4,1,0,3,Titan Esports Club,0,Dragon Ranger Gaming,8,18,,449,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
472,Dragon Ranger Gaming,Titan Esports Club,Titan Esports Club,Dragon Ranger Gaming,4,13,3,1,0,4,9,0,1,Dragon Ranger Gaming,0,Titan Esports Club,-9,17,Titan Esports Club,449,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
511,BLEED,Rex Regum Qeon,BLEED,Rex Regum Qeon,2,13,0,2,0,10,3,0,1,Rex Regum Qeon,0,Rex Regum Qeon,-11,15,BLEED,450,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
511,BLEED,Rex Regum Qeon,BLEED,Rex Regum Qeon,5,13,4,1,0,5,8,0,2,BLEED,0,Rex Regum Qeon,-8,18,Rex Regum Qeon,450,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
473,TYLOO,EDward Gaming,EDward Gaming,TYLOO,10,13,4,6,0,6,7,0,2,EDward Gaming,0,EDward Gaming,-3,23,TYLOO,451,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
473,TYLOO,EDward Gaming,EDward Gaming,TYLOO,5,13,5,0,0,6,7,0,1,TYLOO,0,EDward Gaming,-8,18,EDward Gaming,451,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
545,KRÜ Esports,MIBR,KRÜ Esports,MIBR,13,8,6,7,0,5,3,0,2,KRÜ Esports,0,KRÜ Esports,5,21,MIBR,452,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
545,KRÜ Esports,MIBR,KRÜ Esports,MIBR,13,6,7,6,0,1,5,0,1,MIBR,0,KRÜ Esports,7,19,KRÜ Esports,452,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
546,NRG Esports,FURIA,FURIA,NRG Esports,13,8,7,6,0,6,2,0,2,FURIA,0,NRG Esports,5,21,NRG Esports,453,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
546,NRG Esports,FURIA,FURIA,NRG Esports,13,2,10,3,0,0,2,0,1,NRG Esports,0,NRG Esports,11,15,FURIA,453,0,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
512,Gen.G,DetonatioN FocusMe,DetonatioN FocusMe,Gen.G,13,8,7,6,0,6,2,0,1,Gen.G,0,Gen.G,5,21,DetonatioN FocusMe,454,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
512,Gen.G,DetonatioN FocusMe,DetonatioN FocusMe,Gen.G,13,7,7,6,0,6,1,0,2,DetonatioN FocusMe,0,Gen.G,6,20,Gen.G,454,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
513,Global Esports,TALON,TALON,Global Esports,13,4,9,4,0,1,3,0,1,Global Esports,0,Global Esports,9,17,TALON,455,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
513,Global Esports,TALON,TALON,Global Esports,12,14,6,6,0,6,6,2,2,TALON,1,TALON,-2,26,Global Esports,455,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
513,Global Esports,TALON,TALON,Global Esports,6,13,1,5,0,7,6,0,3,TALON,0,TALON,-7,19,,455,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
547,Cloud9,Evil Geniuses,Cloud9,Evil Geniuses,9,13,2,7,0,5,8,0,1,Evil Geniuses,0,Evil Geniuses,-4,22,Cloud9,456,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
547,Cloud9,Evil Geniuses,Cloud9,Evil Geniuses,13,8,8,5,0,4,4,0,2,Cloud9,0,Cloud9,5,21,Evil Geniuses,456,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
547,Cloud9,Evil Geniuses,Cloud9,Evil Geniuses,13,4,3,10,0,2,2,0,3,Cloud9,0,Cloud9,9,17,,456,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
514,T1,Rex Regum Qeon,Rex Regum Qeon,T1,13,8,7,6,0,6,2,0,2,Rex Regum Qeon,0,T1,5,21,T1,457,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
514,T1,Rex Regum Qeon,Rex Regum Qeon,T1,13,6,7,6,0,6,0,0,1,T1,0,T1,7,19,Rex Regum Qeon,457,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
515,BLEED,ZETA DIVISION,BLEED,ZETA DIVISION,13,9,6,7,0,5,4,0,2,BLEED,0,BLEED,4,22,ZETA DIVISION,458,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
515,BLEED,ZETA DIVISION,BLEED,ZETA DIVISION,9,13,3,6,0,6,7,0,1,ZETA DIVISION,0,ZETA DIVISION,-4,22,BLEED,458,1,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
515,BLEED,ZETA DIVISION,BLEED,ZETA DIVISION,8,13,3,5,0,4,9,0,3,BLEED,0,ZETA DIVISION,-5,21,,458,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
436,Gentle Mates,FNATIC,Gentle Mates,FNATIC,6,13,3,3,0,4,9,0,1,FNATIC,0,FNATIC,-7,19,Gentle Mates,459,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
436,Gentle Mates,FNATIC,Gentle Mates,FNATIC,4,13,4,0,0,5,8,0,2,Gentle Mates,0,FNATIC,-9,17,FNATIC,459,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
437,Karmine Corp,Natus Vincere,Natus Vincere,Karmine Corp,6,13,3,3,0,4,9,0,3,Natus Vincere,0,Natus Vincere,-7,19,,460,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
437,Karmine Corp,Natus Vincere,Natus Vincere,Karmine Corp,13,7,8,5,0,3,4,0,1,Karmine Corp,0,Karmine Corp,6,20,Natus Vincere,460,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
437,Karmine Corp,Natus Vincere,Natus Vincere,Karmine Corp,7,13,2,5,0,7,6,0,2,Natus Vincere,0,Natus Vincere,-6,20,Karmine Corp,460,1,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
438,BBL Esports,Team Heretics,BBL Esports,Team Heretics,13,7,7,6,0,2,5,0,1,Team Heretics,0,BBL Esports,6,20,BBL Esports,461,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
438,BBL Esports,Team Heretics,BBL Esports,Team Heretics,13,10,7,6,0,6,4,0,2,BBL Esports,0,BBL Esports,3,23,Team Heretics,461,0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
439,Team Vitality,FUT Esports,FUT Esports,Team Vitality,13,9,6,7,0,3,6,0,3,FUT Esports,0,Team Vitality,4,22,,462,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
439,Team Vitality,FUT Esports,FUT Esports,Team Vitality,7,13,3,4,0,8,5,0,1,Team Vitality,0,FUT Esports,-6,20,FUT Esports,462,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
439,Team Vitality,FUT Esports,FUT Esports,Team Vitality,13,9,7,6,0,6,3,0,2,FUT Esports,0,Team Vitality,4,22,Team Vitality,462,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
474,Wolves Esports,Trace Esports,Wolves Esports,Trace Esports,9,13,4,5,0,5,8,0,2,Wolves Esports,0,Trace Esports,-4,22,Trace Esports,463,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
474,Wolves Esports,Trace Esports,Wolves Esports,Trace Esports,9,13,2,7,0,3,10,0,1,Trace Esports,0,Trace Esports,-4,22,Wolves Esports,463,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
475,Nova Esports,FunPlus Phoenix,Nova Esports,FunPlus Phoenix,6,13,6,0,0,7,6,0,1,FunPlus Phoenix,0,FunPlus Phoenix,-7,19,Nova Esports,464,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
475,Nova Esports,FunPlus Phoenix,Nova Esports,FunPlus Phoenix,4,13,0,4,0,8,5,0,2,Nova Esports,0,FunPlus Phoenix,-9,17,FunPlus Phoenix,464,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
440,Team Liquid,GIANTX,GIANTX,Team Liquid,13,7,9,4,0,4,3,0,2,GIANTX,0,Team Liquid,6,20,Team Liquid,465,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
440,Team Liquid,GIANTX,GIANTX,Team Liquid,14,16,7,5,2,7,5,4,1,Team Liquid,1,GIANTX,-2,30,GIANTX,465,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
440,Team Liquid,GIANTX,GIANTX,Team Liquid,13,11,4,9,0,3,8,0,3,GIANTX,0,Team Liquid,2,24,,465,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
441,FNATIC,KOI,FNATIC,KOI,13,11,10,3,0,9,2,0,1,KOI,0,FNATIC,2,24,FNATIC,466,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
441,FNATIC,KOI,FNATIC,KOI,13,4,8,5,0,0,4,0,2,FNATIC,0,FNATIC,9,17,KOI,466,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
516,Gen.G,DRX,DRX,Gen.G,10,13,6,4,0,8,5,0,1,Gen.G,0,DRX,-3,23,DRX,467,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
516,Gen.G,DRX,DRX,Gen.G,13,9,8,5,0,7,2,0,2,DRX,0,Gen.G,4,22,Gen.G,467,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
516,Gen.G,DRX,DRX,Gen.G,7,13,6,1,0,7,6,0,3,DRX,0,DRX,-6,20,,467,1,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
476,Bilibili Gaming,All Gamers,Bilibili Gaming,All Gamers,11,13,5,6,0,6,7,0,1,All Gamers,0,All Gamers,-2,24,Bilibili Gaming,468,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
476,Bilibili Gaming,All Gamers,Bilibili Gaming,All Gamers,7,13,6,1,0,7,6,0,2,Bilibili Gaming,0,All Gamers,-6,20,All Gamers,468,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
517,BLEED,DetonatioN FocusMe,BLEED,DetonatioN FocusMe,13,4,3,10,0,2,2,0,3,BLEED,0,BLEED,9,17,,469,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
517,BLEED,DetonatioN FocusMe,BLEED,DetonatioN FocusMe,13,7,10,3,0,5,2,0,2,BLEED,0,BLEED,6,20,DetonatioN FocusMe,469,0,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
517,BLEED,DetonatioN FocusMe,BLEED,DetonatioN FocusMe,9,13,2,7,0,5,8,0,1,DetonatioN FocusMe,0,DetonatioN FocusMe,-4,22,BLEED,469,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
477,Dragon Ranger Gaming,JDG Esports,JDG Esports,Dragon Ranger Gaming,5,13,3,2,0,10,3,0,2,JDG Esports,0,JDG Esports,-8,18,Dragon Ranger Gaming,470,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
477,Dragon Ranger Gaming,JDG Esports,JDG Esports,Dragon Ranger Gaming,14,12,4,8,2,4,8,0,3,JDG Esports,1,Dragon Ranger Gaming,2,26,,470,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
477,Dragon Ranger Gaming,JDG Esports,JDG Esports,Dragon Ranger Gaming,13,7,4,9,0,3,4,0,1,Dragon Ranger Gaming,0,Dragon Ranger Gaming,6,20,JDG Esports,470,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
548,Sentinels,MIBR,Sentinels,MIBR,13,3,4,9,0,3,0,0,1,MIBR,0,Sentinels,10,16,Sentinels,471,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
548,Sentinels,MIBR,Sentinels,MIBR,13,7,9,4,0,4,3,0,2,Sentinels,0,Sentinels,6,20,MIBR,471,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
549,Cloud9,LOUD,Cloud9,LOUD,13,9,6,7,0,3,6,0,3,Cloud9,0,Cloud9,4,22,,472,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
549,Cloud9,LOUD,Cloud9,LOUD,13,4,9,4,0,1,3,0,2,Cloud9,0,Cloud9,9,17,LOUD,472,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
549,Cloud9,LOUD,Cloud9,LOUD,11,13,5,6,0,6,7,0,1,LOUD,0,LOUD,-2,24,Cloud9,472,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
518,Global Esports,Rex Regum Qeon,Rex Regum Qeon,Global Esports,13,4,8,5,0,0,4,0,2,Rex Regum Qeon,0,Global Esports,9,17,Global Esports,473,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
518,Global Esports,Rex Regum Qeon,Rex Regum Qeon,Global Esports,13,10,7,6,0,5,5,0,1,Global Esports,0,Global Esports,3,23,Rex Regum Qeon,473,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
478,TYLOO,Nova Esports,TYLOO,Nova Esports,10,13,6,4,0,7,6,0,1,Nova Esports,0,Nova Esports,-3,23,TYLOO,474,1,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
478,TYLOO,Nova Esports,TYLOO,Nova Esports,13,9,8,5,0,7,2,0,3,TYLOO,0,TYLOO,4,22,,474,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
478,TYLOO,Nova Esports,TYLOO,Nova Esports,14,12,5,7,2,5,7,0,2,TYLOO,1,TYLOO,2,26,Nova Esports,474,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
519,Team Secret,Paper Rex,Team Secret,Paper Rex,13,9,5,8,0,4,5,0,1,Paper Rex,0,Team Secret,4,22,Team Secret,475,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
519,Team Secret,Paper Rex,Team Secret,Paper Rex,13,8,7,6,0,3,5,0,2,Team Secret,0,Team Secret,5,21,Paper Rex,475,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
479,EDward Gaming,Titan Esports Club,EDward Gaming,Titan Esports Club,13,5,10,3,0,3,2,0,2,EDward Gaming,0,EDward Gaming,8,18,Titan Esports Club,476,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
479,EDward Gaming,Titan Esports Club,EDward Gaming,Titan Esports Club,13,5,8,5,0,1,4,0,1,Titan Esports Club,0,EDward Gaming,8,18,EDward Gaming,476,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
550,KRÜ Esports,Evil Geniuses,Evil Geniuses,KRÜ Esports,13,9,5,8,0,4,5,0,2,Evil Geniuses,0,KRÜ Esports,4,22,KRÜ Esports,477,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
550,KRÜ Esports,Evil Geniuses,Evil Geniuses,KRÜ Esports,13,5,10,3,0,3,2,0,1,KRÜ Esports,0,KRÜ Esports,8,18,Evil Geniuses,477,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
551,NRG Esports,LEVIATÁN,NRG Esports,LEVIATÁN,4,13,1,3,0,2,11,0,2,NRG Esports,0,LEVIATÁN,-9,17,LEVIATÁN,478,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
551,NRG Esports,LEVIATÁN,NRG Esports,LEVIATÁN,4,13,2,2,0,3,10,0,1,LEVIATÁN,0,LEVIATÁN,-9,17,NRG Esports,478,1,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
520,T1,TALON,T1,TALON,11,13,6,5,0,7,6,0,1,TALON,0,TALON,-2,24,T1,479,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
520,T1,TALON,T1,TALON,10,13,5,5,0,6,7,0,2,T1,0,TALON,-3,23,TALON,479,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
521,Gen.G,ZETA DIVISION,ZETA DIVISION,Gen.G,14,12,7,5,2,7,5,0,2,ZETA DIVISION,1,Gen.G,2,26,Gen.G,480,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
521,Gen.G,ZETA DIVISION,ZETA DIVISION,Gen.G,13,8,6,7,0,5,3,0,1,Gen.G,0,Gen.G,5,21,ZETA DIVISION,480,0,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
552,G2 Esports,FURIA,FURIA,G2 Esports,13,3,4,9,0,3,0,0,2,FURIA,0,G2 Esports,10,16,G2 Esports,481,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
552,G2 Esports,FURIA,FURIA,G2 Esports,13,3,9,4,0,0,3,0,1,G2 Esports,0,G2 Esports,10,16,FURIA,481,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
553,Cloud9,100 Thieves,100 Thieves,Cloud9,6,13,1,5,0,2,11,0,2,100 Thieves,0,100 Thieves,-7,19,Cloud9,482,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
