Match ID,Team 1,Team 2,Team A,Team B,Map Name,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 1 Overtime Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Team 2 Overtime Rounds,Map Index,Side Picker,Side Picked,Overtime,Map Winner,Score Difference,Total Rounds Played,Map Picker
610,DRX,Rex Regum Qeon,DRX,Rex Regum Qeon,Sunset,12,14,4,8,0,4,8,2,2,DRX,Attack,1,Rex Regum Qeon,-2,26,Rex Regum Qeon
611,Team Secret,T1,Team Secret,T1,Haven,10,13,4,6,0,6,7,0,1,T1,Attack,0,T1,-3,23,Team Secret
611,Team Secret,T1,Team Secret,T1,Split,13,6,7,6,0,1,5,0,2,Team Secret,Attack,0,Team Secret,7,19,T1
611,Team Secret,T1,Team Secret,T1,Icebox,14,12,8,4,2,8,4,0,3,Team Secret,Attack,1,Team Secret,2,26,
612,TALON,DetonatioN FocusMe,TALON,DetonatioN FocusMe,Lotus,13,7,7,6,0,2,5,0,1,DetonatioN FocusMe,Defense,0,TALON,6,20,TALON
612,TALON,DetonatioN FocusMe,TALON,DetonatioN FocusMe,Sunset,13,10,6,7,0,4,6,0,2,TALON,Attack,0,TALON,3,23,DetonatioN FocusMe
613,ZETA DIVISION,Rex Regum Qeon,Rex Regum Qeon,ZETA DIVISION,Split,8,13,6,2,0,7,6,0,1,ZETA DIVISION,Attack,0,Rex Regum Qeon,-5,21,Rex Regum Qeon
613,ZETA DIVISION,Rex Regum Qeon,Rex Regum Qeon,ZETA DIVISION,Sunset,10,13,7,3,0,9,4,0,2,Rex Regum Qeon,Attack,0,Rex Regum Qeon,-3,23,ZETA DIVISION
614,Global Esports,T1,Global Esports,T1,Icebox,13,10,6,7,0,5,5,0,1,T1,Attack,0,Global Esports,3,23,Global Esports
614,Global Esports,T1,Global Esports,T1,Lotus,8,13,4,4,0,5,8,0,2,Global Esports,Attack,0,T1,-5,21,T1
614,Global Esports,T1,Global Esports,T1,Ascent,8,13,6,2,0,7,6,0,3,Global Esports,Attack,0,T1,-5,21,
615,BLEED,Gen.G,BLEED,Gen.G,Ascent,6,13,6,0,0,7,6,0,1,Gen.G,Defense,0,Gen.G,-7,19,BLEED
615,BLEED,Gen.G,BLEED,Gen.G,Sunset,13,10,8,5,0,7,3,0,2,BLEED,Defense,0,BLEED,3,23,Gen.G
615,BLEED,Gen.G,BLEED,Gen.G,Icebox,11,13,7,4,0,8,5,0,3,BLEED,Defense,0,Gen.G,-2,24,
616,Paper Rex,DetonatioN FocusMe,DetonatioN FocusMe,Paper Rex,Icebox,13,4,10,3,0,2,2,0,1,Paper Rex,Attack,0,Paper Rex,9,17,DetonatioN FocusMe
616,Paper Rex,DetonatioN FocusMe,DetonatioN FocusMe,Paper Rex,Sunset,13,8,5,8,0,4,4,0,2,DetonatioN FocusMe,Attack,0,Paper Rex,5,21,Paper Rex
617,DRX,TALON,DRX,TALON,Ascent,11,13,8,3,0,9,4,0,1,TALON,Attack,0,TALON,-2,24,DRX
617,DRX,TALON,DRX,TALON,Haven,13,10,7,6,0,5,5,0,2,DRX,Attack,0,DRX,3,23,TALON
617,DRX,TALON,DRX,TALON,Icebox,13,5,12,1,0,5,0,0,3,DRX,Attack,0,DRX,8,18,
618,Paper Rex,Rex Regum Qeon,Paper Rex,Rex Regum Qeon,Lotus,13,7,5,8,0,4,3,0,1,Rex Regum Qeon,Attack,0,Paper Rex,6,20,Paper Rex
618,Paper Rex,Rex Regum Qeon,Paper Rex,Rex Regum Qeon,Ascent,7,13,5,2,0,6,7,0,2,Paper Rex,Attack,0,Rex Regum Qeon,-6,20,Rex Regum Qeon
618,Paper Rex,Rex Regum Qeon,Paper Rex,Rex Regum Qeon,Sunset,13,10,7,6,0,5,5,0,3,Paper Rex,Attack,0,Paper Rex,3,23,
619,Gen.G,Global Esports,Global Esports,Gen.G,Lotus,13,1,2,11,0,1,0,0,1,Gen.G,Defense,0,Gen.G,12,14,Global Esports
619,Gen.G,Global Esports,Global Esports,Gen.G,Ascent,13,6,6,7,0,5,1,0,2,Global Esports,Attack,0,Gen.G,7,19,Gen.G
620,DRX,DetonatioN FocusMe,DRX,DetonatioN FocusMe,Icebox,13,7,6,7,0,5,2,0,1,DetonatioN FocusMe,Attack,0,DRX,6,20,DRX
620,DRX,DetonatioN FocusMe,DRX,DetonatioN FocusMe,Ascent,6,13,5,1,0,6,7,0,2,DRX,Attack,0,DetonatioN FocusMe,-7,19,DetonatioN FocusMe
620,DRX,DetonatioN FocusMe,DRX,DetonatioN FocusMe,Haven,13,2,10,3,0,0,2,0,3,DRX,Attack,0,DRX,11,15,
621,ZETA DIVISION,TALON,ZETA DIVISION,TALON,Ascent,13,6,4,9,0,3,3,0,1,TALON,Attack,0,ZETA DIVISION,7,19,ZETA DIVISION
621,ZETA DIVISION,TALON,ZETA DIVISION,TALON,Lotus,8,13,2,6,0,6,7,0,2,ZETA DIVISION,Defense,0,TALON,-5,21,TALON
621,ZETA DIVISION,TALON,ZETA DIVISION,TALON,Haven,13,8,7,6,0,3,5,0,3,ZETA DIVISION,Attack,0,ZETA DIVISION,5,21,
622,Gen.G,Team Secret,Team Secret,Gen.G,Sunset,6,13,4,2,0,10,3,0,1,Gen.G,Defense,0,Team Secret,-7,19,Team Secret
622,Gen.G,Team Secret,Team Secret,Gen.G,Lotus,13,7,6,7,0,5,2,0,2,Team Secret,Attack,0,Gen.G,6,20,Gen.G
622,Gen.G,Team Secret,Team Secret,Gen.G,Split,12,14,3,9,0,3,9,2,3,Team Secret,Attack,1,Team Secret,-2,26,
623,Paper Rex,ZETA DIVISION,ZETA DIVISION,Paper Rex,Ascent,9,13,7,2,0,8,5,0,1,Paper Rex,Attack,0,ZETA DIVISION,-4,22,ZETA DIVISION
623,Paper Rex,ZETA DIVISION,ZETA DIVISION,Paper Rex,Lotus,13,8,11,2,0,7,1,0,2,ZETA DIVISION,Defense,0,Paper Rex,5,21,Paper Rex
623,Paper Rex,ZETA DIVISION,ZETA DIVISION,Paper Rex,Sunset,13,4,5,8,0,4,0,0,3,ZETA DIVISION,Attack,0,Paper Rex,9,17,
624,T1,BLEED,BLEED,T1,Bind,13,11,3,10,0,2,9,0,1,T1,Attack,0,T1,2,24,BLEED
624,T1,BLEED,BLEED,T1,Lotus,9,13,3,6,0,6,7,0,2,BLEED,Attack,0,BLEED,-4,22,T1
624,T1,BLEED,BLEED,T1,Ascent,13,8,7,6,0,3,5,0,3,BLEED,Defense,0,T1,5,21,
625,Gen.G,Rex Regum Qeon,Rex Regum Qeon,Gen.G,Haven,13,8,6,7,0,5,3,0,1,Gen.G,Defense,0,Gen.G,5,21,Rex Regum Qeon
625,Gen.G,Rex Regum Qeon,Rex Regum Qeon,Gen.G,Bind,13,11,7,6,0,6,5,0,2,Rex Regum Qeon,Attack,0,Gen.G,2,24,Gen.G
626,Team Secret,TALON,TALON,Team Secret,Lotus,11,13,5,6,0,6,7,0,1,Team Secret,Attack,0,TALON,-2,24,TALON
626,Team Secret,TALON,TALON,Team Secret,Abyss,11,13,5,6,0,6,7,0,2,TALON,Attack,0,TALON,-2,24,Team Secret
627,Paper Rex,Gen.G,Gen.G,Paper Rex,Ascent,10,13,3,7,0,4,9,0,1,Paper Rex,Attack,0,Gen.G,-3,23,Gen.G
627,Paper Rex,Gen.G,Gen.G,Paper Rex,Icebox,5,13,4,1,0,5,8,0,2,Gen.G,Defense,0,Gen.G,-8,18,Paper Rex
628,DRX,TALON,TALON,DRX,Ascent,13,8,7,6,0,3,5,0,1,DRX,Attack,0,DRX,5,21,TALON
628,DRX,TALON,TALON,DRX,Abyss,13,4,5,8,0,4,0,0,2,TALON,Attack,0,DRX,9,17,DRX
629,Gen.G,DRX,Gen.G,DRX,Haven,13,9,4,9,0,3,6,0,1,DRX,Attack,0,Gen.G,4,22,Gen.G
629,Gen.G,DRX,Gen.G,DRX,Sunset,10,13,4,6,0,6,7,0,2,Gen.G,Defense,0,DRX,-3,23,DRX
629,Gen.G,DRX,Gen.G,DRX,Bind,13,6,6,7,0,5,1,0,3,Gen.G,Defense,0,Gen.G,7,19,
630,Paper Rex,TALON,TALON,Paper Rex,Ascent,13,3,3,10,0,2,1,0,1,Paper Rex,Defense,0,Paper Rex,10,16,TALON
630,Paper Rex,TALON,TALON,Paper Rex,Sunset,13,3,9,4,0,0,3,0,2,TALON,Defense,0,Paper Rex,10,16,Paper Rex
631,DRX,Paper Rex,DRX,Paper Rex,Abyss,7,13,1,6,0,6,7,0,1,Paper Rex,Attack,0,Paper Rex,-6,20,DRX
631,DRX,Paper Rex,DRX,Paper Rex,Lotus,10,13,5,5,0,6,7,0,2,DRX,Attack,0,Paper Rex,-3,23,Paper Rex
631,DRX,Paper Rex,DRX,Paper Rex,Bind,13,10,5,8,0,4,6,0,3,Paper Rex,Attack,0,DRX,3,23,DRX
631,DRX,Paper Rex,DRX,Paper Rex,Icebox,13,10,6,7,0,4,6,0,4,DRX,Attack,0,DRX,3,23,Paper Rex
631,DRX,Paper Rex,DRX,Paper Rex,Ascent,13,7,7,6,0,2,5,0,5,Paper Rex,Defense,0,DRX,6,20,
632,Gen.G,DRX,Gen.G,DRX,Haven,6,13,4,2,0,10,3,0,1,DRX,Attack,0,DRX,-7,19,Gen.G
632,Gen.G,DRX,Gen.G,DRX,Bind,18,16,5,7,6,5,7,4,2,Gen.G,Defense,1,Gen.G,2,34,DRX
632,Gen.G,DRX,Gen.G,DRX,Lotus,14,12,7,5,2,7,5,0,3,DRX,Attack,1,Gen.G,2,26,Gen.G
632,Gen.G,DRX,Gen.G,DRX,Icebox,13,6,6,7,0,5,1,0,4,Gen.G,Defense,0,Gen.G,7,19,DRX
633,Titan Esports Club,JDG Esports,JDG Esports,Titan Esports Club,Icebox,12,14,4,8,0,4,8,2,1,Titan Esports Club,Attack,1,JDG Esports,-2,26,JDG Esports
633,Titan Esports Club,JDG Esports,JDG Esports,Titan Esports Club,Lotus,11,13,8,3,0,9,4,0,2,JDG Esports,Attack,0,JDG Esports,-2,24,Titan Esports Club
634,All Gamers,TYLOO,All Gamers,TYLOO,Sunset,13,10,7,6,0,5,5,0,1,TYLOO,Defense,0,All Gamers,3,23,All Gamers
634,All Gamers,TYLOO,All Gamers,TYLOO,Icebox,13,4,8,5,0,0,4,0,2,All Gamers,Attack,0,All Gamers,9,17,TYLOO
635,Bilibili Gaming,Wolves Esports,Wolves Esports,Bilibili Gaming,Sunset,13,5,4,9,0,3,2,0,1,Bilibili Gaming,Defense,0,Bilibili Gaming,8,18,Wolves Esports
635,Bilibili Gaming,Wolves Esports,Wolves Esports,Bilibili Gaming,Bind,13,7,4,9,0,3,4,0,2,Wolves Esports,Attack,0,Bilibili Gaming,6,20,Bilibili Gaming
636,Dragon Ranger Gaming,Nova Esports,Dragon Ranger Gaming,Nova Esports,Ascent,13,7,6,7,0,1,6,0,1,Nova Esports,Defense,0,Dragon Ranger Gaming,6,20,Dragon Ranger Gaming
636,Dragon Ranger Gaming,Nova Esports,Dragon Ranger Gaming,Nova Esports,Lotus,12,14,8,4,0,8,4,2,2,Dragon Ranger Gaming,Attack,1,Nova Esports,-2,26,Nova Esports
636,Dragon Ranger Gaming,Nova Esports,Dragon Ranger Gaming,Nova Esports,Sunset,5,13,2,3,0,9,4,0,3,Dragon Ranger Gaming,Defense,0,Nova Esports,-8,18,
637,FunPlus Phoenix,Trace Esports,Trace Esports,FunPlus Phoenix,Haven,13,5,10,3,0,3,2,0,1,FunPlus Phoenix,Attack,0,FunPlus Phoenix,8,18,Trace Esports
637,FunPlus Phoenix,Trace Esports,Trace Esports,FunPlus Phoenix,Lotus,13,15,3,9,1,3,9,3,2,Trace Esports,Attack,1,Trace Esports,-2,28,FunPlus Phoenix
637,FunPlus Phoenix,Trace Esports,Trace Esports,FunPlus Phoenix,Sunset,6,13,1,5,0,7,6,0,3,Trace Esports,Attack,0,Trace Esports,-7,19,
638,Titan Esports Club,All Gamers,All Gamers,Titan Esports Club,Sunset,10,13,8,2,0,9,4,0,1,Titan Esports Club,Attack,0,All Gamers,-3,23,All Gamers
638,Titan Esports Club,All Gamers,All Gamers,Titan Esports Club,Icebox,6,13,3,3,0,9,4,0,2,All Gamers,Attack,0,All Gamers,-7,19,Titan Esports Club
639,EDward Gaming,Wolves Esports,Wolves Esports,EDward Gaming,Split,13,7,4,9,0,3,4,0,1,EDward Gaming,Defense,0,EDward Gaming,6,20,Wolves Esports
639,EDward Gaming,Wolves Esports,Wolves Esports,EDward Gaming,Bind,12,14,5,7,0,5,7,2,2,Wolves Esports,Attack,1,Wolves Esports,-2,26,EDward Gaming
639,EDward Gaming,Wolves Esports,Wolves Esports,EDward Gaming,Icebox,7,13,5,2,0,6,7,0,3,Wolves Esports,Defense,0,Wolves Esports,-6,20,
640,TYLOO,Trace Esports,TYLOO,Trace Esports,Split,11,13,7,4,0,8,5,0,1,Trace Esports,Defense,0,Trace Esports,-2,24,TYLOO
640,TYLOO,Trace Esports,TYLOO,Trace Esports,Sunset,13,7,7,6,0,2,5,0,2,TYLOO,Attack,0,TYLOO,6,20,Trace Esports
640,TYLOO,Trace Esports,TYLOO,Trace Esports,Haven,4,13,4,0,0,5,8,0,3,TYLOO,Attack,0,Trace Esports,-9,17,
641,Nova Esports,Bilibili Gaming,Bilibili Gaming,Nova Esports,Split,16,14,4,8,4,4,8,2,1,Nova Esports,Defense,1,Nova Esports,2,30,Bilibili Gaming
641,Nova Esports,Bilibili Gaming,Bilibili Gaming,Nova Esports,Bind,9,13,4,5,0,5,8,0,2,Bilibili Gaming,Defense,0,Bilibili Gaming,-4,22,Nova Esports
641,Nova Esports,Bilibili Gaming,Bilibili Gaming,Nova Esports,Ascent,6,13,3,3,0,4,9,0,3,Bilibili Gaming,Defense,0,Bilibili Gaming,-7,19,
642,JDG Esports,FunPlus Phoenix,JDG Esports,FunPlus Phoenix,Sunset,8,13,4,4,0,8,5,0,1,FunPlus Phoenix,Attack,0,FunPlus Phoenix,-5,21,JDG Esports
642,JDG Esports,FunPlus Phoenix,JDG Esports,FunPlus Phoenix,Haven,12,14,5,7,0,5,7,2,2,JDG Esports,Defense,1,FunPlus Phoenix,-2,26,FunPlus Phoenix
643,EDward Gaming,Dragon Ranger Gaming,EDward Gaming,Dragon Ranger Gaming,Lotus,11,13,4,7,0,5,8,0,1,Dragon Ranger Gaming,Attack,0,Dragon Ranger Gaming,-2,24,EDward Gaming
643,EDward Gaming,Dragon Ranger Gaming,EDward Gaming,Dragon Ranger Gaming,Haven,5,13,3,2,0,4,9,0,2,EDward Gaming,Attack,0,Dragon Ranger Gaming,-8,18,Dragon Ranger Gaming
644,Nova Esports,Wolves Esports,Wolves Esports,Nova Esports,Icebox,14,12,10,2,2,10,2,0,1,Nova Esports,Defense,1,Nova Esports,2,26,Wolves Esports
644,Nova Esports,Wolves Esports,Wolves Esports,Nova Esports,Sunset,15,13,4,8,3,4,8,1,2,Wolves Esports,Attack,1,Nova Esports,2,28,Nova Esports
645,JDG Esports,Trace Esports,JDG Esports,Trace Esports,Bind,13,2,3,10,0,2,0,0,1,Trace Esports,Attack,0,JDG Esports,11,15,JDG Esports
645,JDG Esports,Trace Esports,JDG Esports,Trace Esports,Sunset,8,13,5,3,0,9,4,0,2,JDG Esports,Defense,0,Trace Esports,-5,21,Trace Esports
645,JDG Esports,Trace Esports,JDG Esports,Trace Esports,Haven,13,6,6,7,0,5,1,0,3,JDG Esports,Defense,0,JDG Esports,7,19,
646,Titan Esports Club,TYLOO,Titan Esports Club,TYLOO,Bind,11,13,2,9,0,3,10,0,1,TYLOO,Attack,0,TYLOO,-2,24,Titan Esports Club
646,Titan Esports Club,TYLOO,Titan Esports Club,TYLOO,Ascent,13,9,6,7,0,3,6,0,2,Titan Esports Club,Attack,0,Titan Esports Club,4,22,TYLOO
646,Titan Esports Club,TYLOO,Titan Esports Club,TYLOO,Icebox,9,13,6,3,0,7,6,0,3,Titan Esports Club,Attack,0,TYLOO,-4,22,
647,All Gamers,FunPlus Phoenix,All Gamers,FunPlus Phoenix,Sunset,11,13,5,6,0,6,7,0,1,FunPlus Phoenix,Attack,0,FunPlus Phoenix,-2,24,All Gamers
647,All Gamers,FunPlus Phoenix,All Gamers,FunPlus Phoenix,Haven,13,8,6,7,0,2,6,0,2,All Gamers,Attack,0,All Gamers,5,21,FunPlus Phoenix
647,All Gamers,FunPlus Phoenix,All Gamers,FunPlus Phoenix,Ascent,7,13,2,5,0,7,6,0,3,All Gamers,Defense,0,FunPlus Phoenix,-6,20,
648,Bilibili Gaming,Dragon Ranger Gaming,Bilibili Gaming,Dragon Ranger Gaming,Lotus,13,11,7,6,0,6,5,0,1,Dragon Ranger Gaming,Attack,0,Bilibili Gaming,2,24,Bilibili Gaming
648,Bilibili Gaming,Dragon Ranger Gaming,Bilibili Gaming,Dragon Ranger Gaming,Ascent,13,11,5,8,0,4,7,0,2,Bilibili Gaming,Defense,0,Bilibili Gaming,2,24,Dragon Ranger Gaming
649,EDward Gaming,Nova Esports,Nova Esports,EDward Gaming,Lotus,13,9,6,7,0,5,4,0,1,EDward Gaming,Defense,0,EDward Gaming,4,22,Nova Esports
649,EDward Gaming,Nova Esports,Nova Esports,EDward Gaming,Bind,13,6,8,5,0,2,4,0,2,Nova Esports,Defense,0,EDward Gaming,7,19,EDward Gaming
650,All Gamers,Trace Esports,All Gamers,Trace Esports,Haven,6,13,4,2,0,10,3,0,1,Trace Esports,Attack,0,Trace Esports,-7,19,All Gamers
650,All Gamers,Trace Esports,All Gamers,Trace Esports,Sunset,4,13,3,1,0,4,9,0,2,All Gamers,Attack,0,Trace Esports,-9,17,Trace Esports
651,Titan Esports Club,FunPlus Phoenix,FunPlus Phoenix,Titan Esports Club,Lotus,13,9,6,7,0,3,6,0,1,Titan Esports Club,Attack,0,Titan Esports Club,4,22,FunPlus Phoenix
651,Titan Esports Club,FunPlus Phoenix,FunPlus Phoenix,Titan Esports Club,Sunset,13,6,5,8,0,4,2,0,2,FunPlus Phoenix,Attack,0,Titan Esports Club,7,19,Titan Esports Club
652,TYLOO,JDG Esports,JDG Esports,TYLOO,Haven,1,13,1,0,0,2,11,0,1,TYLOO,Attack,0,JDG Esports,-12,14,JDG Esports
652,TYLOO,JDG Esports,JDG Esports,TYLOO,Icebox,9,13,7,2,0,8,5,0,2,JDG Esports,Defense,0,JDG Esports,-4,22,TYLOO
653,Dragon Ranger Gaming,Wolves Esports,Wolves Esports,Dragon Ranger Gaming,Icebox,7,13,2,5,0,7,6,0,1,Dragon Ranger Gaming,Defense,0,Wolves Esports,-6,20,Wolves Esports
653,Dragon Ranger Gaming,Wolves Esports,Wolves Esports,Dragon Ranger Gaming,Ascent,6,13,4,2,0,5,8,0,2,Wolves Esports,Defense,0,Wolves Esports,-7,19,Dragon Ranger Gaming
654,Trace Esports,Titan Esports Club,Trace Esports,Titan Esports Club,Lotus,13,11,6,7,0,5,6,0,1,Titan Esports Club,Attack,0,Trace Esports,2,24,Trace Esports
654,Trace Esports,Titan Esports Club,Trace Esports,Titan Esports Club,Bind,8,13,4,4,0,8,5,0,2,Trace Esports,Defense,0,Titan Esports Club,-5,21,Titan Esports Club
654,Trace Esports,Titan Esports Club,Trace Esports,Titan Esports Club,Haven,13,10,7,6,0,5,5,0,3,Trace Esports,Attack,0,Trace Esports,3,23,
655,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,Icebox,13,11,7,6,0,6,5,0,1,EDward Gaming,Attack,0,EDward Gaming,2,24,Bilibili Gaming
655,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,Haven,13,8,5,8,0,4,4,0,2,Bilibili Gaming,Attack,0,EDward Gaming,5,21,EDward Gaming
656,JDG Esports,All Gamers,JDG Esports,All Gamers,Haven,13,8,7,6,0,3,5,0,1,All Gamers,Defense,0,JDG Esports,5,21,JDG Esports
656,JDG Esports,All Gamers,JDG Esports,All Gamers,Icebox,13,3,3,10,0,2,1,0,2,JDG Esports,Defense,0,JDG Esports,10,16,All Gamers
657,TYLOO,FunPlus Phoenix,TYLOO,FunPlus Phoenix,Icebox,5,13,1,4,0,8,5,0,1,FunPlus Phoenix,Attack,0,FunPlus Phoenix,-8,18,TYLOO
657,TYLOO,FunPlus Phoenix,TYLOO,FunPlus Phoenix,Haven,14,12,6,6,2,6,6,0,2,TYLOO,Defense,1,TYLOO,2,26,FunPlus Phoenix
657,TYLOO,FunPlus Phoenix,TYLOO,FunPlus Phoenix,Ascent,13,4,4,9,0,3,1,0,3,TYLOO,Defense,0,TYLOO,9,17,
658,Trace Esports,All Gamers,All Gamers,Trace Esports,Lotus,13,7,9,4,0,4,3,0,1,Trace Esports,Attack,0,Trace Esports,6,20,All Gamers
658,Trace Esports,All Gamers,All Gamers,Trace Esports,Sunset,13,10,8,5,0,7,3,0,2,All Gamers,Attack,0,Trace Esports,3,23,Trace Esports
659,JDG Esports,Bilibili Gaming,Bilibili Gaming,JDG Esports,Sunset,9,13,4,5,0,7,6,0,1,JDG Esports,Defense,0,Bilibili Gaming,-4,22,Bilibili Gaming
659,JDG Esports,Bilibili Gaming,Bilibili Gaming,JDG Esports,Icebox,7,13,2,5,0,7,6,0,2,Bilibili Gaming,Attack,0,Bilibili Gaming,-6,20,JDG Esports
660,FunPlus Phoenix,Trace Esports,Trace Esports,FunPlus Phoenix,Ascent,3,13,3,0,0,4,9,0,1,FunPlus Phoenix,Attack,0,Trace Esports,-10,16,Trace Esports
660,FunPlus Phoenix,Trace Esports,Trace Esports,FunPlus Phoenix,Haven,11,13,8,3,0,9,4,0,2,Trace Esports,Attack,0,Trace Esports,-2,24,FunPlus Phoenix
661,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,Sunset,13,5,7,6,0,0,5,0,1,EDward Gaming,Attack,0,EDward Gaming,8,18,Bilibili Gaming
661,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,Bind,7,13,4,3,0,5,8,0,2,Bilibili Gaming,Defense,0,Bilibili Gaming,-6,20,EDward Gaming
661,EDward Gaming,Bilibili Gaming,Bilibili Gaming,EDward Gaming,Lotus,13,10,9,4,0,7,3,0,3,Bilibili Gaming,Defense,0,EDward Gaming,3,23,
662,Trace Esports,EDward Gaming,Trace Esports,EDward Gaming,Sunset,2,13,0,2,0,10,3,0,1,EDward Gaming,Attack,0,EDward Gaming,-11,15,Trace Esports
662,Trace Esports,EDward Gaming,Trace Esports,EDward Gaming,Abyss,5,13,5,0,0,6,7,0,2,Trace Esports,Attack,0,EDward Gaming,-8,18,EDward Gaming
663,FunPlus Phoenix,Bilibili Gaming,Bilibili Gaming,FunPlus Phoenix,Ascent,13,3,4,9,0,3,0,0,1,FunPlus Phoenix,Defense,0,FunPlus Phoenix,10,16,Bilibili Gaming
663,FunPlus Phoenix,Bilibili Gaming,Bilibili Gaming,FunPlus Phoenix,Icebox,12,14,7,5,0,7,5,2,2,Bilibili Gaming,Attack,1,Bilibili Gaming,-2,26,FunPlus Phoenix
663,FunPlus Phoenix,Bilibili Gaming,Bilibili Gaming,FunPlus Phoenix,Lotus,13,10,7,6,0,6,4,0,3,Bilibili Gaming,Attack,0,FunPlus Phoenix,3,23,
664,Trace Esports,FunPlus Phoenix,FunPlus Phoenix,Trace Esports,Lotus,13,11,7,6,0,6,5,0,1,Trace Esports,Attack,0,Trace Esports,2,24,FunPlus Phoenix
664,Trace Esports,FunPlus Phoenix,FunPlus Phoenix,Trace Esports,Ascent,13,8,6,7,0,2,6,0,2,FunPlus Phoenix,Defense,0,Trace Esports,5,21,Trace Esports
664,Trace Esports,FunPlus Phoenix,FunPlus Phoenix,Trace Esports,Abyss,8,13,5,3,0,6,7,0,3,Trace Esports,Attack,0,FunPlus Phoenix,-5,21,FunPlus Phoenix
664,Trace Esports,FunPlus Phoenix,FunPlus Phoenix,Trace Esports,Bind,9,13,6,3,0,7,6,0,4,FunPlus Phoenix,Defense,0,FunPlus Phoenix,-4,22,Trace Esports
664,Trace Esports,FunPlus Phoenix,FunPlus Phoenix,Trace Esports,Haven,8,13,6,2,0,7,6,0,5,Trace Esports,Attack,0,FunPlus Phoenix,-5,21,
665,EDward Gaming,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,Sunset,13,9,9,4,0,6,3,0,1,FunPlus Phoenix,Defense,0,EDward Gaming,4,22,EDward Gaming
665,EDward Gaming,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,Abyss,8,13,5,3,0,6,7,0,2,EDward Gaming,Attack,0,FunPlus Phoenix,-5,21,FunPlus Phoenix
665,EDward Gaming,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,Haven,13,7,4,9,0,3,4,0,3,FunPlus Phoenix,Attack,0,EDward Gaming,6,20,EDward Gaming
665,EDward Gaming,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,Icebox,9,13,7,2,0,8,5,0,4,EDward Gaming,Attack,0,FunPlus Phoenix,-4,22,FunPlus Phoenix
665,EDward Gaming,FunPlus Phoenix,EDward Gaming,FunPlus Phoenix,Bind,13,8,10,3,0,6,2,0,5,FunPlus Phoenix,Defense,0,EDward Gaming,5,21,
666,FUT Esports,KOI,KOI,FUT Esports,Split,13,7,5,8,0,4,3,0,1,FUT Esports,Defense,0,FUT Esports,6,20,KOI
666,FUT Esports,KOI,KOI,FUT Esports,Lotus,7,13,4,3,0,9,4,0,2,KOI,Attack,0,KOI,-6,20,FUT Esports
666,FUT Esports,KOI,KOI,FUT Esports,Sunset,13,6,10,3,0,4,2,0,3,KOI,Defense,0,FUT Esports,7,19,
667,BBL Esports,FNATIC,BBL Esports,FNATIC,Ascent,9,13,6,3,0,7,6,0,1,FNATIC,Defense,0,FNATIC,-4,22,BBL Esports
667,BBL Esports,FNATIC,BBL Esports,FNATIC,Bind,13,11,5,8,0,4,7,0,2,BBL Esports,Defense,0,BBL Esports,2,24,FNATIC
667,BBL Esports,FNATIC,BBL Esports,FNATIC,Lotus,11,13,3,8,0,4,9,0,3,BBL Esports,Defense,0,FNATIC,-2,24,
668,Team Heretics,Natus Vincere,Team Heretics,Natus Vincere,Sunset,13,3,2,11,0,1,2,0,1,Natus Vincere,Attack,0,Team Heretics,10,16,Team Heretics
668,Team Heretics,Natus Vincere,Team Heretics,Natus Vincere,Bind,13,5,9,4,0,2,3,0,2,Team Heretics,Attack,0,Team Heretics,8,18,Natus Vincere
669,GIANTX,Gentle Mates,Gentle Mates,GIANTX,Split,1,13,0,1,0,11,2,0,1,GIANTX,Defense,0,Gentle Mates,-12,14,Gentle Mates
669,GIANTX,Gentle Mates,Gentle Mates,GIANTX,Sunset,13,11,6,7,0,5,6,0,2,Gentle Mates,Defense,0,GIANTX,2,24,GIANTX
669,GIANTX,Gentle Mates,Gentle Mates,GIANTX,Breeze,13,11,5,8,0,4,7,0,3,Gentle Mates,Defense,0,GIANTX,2,24,
670,Team Vitality,Team Liquid,Team Liquid,Team Vitality,Lotus,13,10,8,5,0,6,4,0,1,Team Vitality,Attack,0,Team Vitality,3,23,Team Liquid
670,Team Vitality,Team Liquid,Team Liquid,Team Vitality,Icebox,17,15,10,2,5,10,2,3,2,Team Liquid,Defense,1,Team Vitality,2,32,Team Vitality
671,BBL Esports,Karmine Corp,Karmine Corp,BBL Esports,Lotus,6,13,0,6,0,6,7,0,1,BBL Esports,Defense,0,Karmine Corp,-7,19,Karmine Corp
671,BBL Esports,Karmine Corp,Karmine Corp,BBL Esports,Sunset,5,13,3,2,0,10,3,0,2,Karmine Corp,Attack,0,Karmine Corp,-8,18,BBL Esports
