Match ID,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 1 Overtime Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Team 2 Overtime Rounds,Team 1 Halftime Score,Team 2 Halftime Score,Halftime Lead,Side Picker,Side Picked,Team 1,Team 2
341,11,13,5,6,0,6,7,0,5,7,-2,G2 Esports,Attack,G2 Esports,Evil Geniuses
342,12,14,7,5,0,7,5,2,5,7,-2,MIBR,Attack,Cloud9,MIBR
342,9,13,4,5,0,7,6,0,5,7,-2,Cloud9,Defense,Cloud9,MIBR
343,3,13,3,0,0,4,9,0,3,9,-6,LEVIATÁN,Attack,LEVIATÁN,Sentinels
343,13,6,9,4,0,3,3,0,9,3,6,Sentinels,Defense,LEVIATÁN,Sentinels
343,9,13,3,6,0,6,7,0,6,6,0,Sentinels,Attack,LEVIATÁN,Sentinels
344,13,8,6,7,0,5,3,0,7,5,2,G2 Esports,Defense,G2 Esports,KRÜ Esports
344,13,8,8,5,0,7,1,0,5,7,-2,KRÜ Esports,Attack,G2 Esports,KRÜ Esports
345,7,13,2,5,0,3,10,0,2,10,-8,MIBR,Attack,MIBR,Sentinels
345,6,13,5,1,0,6,7,0,5,7,-2,Sentinels,Defense,MIBR,Sentinels
346,9,13,3,6,0,6,7,0,6,6,0,MIBR,Attack,G2 Esports,MIBR
346,15,13,7,5,3,7,5,1,5,7,-2,G2 Esports,Defense,G2 Esports,MIBR
346,10,13,4,6,0,6,7,0,6,6,0,G2 Esports,Defense,G2 Esports,MIBR
347,13,8,4,9,0,0,8,0,4,8,-4,G2 Esports,Defense,Sentinels,G2 Esports
347,9,13,6,3,0,9,4,0,3,9,-6,Sentinels,Defense,Sentinels,G2 Esports
347,9,13,2,7,0,5,8,0,7,5,2,Sentinels,Defense,Sentinels,G2 Esports
348,13,7,4,9,0,3,4,0,9,3,6,Evil Geniuses,Defense,Evil Geniuses,LOUD
348,7,13,3,4,0,8,5,0,4,8,-4,LOUD,Attack,Evil Geniuses,LOUD
348,5,13,4,1,0,5,8,0,4,8,-4,LOUD,Defense,Evil Geniuses,LOUD
349,14,16,5,7,2,5,7,4,7,5,2,NRG Esports,Defense,NRG Esports,Sentinels
349,13,8,8,5,0,4,4,0,8,4,4,Sentinels,Defense,NRG Esports,Sentinels
349,3,13,1,2,0,2,11,0,1,11,-10,Sentinels,Defense,NRG Esports,Sentinels
350,9,13,5,4,0,8,5,0,4,8,-4,Sentinels,Attack,LOUD,Sentinels
350,3,13,3,0,0,4,9,0,3,9,-6,LOUD,Attack,LOUD,Sentinels
350,13,11,8,5,0,7,4,0,8,4,4,Sentinels,Defense,LOUD,Sentinels
350,13,8,9,4,0,5,3,0,9,3,6,LOUD,Attack,LOUD,Sentinels
350,4,13,2,2,0,10,3,0,2,10,-8,Sentinels,Attack,LOUD,Sentinels
351,18,16,6,6,6,6,6,4,6,6,0,T1,Attack,T1,BLEED
351,13,6,9,4,0,3,3,0,9,3,6,BLEED,Defense,T1,BLEED
352,13,11,6,7,0,5,6,0,6,6,0,Gen.G,Attack,Gen.G,Rex Regum Qeon
352,11,13,2,9,0,3,10,0,2,10,-8,Rex Regum Qeon,Defense,Gen.G,Rex Regum Qeon
352,13,8,5,8,0,4,4,0,8,4,4,Rex Regum Qeon,Attack,Gen.G,Rex Regum Qeon
353,13,10,6,7,0,5,5,0,7,5,2,ZETA DIVISION,Defense,ZETA DIVISION,Global Esports
353,13,7,7,6,0,6,1,0,6,6,0,Global Esports,Attack,ZETA DIVISION,Global Esports
354,8,13,3,5,0,4,9,0,3,9,-6,Team Secret,Attack,Team Secret,TALON
354,3,13,3,0,0,4,9,0,3,9,-6,TALON,Defense,Team Secret,TALON
355,13,8,6,7,0,5,3,0,7,5,2,DRX,Defense,DRX,DetonatioN FocusMe
355,13,8,5,8,0,4,4,0,8,4,4,DetonatioN FocusMe,Attack,DRX,DetonatioN FocusMe
356,13,10,7,6,0,6,4,0,6,6,0,Paper Rex,Attack,Gen.G,Paper Rex
356,10,13,5,5,0,6,7,0,5,7,-2,Gen.G,Attack,Gen.G,Paper Rex
356,7,13,2,5,0,3,10,0,2,10,-8,Gen.G,Attack,Gen.G,Paper Rex
357,9,13,4,5,0,7,6,0,5,7,-2,BLEED,Defense,BLEED,Global Esports
357,13,10,9,4,0,8,2,0,4,8,-4,Global Esports,Attack,BLEED,Global Esports
357,11,13,7,4,0,8,5,0,4,8,-4,Global Esports,Attack,BLEED,Global Esports
358,11,13,6,5,0,7,6,0,5,7,-2,T1,Defense,T1,ZETA DIVISION
358,13,4,4,9,0,3,1,0,9,3,6,ZETA DIVISION,Attack,T1,ZETA DIVISION
358,13,7,5,8,0,4,3,0,8,4,4,ZETA DIVISION,Attack,T1,ZETA DIVISION
359,7,13,4,3,0,9,4,0,3,9,-6,Team Secret,Attack,DetonatioN FocusMe,Team Secret
359,11,13,5,6,0,6,7,0,5,7,-2,DetonatioN FocusMe,Attack,DetonatioN FocusMe,Team Secret
360,13,10,8,5,0,6,4,0,8,4,4,TALON,Defense,DRX,TALON
360,13,8,7,6,0,6,2,0,6,6,0,DRX,Defense,DRX,TALON
361,13,7,5,8,0,0,7,0,5,7,-2,Gen.G,Attack,Gen.G,Rex Regum Qeon
361,10,13,7,3,0,9,4,0,3,9,-6,Rex Regum Qeon,Attack,Gen.G,Rex Regum Qeon
361,13,11,8,5,0,7,4,0,8,4,4,Rex Regum Qeon,Defense,Gen.G,Rex Regum Qeon
362,8,13,4,4,0,5,8,0,4,8,-4,TALON,Attack,TALON,Team Secret
362,7,13,7,0,0,8,5,0,7,5,2,Team Secret,Defense,TALON,Team Secret
363,13,8,5,8,0,4,4,0,8,4,4,ZETA DIVISION,Defense,ZETA DIVISION,Global Esports
363,13,3,9,4,0,0,3,0,9,3,6,Global Esports,Defense,ZETA DIVISION,Global Esports
364,13,5,5,8,0,4,1,0,8,4,4,Gen.G,Attack,Team Secret,Gen.G
364,9,13,8,1,0,9,4,0,8,4,4,Team Secret,Attack,Team Secret,Gen.G
364,13,15,4,8,1,4,8,3,4,8,-4,Team Secret,Attack,Team Secret,Gen.G
365,1,13,0,1,0,11,2,0,1,11,-10,ZETA DIVISION,Defense,ZETA DIVISION,Team Secret
365,8,13,7,1,0,8,5,0,7,5,2,Team Secret,Defense,ZETA DIVISION,Team Secret
366,13,6,8,5,0,2,4,0,8,4,4,ZETA DIVISION,Defense,Gen.G,ZETA DIVISION
366,13,4,3,10,0,2,2,0,10,2,8,Gen.G,Defense,Gen.G,ZETA DIVISION
367,14,16,8,4,2,8,4,4,8,4,4,T1,Attack,T1,Paper Rex
367,6,13,2,4,0,8,5,0,4,8,-4,Paper Rex,Attack,T1,Paper Rex
368,12,14,7,5,0,7,5,2,7,5,2,Gen.G,Defense,DRX,Gen.G
368,8,13,5,3,0,9,4,0,3,9,-6,DRX,Defense,DRX,Gen.G
369,5,13,5,0,0,6,7,0,5,7,-2,Paper Rex,Attack,Paper Rex,Gen.G
369,13,4,8,5,0,0,4,0,8,4,4,Gen.G,Defense,Paper Rex,Gen.G
369,11,13,7,4,0,8,5,0,7,5,2,Paper Rex,Attack,Paper Rex,Gen.G
369,4,13,0,4,0,8,5,0,4,8,-4,Gen.G,Attack,Paper Rex,Gen.G
370,11,13,7,4,0,8,5,0,7,5,2,FUT Esports,Attack,FUT Esports,Team Heretics
370,10,13,5,5,0,7,6,0,5,7,-2,Team Heretics,Attack,FUT Esports,Team Heretics
371,11,13,6,5,0,7,6,0,6,6,0,GIANTX,Attack,GIANTX,Karmine Corp
371,13,10,7,6,0,5,5,0,7,5,2,Karmine Corp,Defense,GIANTX,Karmine Corp
371,4,13,3,1,0,4,9,0,3,9,-6,Karmine Corp,Defense,GIANTX,Karmine Corp
372,8,13,4,4,0,5,8,0,4,8,-4,BBL Esports,Defense,Natus Vincere,BBL Esports
372,13,6,7,6,0,6,0,0,6,6,0,Natus Vincere,Defense,Natus Vincere,BBL Esports
372,13,6,4,9,0,3,3,0,9,3,6,Natus Vincere,Defense,Natus Vincere,BBL Esports
373,13,10,8,5,0,7,3,0,5,7,-2,KOI,Attack,Team Liquid,KOI
373,13,11,8,5,0,7,4,0,5,7,-2,Team Liquid,Defense,Team Liquid,KOI
374,13,10,8,5,0,6,4,0,8,4,4,Gentle Mates,Defense,Team Vitality,Gentle Mates
374,13,7,6,7,0,5,2,0,7,5,2,Team Vitality,Defense,Team Vitality,Gentle Mates
375,13,4,4,9,0,3,1,0,9,3,6,Team Heretics,Defense,Team Heretics,Karmine Corp
375,13,4,5,8,0,4,0,0,8,4,4,Karmine Corp,Attack,Team Heretics,Karmine Corp
376,13,6,5,8,0,4,2,0,8,4,4,FUT Esports,Defense,FUT Esports,GIANTX
376,8,13,3,5,0,7,6,0,5,7,-2,GIANTX,Attack,FUT Esports,GIANTX
376,13,7,7,6,0,2,5,0,7,5,2,GIANTX,Defense,FUT Esports,GIANTX
377,13,7,8,5,0,7,0,0,5,7,-2,Natus Vincere,Defense,Natus Vincere,Team Liquid
377,13,7,6,7,0,1,6,0,6,6,0,Team Liquid,Defense,Natus Vincere,Team Liquid
378,5,13,3,2,0,10,3,0,2,10,-8,KOI,Attack,BBL Esports,KOI
378,10,13,4,6,0,6,7,0,6,6,0,BBL Esports,Defense,BBL Esports,KOI
379,12,14,8,4,0,8,4,2,4,8,-4,Team Vitality,Defense,Team Vitality,FNATIC
379,5,13,5,0,0,6,7,0,5,7,-2,FNATIC,Defense,Team Vitality,FNATIC
380,4,13,2,2,0,10,3,0,2,10,-8,Team Vitality,Defense,Team Vitality,Gentle Mates
380,15,13,7,5,3,7,5,1,5,7,-2,Gentle Mates,Attack,Team Vitality,Gentle Mates
380,13,3,11,2,0,2,1,0,11,1,10,Gentle Mates,Defense,Team Vitality,Gentle Mates
381,20,18,6,6,8,6,6,6,6,6,0,Karmine Corp,Attack,Karmine Corp,FUT Esports
381,4,13,1,3,0,9,4,0,3,9,-6,FUT Esports,Attack,Karmine Corp,FUT Esports
381,13,7,3,10,0,2,5,0,10,2,8,FUT Esports,Attack,Karmine Corp,FUT Esports
382,11,13,4,7,0,5,8,0,7,5,2,Team Liquid,Defense,Team Liquid,KOI
382,14,12,6,6,2,6,6,0,6,6,0,KOI,Attack,Team Liquid,KOI
382,10,13,5,5,0,6,7,0,5,7,-2,KOI,Defense,Team Liquid,KOI
383,13,8,5,8,0,4,4,0,8,4,4,Team Vitality,Attack,Karmine Corp,Team Vitality
383,15,13,7,5,3,7,5,1,7,5,2,Karmine Corp,Attack,Karmine Corp,Team Vitality
384,9,13,7,2,0,10,3,0,2,10,-8,Team Vitality,Attack,KOI,Team Vitality
384,6,13,0,6,0,6,7,0,6,6,0,KOI,Defense,KOI,Team Vitality
385,13,4,5,8,0,4,0,0,8,4,4,KOI,Attack,Karmine Corp,KOI
385,13,7,9,4,0,4,3,0,9,3,6,Karmine Corp,Attack,Karmine Corp,KOI
386,16,14,4,8,4,4,8,2,4,8,-4,Natus Vincere,Defense,Team Heretics,Natus Vincere
386,13,4,10,3,0,2,2,0,10,2,8,Team Heretics,Attack,Team Heretics,Natus Vincere
387,10,13,4,6,0,5,8,0,4,8,-4,Karmine Corp,Defense,FNATIC,Karmine Corp
387,8,13,3,5,0,7,6,0,5,7,-2,FNATIC,Defense,FNATIC,Karmine Corp
388,13,9,4,9,0,3,6,0,9,3,6,Team Heretics,Defense,Team Heretics,Karmine Corp
388,7,13,6,1,0,11,2,0,1,11,-10,Karmine Corp,Attack,Team Heretics,Karmine Corp
388,7,13,4,3,0,5,8,0,4,8,-4,Team Heretics,Attack,Team Heretics,Karmine Corp
388,5,13,4,1,0,5,8,0,4,8,-4,Karmine Corp,Defense,Team Heretics,Karmine Corp
389,13,4,5,8,0,4,0,0,8,4,4,Trace Esports,Defense,Trace Esports,TYLOO
389,13,3,2,11,0,1,2,0,11,1,10,TYLOO,Attack,Trace Esports,TYLOO
390,13,10,7,6,0,5,5,0,7,5,2,FunPlus Phoenix,Attack,FunPlus Phoenix,Nova Esports
390,13,5,6,7,0,5,0,0,7,5,2,Nova Esports,Attack,FunPlus Phoenix,Nova Esports
391,8,13,6,2,0,7,6,0,6,6,0,Titan Esports Club,Defense,JDG Esports,Titan Esports Club
391,14,16,4,8,2,4,8,4,8,4,4,JDG Esports,Defense,JDG Esports,Titan Esports Club
392,13,11,8,5,0,7,4,0,5,7,-2,Dragon Ranger Gaming,Defense,Dragon Ranger Gaming,All Gamers
392,13,4,4,9,0,3,1,0,9,3,6,All Gamers,Attack,Dragon Ranger Gaming,All Gamers
393,9,13,3,6,0,4,9,0,3,9,-6,Wolves Esports,Defense,Bilibili Gaming,Wolves Esports
393,7,13,2,5,0,7,6,0,5,7,-2,Bilibili Gaming,Defense,Bilibili Gaming,Wolves Esports
394,11,13,6,5,0,7,6,0,5,7,-2,Nova Esports,Attack,TYLOO,Nova Esports
394,11,13,6,5,0,7,6,0,5,7,-2,TYLOO,Defense,TYLOO,Nova Esports
395,13,11,6,7,0,5,6,0,7,5,2,JDG Esports,Defense,JDG Esports,All Gamers
395,13,8,6,7,0,2,6,0,6,6,0,All Gamers,Defense,JDG Esports,All Gamers
396,11,13,7,4,0,8,5,0,7,5,2,Trace Esports,Attack,Trace Esports,FunPlus Phoenix
396,13,11,8,5,0,7,4,0,8,4,4,FunPlus Phoenix,Defense,Trace Esports,FunPlus Phoenix
396,10,13,5,5,0,7,6,0,5,7,-2,FunPlus Phoenix,Attack,Trace Esports,FunPlus Phoenix
397,11,13,1,10,0,2,11,0,10,2,8,Titan Esports Club,Defense,Titan Esports Club,Dragon Ranger Gaming
397,13,8,7,6,0,6,2,0,6,6,0,Dragon Ranger Gaming,Attack,Titan Esports Club,Dragon Ranger Gaming
397,10,13,4,6,0,6,7,0,6,6,0,Dragon Ranger Gaming,Attack,Titan Esports Club,Dragon Ranger Gaming
398,10,13,5,5,0,6,7,0,5,7,-2,Wolves Esports,Attack,Wolves Esports,EDward Gaming
398,13,10,6,7,0,4,6,0,6,6,0,EDward Gaming,Defense,Wolves Esports,EDward Gaming
398,11,13,4,7,0,5,8,0,7,5,2,EDward Gaming,Attack,Wolves Esports,EDward Gaming
399,13,5,6,7,0,5,0,0,7,5,2,Trace Esports,Defense,Trace Esports,Nova Esports
399,13,4,5,8,0,4,0,0,8,4,4,Nova Esports,Attack,Trace Esports,Nova Esports
400,5,13,1,4,0,8,5,0,4,8,-4,Titan Esports Club,Defense,Titan Esports Club,JDG Esports
400,14,12,7,5,2,7,5,0,7,5,2,JDG Esports,Defense,Titan Esports Club,JDG Esports
400,13,10,7,6,0,6,4,0,6,6,0,JDG Esports,Attack,Titan Esports Club,JDG Esports
401,9,13,2,7,0,5,8,0,7,5,2,Wolves Esports,Defense,Wolves Esports,Bilibili Gaming
401,10,13,3,7,0,4,9,0,3,9,-6,Bilibili Gaming,Defense,Wolves Esports,Bilibili Gaming
402,16,18,7,5,4,7,5,6,7,5,2,Trace Esports,Attack,Trace Esports,Titan Esports Club
402,13,6,10,3,0,4,2,0,10,2,8,Titan Esports Club,Defense,Trace Esports,Titan Esports Club
402,13,8,9,4,0,5,3,0,9,3,6,Titan Esports Club,Defense,Trace Esports,Titan Esports Club
403,13,3,4,9,0,3,0,0,9,3,6,Bilibili Gaming,Defense,Bilibili Gaming,Titan Esports Club
403,13,8,7,6,0,3,5,0,7,5,2,Titan Esports Club,Defense,Bilibili Gaming,Titan Esports Club
404,13,11,4,9,0,3,8,0,9,3,6,Bilibili Gaming,Defense,Bilibili Gaming,Trace Esports
404,13,15,6,6,1,6,6,3,6,6,0,Trace Esports,Attack,Bilibili Gaming,Trace Esports
404,12,14,4,8,0,4,8,2,4,8,-4,Trace Esports,Defense,Bilibili Gaming,Trace Esports
405,13,10,5,8,0,4,6,0,8,4,4,FunPlus Phoenix,Defense,FunPlus Phoenix,Dragon Ranger Gaming
405,13,6,4,9,0,3,3,0,9,3,6,Dragon Ranger Gaming,Attack,FunPlus Phoenix,Dragon Ranger Gaming
406,14,12,7,5,2,7,5,0,7,5,2,EDward Gaming,Attack,EDward Gaming,Trace Esports
406,13,6,8,5,0,2,4,0,8,4,4,Trace Esports,Defense,EDward Gaming,Trace Esports
407,12,14,5,7,0,5,7,2,5,7,-2,EDward Gaming,Defense,FunPlus Phoenix,EDward Gaming
407,6,13,1,5,0,7,6,0,5,7,-2,FunPlus Phoenix,Defense,FunPlus Phoenix,EDward Gaming
407,13,8,7,6,0,6,2,0,6,6,0,EDward Gaming,Attack,FunPlus Phoenix,EDward Gaming
407,14,16,6,6,2,6,6,4,6,6,0,FunPlus Phoenix,Defense,FunPlus Phoenix,EDward Gaming
408,13,8,6,7,0,5,3,0,7,5,2,Karmine Corp,Defense,Karmine Corp,FunPlus Phoenix
408,13,10,9,4,0,8,2,0,4,8,-4,FunPlus Phoenix,Attack,Karmine Corp,FunPlus Phoenix
409,13,11,6,7,0,5,6,0,6,6,0,Gen.G,Attack,Gen.G,LOUD
409,8,13,5,3,0,9,4,0,3,9,-6,LOUD,Attack,Gen.G,LOUD
409,13,5,9,4,0,2,3,0,9,3,6,LOUD,Defense,Gen.G,LOUD
410,8,13,5,3,0,9,4,0,3,9,-6,EDward Gaming,Defense,EDward Gaming,Paper Rex
410,13,9,5,8,0,4,5,0,8,4,4,Paper Rex,Attack,EDward Gaming,Paper Rex
410,13,9,5,8,0,4,5,0,8,4,4,Paper Rex,Attack,EDward Gaming,Paper Rex
411,13,9,9,4,0,8,1,0,4,8,-4,Team Heretics,Attack,Sentinels,Team Heretics
411,5,13,4,1,0,5,8,0,4,8,-4,Sentinels,Attack,Sentinels,Team Heretics
411,13,11,6,7,0,5,6,0,6,6,0,Sentinels,Attack,Sentinels,Team Heretics
412,13,8,6,7,0,2,6,0,6,6,0,Karmine Corp,Defense,Sentinels,Karmine Corp
412,13,11,7,6,0,6,5,0,7,5,2,Sentinels,Attack,Sentinels,Karmine Corp
413,13,8,8,5,0,4,4,0,8,4,4,EDward Gaming,Attack,EDward Gaming,Gen.G
413,5,13,0,5,0,7,6,0,5,7,-2,Gen.G,Attack,EDward Gaming,Gen.G
413,6,13,5,1,0,11,2,0,1,11,-10,Gen.G,Attack,EDward Gaming,Gen.G
414,5,13,4,1,0,5,8,0,4,8,-4,FunPlus Phoenix,Attack,FunPlus Phoenix,LOUD
414,11,13,4,7,0,5,8,0,7,5,2,LOUD,Attack,FunPlus Phoenix,LOUD
415,10,13,4,6,0,6,7,0,6,6,0,Team Heretics,Defense,Team Heretics,Paper Rex
415,13,10,6,7,0,5,5,0,7,5,2,Paper Rex,Attack,Team Heretics,Paper Rex
415,7,13,1,6,0,6,7,0,6,6,0,Paper Rex,Attack,Team Heretics,Paper Rex
416,13,2,11,2,0,1,1,0,11,1,10,LOUD,Attack,LOUD,EDward Gaming
416,13,3,4,9,0,3,0,0,9,3,6,EDward Gaming,Attack,LOUD,EDward Gaming
417,10,13,6,4,0,8,5,0,4,8,-4,Karmine Corp,Defense,Karmine Corp,Paper Rex
417,13,6,5,8,0,4,2,0,8,4,4,Paper Rex,Attack,Karmine Corp,Paper Rex
417,12,14,5,7,0,5,7,2,7,5,2,Paper Rex,Attack,Karmine Corp,Paper Rex
418,13,8,8,5,0,4,4,0,8,4,4,Gen.G,Attack,Gen.G,Paper Rex
418,13,9,5,8,0,4,5,0,8,4,4,Paper Rex,Attack,Gen.G,Paper Rex
419,13,4,9,4,0,1,3,0,9,3,6,LOUD,Defense,Sentinels,LOUD
419,12,14,5,7,0,5,7,2,5,7,-2,Sentinels,Attack,Sentinels,LOUD
419,14,12,7,5,2,7,5,0,7,5,2,Sentinels,Attack,Sentinels,LOUD
420,13,5,8,5,0,1,4,0,8,4,4,Gen.G,Attack,Gen.G,Sentinels
420,7,13,2,5,0,7,6,0,5,7,-2,Sentinels,Attack,Gen.G,Sentinels
420,13,3,4,9,0,3,0,0,9,3,6,Sentinels,Attack,Gen.G,Sentinels
421,13,11,6,7,0,5,6,0,6,6,0,Paper Rex,Attack,Paper Rex,LOUD
421,13,8,6,7,0,5,3,0,7,5,2,LOUD,Attack,Paper Rex,LOUD
422,14,12,6,6,2,6,6,0,6,6,0,Paper Rex,Attack,Sentinels,Paper Rex
422,13,6,7,6,0,6,0,0,6,6,0,Sentinels,Defense,Sentinels,Paper Rex
422,5,13,4,1,0,5,8,0,4,8,-4,Paper Rex,Defense,Sentinels,Paper Rex
422,13,3,4,9,0,3,0,0,9,3,6,Sentinels,Defense,Sentinels,Paper Rex
423,13,8,7,6,0,3,5,0,7,5,2,Sentinels,Defense,Gen.G,Sentinels
423,12,14,6,6,0,6,6,2,6,6,0,Gen.G,Attack,Gen.G,Sentinels
423,13,8,6,7,0,2,6,0,6,6,0,Sentinels,Defense,Gen.G,Sentinels
423,10,13,4,6,0,5,8,0,4,8,-4,Gen.G,Attack,Gen.G,Sentinels
423,6,13,5,1,0,6,7,0,5,7,-2,Sentinels,Defense,Gen.G,Sentinels
424,13,4,4,9,0,3,1,0,9,3,6,Karmine Corp,Defense,Karmine Corp,GIANTX
424,13,9,6,7,0,3,6,0,6,6,0,GIANTX,Defense,Karmine Corp,GIANTX
425,9,13,8,1,0,9,4,0,8,4,4,Team Liquid,Defense,KOI,Team Liquid
425,7,13,3,4,0,8,5,0,4,8,-4,KOI,Defense,KOI,Team Liquid
426,9,13,4,5,0,7,6,0,5,7,-2,Team Vitality,Defense,Team Vitality,Natus Vincere
426,4,13,1,3,0,9,4,0,3,9,-6,Natus Vincere,Attack,Team Vitality,Natus Vincere
427,4,13,1,3,0,9,4,0,3,9,-6,Team Heretics,Attack,FNATIC,Team Heretics
427,15,17,7,5,3,7,5,5,7,5,2,FNATIC,Attack,FNATIC,Team Heretics
428,5,13,3,2,0,10,3,0,2,10,-8,Team Liquid,Defense,Team Liquid,FUT Esports
428,8,13,4,4,0,5,8,0,4,8,-4,FUT Esports,Defense,Team Liquid,FUT Esports
429,7,13,3,4,0,8,5,0,4,8,-4,Gentle Mates,Attack,BBL Esports,Gentle Mates
429,11,13,5,6,0,6,7,0,6,6,0,BBL Esports,Defense,BBL Esports,Gentle Mates
430,13,11,7,6,0,6,5,0,7,5,2,Karmine Corp,Attack,Karmine Corp,FUT Esports
430,8,13,5,3,0,9,4,0,3,9,-6,FUT Esports,Attack,Karmine Corp,FUT Esports
430,7,13,1,6,0,6,7,0,6,6,0,FUT Esports,Attack,Karmine Corp,FUT Esports
431,13,9,7,6,0,6,3,0,6,6,0,Team Heretics,Attack,Team Vitality,Team Heretics
431,11,13,5,6,0,6,7,0,5,7,-2,Team Vitality,Attack,Team Vitality,Team Heretics
431,13,9,8,5,0,5,4,0,8,4,4,Team Vitality,Attack,Team Vitality,Team Heretics
432,13,10,5,8,0,4,6,0,8,4,4,Natus Vincere,Attack,Team Liquid,Natus Vincere
432,11,13,10,1,0,11,2,0,10,2,8,Team Liquid,Attack,Team Liquid,Natus Vincere
432,5,13,2,3,0,9,4,0,3,9,-6,Team Liquid,Defense,Team Liquid,Natus Vincere
433,13,4,4,9,0,3,1,0,9,3,6,BBL Esports,Defense,BBL Esports,KOI
433,13,3,4,9,0,3,0,0,9,3,6,KOI,Attack,BBL Esports,KOI
434,13,5,7,6,0,0,5,0,7,5,2,FNATIC,Attack,FNATIC,GIANTX
434,5,13,4,1,0,5,8,0,4,8,-4,GIANTX,Defense,FNATIC,GIANTX
434,13,7,9,4,0,4,3,0,9,3,6,GIANTX,Defense,FNATIC,GIANTX
435,13,6,4,9,0,3,3,0,9,3,6,Gentle Mates,Attack,Karmine Corp,Gentle Mates
435,13,6,3,10,0,2,4,0,10,2,8,Karmine Corp,Defense,Karmine Corp,Gentle Mates
436,6,13,3,3,0,4,9,0,3,9,-6,FNATIC,Defense,Gentle Mates,FNATIC
436,4,13,4,0,0,5,8,0,4,8,-4,Gentle Mates,Attack,Gentle Mates,FNATIC
437,13,7,8,5,0,3,4,0,8,4,4,Karmine Corp,Attack,Karmine Corp,Natus Vincere
437,7,13,2,5,0,7,6,0,5,7,-2,Natus Vincere,Attack,Karmine Corp,Natus Vincere
437,6,13,3,3,0,4,9,0,3,9,-6,Natus Vincere,Defense,Karmine Corp,Natus Vincere
438,13,7,7,6,0,2,5,0,7,5,2,Team Heretics,Defense,BBL Esports,Team Heretics
438,13,10,7,6,0,6,4,0,6,6,0,BBL Esports,Defense,BBL Esports,Team Heretics
439,7,13,3,4,0,8,5,0,4,8,-4,Team Vitality,Defense,Team Vitality,FUT Esports
439,13,9,7,6,0,6,3,0,6,6,0,FUT Esports,Attack,Team Vitality,FUT Esports
439,13,9,6,7,0,3,6,0,6,6,0,FUT Esports,Defense,Team Vitality,FUT Esports
440,14,16,7,5,2,7,5,4,5,7,-2,Team Liquid,Defense,Team Liquid,GIANTX
440,13,7,9,4,0,4,3,0,9,3,6,GIANTX,Defense,Team Liquid,GIANTX
440,13,11,4,9,0,3,8,0,4,8,-4,GIANTX,Defense,Team Liquid,GIANTX
441,13,11,10,3,0,9,2,0,3,9,-6,KOI,Attack,FNATIC,KOI
441,13,4,8,5,0,0,4,0,8,4,4,FNATIC,Attack,FNATIC,KOI
442,2,13,0,2,0,10,3,0,2,10,-8,Team Liquid,Defense,Team Liquid,Team Heretics
442,7,13,5,2,0,6,7,0,5,7,-2,Team Heretics,Defense,Team Liquid,Team Heretics
443,5,13,4,1,0,5,8,0,4,8,-4,Gentle Mates,Defense,Team Vitality,Gentle Mates
443,5,13,2,3,0,3,10,0,2,10,-8,Team Vitality,Attack,Team Vitality,Gentle Mates
444,7,13,5,2,0,6,7,0,5,7,-2,FNATIC,Attack,FNATIC,FUT Esports
444,13,15,6,6,1,6,6,3,6,6,0,FUT Esports,Attack,FNATIC,FUT Esports
445,8,13,3,5,0,7,6,0,5,7,-2,BBL Esports,Defense,BBL Esports,Natus Vincere
445,13,8,5,8,0,4,4,0,8,4,4,Natus Vincere,Attack,BBL Esports,Natus Vincere
445,13,9,6,7,0,3,6,0,6,6,0,Natus Vincere,Defense,BBL Esports,Natus Vincere
446,14,16,7,5,2,7,5,4,7,5,2,Team Vitality,Attack,Team Vitality,GIANTX
446,13,7,9,4,0,4,3,0,9,3,6,GIANTX,Defense,Team Vitality,GIANTX
446,13,6,7,6,0,1,5,0,7,5,2,GIANTX,Defense,Team Vitality,GIANTX
447,13,7,8,5,0,3,4,0,8,4,4,Karmine Corp,Attack,Karmine Corp,KOI
447,7,13,4,3,0,9,4,0,3,9,-6,KOI,Attack,Karmine Corp,KOI
447,15,13,4,8,3,4,8,1,8,4,4,KOI,Attack,Karmine Corp,KOI
448,6,13,1,5,0,7,6,0,5,7,-2,BBL Esports,Defense,BBL Esports,GIANTX
448,11,13,5,6,0,6,7,0,6,6,0,GIANTX,Attack,BBL Esports,GIANTX
449,12,14,6,6,0,6,6,2,6,6,0,Team Heretics,Attack,Karmine Corp,Team Heretics
449,13,5,10,3,0,3,2,0,10,2,8,Karmine Corp,Attack,Karmine Corp,Team Heretics
449,9,13,8,1,0,9,4,0,8,4,4,Karmine Corp,Attack,Karmine Corp,Team Heretics
450,5,13,5,0,0,6,7,0,5,7,-2,Team Vitality,Attack,Team Vitality,KOI
450,13,7,6,7,0,1,6,0,6,6,0,KOI,Defense,Team Vitality,KOI
450,4,13,3,1,0,4,9,0,3,9,-6,KOI,Defense,Team Vitality,KOI
451,6,13,5,1,0,6,7,0,5,7,-2,Natus Vincere,Attack,Natus Vincere,FNATIC
451,13,8,9,4,0,5,3,0,9,3,6,FNATIC,Defense,Natus Vincere,FNATIC
451,13,3,4,9,0,3,0,0,9,3,6,FNATIC,Attack,Natus Vincere,FNATIC
