Match ID,Date,Team 1_0,Team 1_1,Team 1_2,Team 1_3,Team 1_4,Team 1_5,Team 2_0,Team 2_1,Team 2_2,Team 2_3,Team 2_4,Team 2_5,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Overtime,Score Difference,Map_Abyss,Map_Ascent,Map_Bind,Map_Breeze,Map_Haven,Map_Icebox,Map_Lotus,Map_Split,Map_Sunset
152,2024-04-27 08:30:00,0,1,1,1,1,1,1,0,0,1,1,0,1,3,9,4,0,-9,False,False,False,True,False,False,False,False,False
152,2024-04-27 08:30:00,0,1,1,1,1,1,1,0,0,1,1,0,5,8,4,7,0,2,False,False,True,False,False,False,False,False,False
152,2024-04-27 08:30:00,0,1,1,1,1,1,1,0,0,1,1,0,5,8,4,0,0,9,False,True,False,False,False,False,False,False,False
153,2024-04-28 05:00:00,1,0,1,0,0,1,1,0,0,0,0,0,8,4,8,4,1,2,False,False,False,False,False,False,True,False,False
153,2024-04-28 05:00:00,1,0,1,0,0,1,1,0,0,0,0,0,6,4,7,6,0,-3,False,False,True,False,False,False,False,False,False
153,2024-04-28 05:00:00,1,0,1,0,0,1,1,0,0,0,0,0,5,8,4,3,0,6,False,False,False,False,False,False,False,True,False
154,2024-04-28 08:40:00,1,0,0,0,1,0,1,0,0,1,1,1,7,6,6,2,0,5,False,False,False,False,False,True,False,False,False
154,2024-04-28 08:40:00,1,0,0,0,1,0,1,0,0,1,1,1,8,5,7,3,0,3,False,False,False,False,False,False,True,False,False
155,2024-05-02 07:00:00,1,0,0,1,1,0,1,0,0,0,1,0,9,4,3,3,0,7,False,False,False,False,False,False,False,False,True
155,2024-05-02 07:00:00,1,0,0,1,1,0,1,0,0,0,1,0,5,8,4,1,0,8,False,False,False,False,False,True,False,False,False
156,2024-05-03 07:00:00,1,0,0,1,0,1,1,0,0,1,1,1,6,2,7,6,0,-5,False,False,False,False,False,False,True,False,False
156,2024-05-03 07:00:00,1,0,0,1,0,1,1,0,0,1,1,1,1,0,2,11,0,-12,False,True,False,False,False,False,False,False,False
157,2024-05-04 05:00:00,1,0,0,0,0,1,0,1,1,1,1,1,4,6,5,8,0,-3,False,False,True,False,False,False,False,False,False
157,2024-05-04 05:00:00,1,0,0,0,0,1,0,1,1,1,1,1,5,3,6,7,0,-5,False,False,False,True,False,False,False,False,False
158,2024-05-04 07:30:00,1,0,0,0,1,0,1,0,0,1,0,0,1,1,11,2,0,-11,False,False,False,False,False,True,False,False,False
158,2024-05-04 07:30:00,1,0,0,0,1,0,1,0,0,1,0,0,5,1,11,2,0,-7,False,False,False,False,False,False,True,False,False
159,2024-05-05 05:00:00,1,0,1,0,0,0,1,0,0,0,0,1,9,4,3,3,0,7,False,False,False,False,False,False,False,True,False
159,2024-05-05 05:00:00,1,0,1,0,0,0,1,0,0,0,0,1,4,9,3,3,0,7,False,False,False,False,False,False,True,False,False
160,2024-05-05 07:05:00,0,1,1,1,1,0,1,0,0,1,1,0,8,4,8,4,1,-2,False,False,False,False,False,False,False,False,True
160,2024-05-05 07:05:00,0,1,1,1,1,0,1,0,0,1,1,0,7,5,7,5,1,-2,False,False,False,True,False,False,False,False,False
161,2024-05-08 05:00:00,0,1,1,1,1,0,1,0,0,0,1,0,5,8,4,5,0,4,False,False,False,False,False,False,False,False,True
161,2024-05-08 05:00:00,0,1,1,1,1,0,1,0,0,0,1,0,9,4,4,3,0,6,False,False,False,True,False,False,False,False,False
162,2024-05-08 07:15:00,1,0,0,0,0,1,1,0,0,0,0,0,7,6,6,2,0,5,False,False,True,False,False,False,False,False,False
162,2024-05-08 07:15:00,1,0,0,0,0,1,1,0,0,0,0,0,7,6,2,5,0,6,False,True,False,False,False,False,False,False,False
163,2024-05-09 05:00:00,0,1,1,1,1,1,1,0,1,0,0,1,9,4,8,2,0,3,False,False,True,False,False,False,False,False,False
163,2024-05-09 05:00:00,0,1,1,1,1,1,1,0,1,0,0,1,6,7,5,3,0,5,False,False,False,False,False,False,True,False,False
164,2024-05-09 07:30:00,1,0,0,1,1,0,1,0,0,1,0,1,9,4,0,3,0,10,False,True,False,False,False,False,False,False,False
164,2024-05-09 07:30:00,1,0,0,1,1,0,1,0,0,1,0,1,5,8,2,7,0,4,False,False,False,False,False,False,False,True,False
165,2024-05-10 05:00:00,0,1,1,1,1,1,1,0,0,1,1,0,6,7,5,5,0,3,False,False,False,False,False,True,False,False,False
165,2024-05-10 05:00:00,0,1,1,1,1,1,1,0,0,1,1,0,9,3,9,3,1,2,False,False,False,True,False,False,False,False,False
166,2024-05-10 07:45:00,0,1,1,1,1,0,1,0,0,1,0,1,8,5,2,4,0,7,False,False,False,False,False,False,False,False,True
166,2024-05-10 07:45:00,0,1,1,1,1,0,1,0,0,1,0,1,3,5,7,6,0,-5,False,False,False,False,False,False,False,True,False
166,2024-05-10 07:45:00,0,1,1,1,1,0,1,0,0,1,0,1,5,2,6,7,0,-6,False,False,True,False,False,False,False,False,False
167,2024-05-11 05:00:00,1,0,0,1,1,0,1,0,0,1,0,1,8,5,6,4,0,3,False,False,False,True,False,False,False,False,False
167,2024-05-11 05:00:00,1,0,0,1,1,0,1,0,0,1,0,1,3,10,2,1,0,10,False,False,False,False,False,False,False,True,False
167,2024-05-11 05:00:00,1,0,0,1,1,0,1,0,0,1,0,1,2,0,3,10,0,-11,False,True,False,False,False,False,False,False,False
167,2024-05-11 05:00:00,1,0,0,1,1,0,1,0,0,1,0,1,7,6,1,5,0,7,False,False,True,False,False,False,False,False,False
168,2024-05-12 05:00:00,0,1,1,1,1,1,1,0,0,1,1,0,4,9,3,3,0,7,False,False,False,False,False,False,True,False,False
168,2024-05-12 05:00:00,0,1,1,1,1,1,1,0,0,1,1,0,7,2,8,5,0,-4,False,False,True,False,False,False,False,False,False
168,2024-05-12 05:00:00,0,1,1,1,1,1,1,0,0,1,1,0,8,4,8,4,1,-2,False,False,False,False,False,True,False,False,False
168,2024-05-12 05:00:00,0,1,1,1,1,1,1,0,0,1,1,0,3,5,7,6,0,-5,False,False,False,True,False,False,False,False,False
169,2024-04-06 04:00:00,1,0,1,0,1,0,0,1,0,0,0,1,1,0,2,11,0,-12,False,False,False,False,False,False,False,False,True
169,2024-04-06 04:00:00,1,0,1,0,1,0,0,1,0,0,0,1,5,8,4,6,0,3,False,False,False,False,False,True,False,False,False
169,2024-04-06 04:00:00,1,0,1,0,1,0,0,1,0,0,0,1,6,2,7,6,0,-5,False,True,False,False,False,False,False,False,False
170,2024-04-06 07:00:00,0,0,1,1,1,0,1,0,1,0,1,0,5,3,9,4,0,-5,False,False,False,False,False,False,False,False,True
170,2024-04-06 07:00:00,0,0,1,1,1,0,1,0,1,0,1,0,5,3,6,7,0,-5,False,False,False,False,False,False,True,False,False
171,2024-04-07 04:00:00,0,1,0,0,0,0,0,0,1,1,1,0,7,6,4,5,0,4,False,False,False,False,False,False,True,False,False
171,2024-04-07 04:00:00,0,1,0,0,0,0,0,0,1,1,1,0,2,5,7,6,0,-6,False,False,True,False,False,False,False,False,False
171,2024-04-07 04:00:00,0,1,0,0,0,0,0,0,1,1,1,0,4,2,10,3,0,-7,False,False,False,False,False,True,False,False,False
172,2024-04-07 07:15:00,0,0,1,0,1,1,0,1,0,0,0,0,2,8,4,9,0,-3,False,False,False,False,False,False,True,False,False
172,2024-04-07 07:15:00,0,0,1,0,1,1,0,1,0,0,0,0,6,6,6,6,1,-2,False,False,True,False,False,False,False,False,False
173,2024-04-08 04:00:00,0,0,1,1,1,0,0,0,1,1,0,0,7,3,9,4,0,-3,False,False,False,True,False,False,False,False,False
173,2024-04-08 04:00:00,0,0,1,1,1,0,0,0,1,1,0,0,6,7,0,6,0,7,False,False,False,False,False,False,False,True,False
173,2024-04-08 04:00:00,0,0,1,1,1,0,0,0,1,1,0,0,5,7,5,7,1,-2,False,False,False,False,False,True,False,False,False
174,2024-04-08 07:20:00,1,0,1,0,1,0,1,0,1,0,1,0,5,3,9,4,0,-5,False,True,False,False,False,False,False,False,False
174,2024-04-08 07:20:00,1,0,1,0,1,0,1,0,1,0,1,0,3,3,4,9,0,-7,False,False,False,False,False,False,True,False,False
175,2024-04-09 04:00:00,0,0,1,1,0,0,0,0,1,1,1,0,4,9,3,6,0,4,False,False,False,False,False,False,True,False,False
175,2024-04-09 04:00:00,0,0,1,1,0,0,0,0,1,1,1,0,3,10,2,6,0,5,False,True,False,False,False,False,False,False,False
176,2024-04-09 06:10:00,0,0,1,0,1,1,0,0,1,1,1,1,3,7,5,8,0,-3,False,True,False,False,False,False,False,False,False
176,2024-04-09 06:10:00,0,0,1,0,1,1,0,0,1,1,1,1,4,9,3,2,0,8,False,False,False,False,False,False,True,False,False
176,2024-04-09 06:10:00,0,0,1,0,1,1,0,0,1,1,1,1,6,5,7,6,0,-2,False,False,False,False,False,False,False,False,True
177,2024-04-13 04:00:00,0,0,1,1,0,0,0,1,0,0,0,0,9,4,8,3,0,2,False,False,False,False,False,False,True,False,False
177,2024-04-13 04:00:00,0,0,1,1,0,0,0,1,0,0,0,0,3,8,4,9,0,-2,False,False,False,False,False,True,False,False,False
177,2024-04-13 04:00:00,0,0,1,1,0,0,0,1,0,0,0,0,2,4,3,10,0,-7,False,False,True,False,False,False,False,False,False
178,2024-04-13 07:10:00,0,0,1,0,1,1,1,0,1,0,1,0,8,5,7,2,0,4,False,False,False,True,False,False,False,False,False
178,2024-04-13 07:10:00,0,0,1,0,1,1,1,0,1,0,1,0,2,3,3,10,0,-8,False,False,False,False,False,False,False,True,False
178,2024-04-13 07:10:00,0,0,1,0,1,1,1,0,1,0,1,0,3,3,4,9,0,-7,False,False,True,False,False,False,False,False,False
179,2024-04-14 04:00:00,0,0,1,1,1,0,0,1,0,0,0,1,6,7,5,3,0,5,False,False,False,False,False,True,False,False,False
179,2024-04-14 04:00:00,0,0,1,1,1,0,0,1,0,0,0,1,5,1,6,7,0,-7,False,False,False,False,False,False,True,False,False
179,2024-04-14 04:00:00,0,0,1,1,1,0,0,1,0,0,0,1,9,4,4,3,0,6,False,False,False,False,False,False,False,False,True
180,2024-04-14 07:00:00,0,1,0,0,0,0,0,0,1,1,0,0,0,2,10,3,0,-11,False,False,False,False,False,False,True,False,False
180,2024-04-14 07:00:00,0,1,0,0,0,0,0,0,1,1,0,0,4,1,5,8,0,-8,False,False,False,False,False,True,False,False,False
181,2024-04-15 04:00:00,0,0,1,1,0,0,0,0,1,1,1,1,7,6,6,2,0,5,False,False,False,False,False,False,False,True,False
181,2024-04-15 04:00:00,0,0,1,1,0,0,0,0,1,1,1,1,7,6,6,1,0,6,False,False,False,False,False,False,True,False,False
182,2024-04-15 06:10:00,1,0,1,0,1,0,0,0,1,1,1,0,9,4,1,3,0,9,False,False,False,False,False,True,False,False,False
182,2024-04-15 06:10:00,1,0,1,0,1,0,0,0,1,1,1,0,6,6,6,6,1,-2,False,False,False,True,False,False,False,False,False
182,2024-04-15 06:10:00,1,0,1,0,1,0,0,0,1,1,1,0,1,5,7,6,0,-7,False,False,False,False,False,False,True,False,False
183,2024-04-16 04:00:00,0,0,1,0,1,1,0,0,1,1,0,0,7,6,6,0,0,7,False,True,False,False,False,False,False,False,False
183,2024-04-16 04:00:00,0,0,1,0,1,1,0,0,1,1,0,0,7,6,6,2,0,5,False,False,False,False,False,False,True,False,False
184,2024-04-16 06:00:00,0,1,0,0,0,0,0,1,0,0,0,1,3,6,6,7,0,-4,False,False,False,False,False,False,False,False,True
184,2024-04-16 06:00:00,0,1,0,0,0,0,0,1,0,0,0,1,6,7,5,4,0,4,False,True,False,False,False,False,False,False,False
184,2024-04-16 06:00:00,0,1,0,0,0,0,0,1,0,0,0,1,3,5,4,9,0,-5,False,False,False,False,False,False,True,False,False
185,2024-04-20 04:00:00,0,0,1,1,0,0,1,0,1,0,1,0,6,4,8,5,0,-3,False,False,True,False,False,False,False,False,False
185,2024-04-20 04:00:00,0,0,1,1,0,0,1,0,1,0,1,0,8,5,7,2,0,4,False,True,False,False,False,False,False,False,False
185,2024-04-20 04:00:00,0,0,1,1,0,0,1,0,1,0,1,0,6,1,7,6,0,-6,False,False,False,False,False,False,False,True,False
186,2024-04-20 07:15:00,0,1,0,0,0,0,0,0,1,1,1,1,2,7,5,8,0,-4,False,False,False,False,False,False,True,False,False
186,2024-04-20 07:15:00,0,1,0,0,0,0,0,0,1,1,1,1,10,3,5,2,0,6,False,False,False,False,False,False,False,True,False
186,2024-04-20 07:15:00,0,1,0,0,0,0,0,0,1,1,1,1,3,10,2,2,0,9,False,True,False,False,False,False,False,False,False
187,2024-04-21 04:00:00,1,0,1,0,1,0,0,0,1,1,0,0,7,6,5,5,0,3,False,False,False,False,False,False,True,False,False
187,2024-04-21 04:00:00,1,0,1,0,1,0,0,0,1,1,0,0,8,5,0,4,0,9,False,False,False,False,False,True,False,False,False
188,2024-04-21 07:00:00,0,0,1,1,1,0,0,1,0,0,0,0,5,8,4,5,0,4,False,False,False,False,False,True,False,False,False
188,2024-04-21 07:00:00,0,0,1,1,1,0,0,1,0,0,0,0,7,6,3,5,0,5,False,False,False,False,False,False,False,False,True
189,2024-04-22 04:00:00,0,0,1,0,1,1,0,0,1,1,1,0,6,5,7,6,0,-2,False,False,False,False,False,False,True,False,False
189,2024-04-22 04:00:00,0,0,1,0,1,1,0,0,1,1,1,0,5,5,6,7,0,-3,False,False,True,False,False,False,False,False,False
190,2024-04-22 06:15:00,0,0,1,1,0,0,0,1,0,0,0,1,6,7,5,3,0,5,False,False,False,False,False,False,False,True,False
190,2024-04-22 06:15:00,0,0,1,1,0,0,0,1,0,0,0,1,7,5,7,5,1,2,False,True,False,False,False,False,False,False,False
191,2024-04-23 04:00:00,0,0,1,1,1,0,0,0,1,1,1,1,10,3,2,2,0,9,False,False,False,False,False,False,True,False,False
191,2024-04-23 04:00:00,0,0,1,1,1,0,0,0,1,1,1,1,1,8,4,9,0,-4,False,False,False,True,False,False,False,False,False
191,2024-04-23 04:00:00,0,0,1,1,1,0,0,0,1,1,1,1,1,12,0,2,0,11,False,False,False,False,False,False,False,False,True
192,2024-04-23 06:50:00,1,0,1,0,1,0,0,1,0,0,0,0,2,2,10,3,0,-9,False,False,False,False,False,False,False,False,True
192,2024-04-23 06:50:00,1,0,1,0,1,0,0,1,0,0,0,0,2,5,7,6,0,-6,False,False,False,False,False,True,False,False,False
193,2024-04-27 04:00:00,0,1,0,0,0,0,0,1,0,0,0,0,3,2,4,9,0,-8,False,True,False,False,False,False,False,False,False
193,2024-04-27 04:00:00,0,1,0,0,0,0,0,1,0,0,0,0,5,1,6,7,0,-7,False,False,True,False,False,False,False,False,False
194,2024-04-27 06:00:00,1,0,1,0,1,0,0,0,1,1,1,1,6,4,7,6,0,-3,False,False,False,False,False,False,False,True,False
194,2024-04-27 06:00:00,1,0,1,0,1,0,0,0,1,1,1,1,11,2,4,1,0,8,False,False,False,False,False,False,True,False,False
194,2024-04-27 06:00:00,1,0,1,0,1,0,0,0,1,1,1,1,7,6,6,5,0,2,False,True,False,False,False,False,False,False,False
195,2024-04-28 04:00:00,0,0,1,0,1,1,0,1,0,0,0,1,6,5,7,6,0,-2,False,False,True,False,False,False,False,False,False
195,2024-04-28 04:00:00,0,0,1,0,1,1,0,1,0,0,0,1,8,5,5,4,0,4,False,False,False,False,False,False,True,False,False
195,2024-04-28 04:00:00,0,0,1,0,1,1,0,1,0,0,0,1,6,7,4,6,0,3,False,False,False,False,False,False,False,False,True
196,2024-04-28 07:10:00,0,0,1,1,1,0,0,0,1,1,1,0,3,10,2,9,0,2,False,False,False,False,False,False,False,False,True
196,2024-04-28 07:10:00,0,0,1,1,1,0,0,0,1,1,1,0,5,6,6,7,0,-2,False,False,False,False,False,False,True,False,False
196,2024-04-28 07:10:00,0,0,1,1,1,0,0,0,1,1,1,0,7,3,8,5,0,-3,False,False,False,True,False,False,False,False,False
197,2024-04-29 04:00:00,0,1,0,0,0,0,1,0,1,0,1,0,5,4,6,7,0,-4,False,False,True,False,False,False,False,False,False
197,2024-04-29 04:00:00,0,1,0,0,0,0,1,0,1,0,1,0,2,2,10,3,0,-9,False,False,False,True,False,False,False,False,False
198,2024-04-29 06:05:00,0,0,1,1,0,0,0,0,1,1,0,0,2,11,1,2,0,10,False,False,False,True,False,False,False,False,False
198,2024-04-29 06:05:00,0,0,1,1,0,0,0,0,1,1,0,0,5,6,6,7,0,-2,False,True,False,False,False,False,False,False,False
198,2024-04-29 06:05:00,0,0,1,1,0,0,0,0,1,1,0,0,5,5,6,7,0,-3,False,False,False,False,False,False,False,True,False
199,2024-05-03 04:00:00,0,0,1,1,1,0,1,0,1,0,1,1,5,2,6,7,0,-6,False,False,False,False,False,False,True,False,False
199,2024-05-03 04:00:00,0,0,1,1,1,0,1,0,1,0,1,1,2,9,3,10,0,-2,False,False,False,False,False,False,False,False,True
200,2024-05-03 06:10:00,0,1,0,0,1,1,0,0,1,1,1,0,12,1,0,0,0,13,False,False,False,False,False,False,True,False,False
200,2024-05-03 06:10:00,0,1,0,0,1,1,0,0,1,1,1,0,3,10,2,7,0,4,False,False,False,False,False,False,False,False,True
200,2024-05-03 06:10:00,0,1,0,0,1,1,0,0,1,1,1,0,4,3,9,4,0,-6,False,False,True,False,False,False,False,False,False
201,2024-05-04 04:00:00,0,0,1,1,0,0,1,0,1,0,1,1,3,6,4,9,0,-4,False,True,False,False,False,False,False,False,False
201,2024-05-04 04:00:00,0,0,1,1,0,0,1,0,1,0,1,1,7,6,6,2,0,5,False,False,False,False,False,False,False,False,True
201,2024-05-04 04:00:00,0,0,1,1,0,0,1,0,1,0,1,1,3,4,8,5,0,-6,False,False,False,True,False,False,False,False,False
202,2024-05-04 07:10:00,0,0,1,1,1,1,0,1,0,0,0,0,4,2,5,8,0,-7,False,False,False,False,False,False,True,False,False
202,2024-05-04 07:10:00,0,0,1,1,1,1,0,1,0,0,0,0,5,8,3,7,0,3,False,True,False,False,False,False,False,False,False
202,2024-05-04 07:10:00,0,0,1,1,1,1,0,1,0,0,0,0,2,4,8,5,0,-7,False,False,True,False,False,False,False,False,False
203,2024-05-05 04:00:00,0,0,1,0,1,1,0,1,0,0,0,0,2,1,11,2,0,-10,False,False,False,False,False,False,True,False,False
203,2024-05-05 04:00:00,0,0,1,0,1,1,0,1,0,0,0,0,2,3,3,10,0,-8,False,False,False,False,False,False,False,False,True
204,2024-05-05 06:00:00,0,0,1,1,0,0,1,0,1,0,1,0,2,6,6,7,0,-5,False,False,True,False,False,False,False,False,False
204,2024-05-05 06:00:00,0,0,1,1,0,0,1,0,1,0,1,0,9,4,8,3,0,2,False,False,False,False,False,False,False,False,True
204,2024-05-05 06:00:00,0,0,1,1,0,0,1,0,1,0,1,0,8,5,4,4,0,5,False,True,False,False,False,False,False,False,False
205,2024-05-11 04:00:00,0,0,1,0,1,1,0,1,0,0,1,1,2,0,3,10,0,-11,False,False,False,False,False,False,True,False,False
205,2024-05-11 04:00:00,0,0,1,0,1,1,0,1,0,0,1,1,4,7,5,8,0,-2,False,False,False,False,False,True,False,False,False
205,2024-05-11 04:00:00,0,0,1,0,1,1,0,1,0,0,1,1,5,4,6,7,0,-4,False,False,True,False,False,False,False,False,False
206,2024-05-12 04:00:00,0,1,0,0,1,1,0,1,0,0,1,1,6,3,7,6,0,-4,False,False,False,False,False,False,True,False,False
206,2024-05-12 04:00:00,0,1,0,0,1,1,0,1,0,0,1,1,6,7,5,4,0,4,False,False,False,False,False,False,False,False,True
206,2024-05-12 04:00:00,0,1,0,0,1,1,0,1,0,0,1,1,7,6,6,5,0,2,False,False,False,False,False,True,False,False,False
206,2024-05-12 04:00:00,0,1,0,0,1,1,0,1,0,0,1,1,6,3,7,6,0,-4,False,False,True,False,False,False,False,False,False
206,2024-05-12 04:00:00,0,1,0,0,1,1,0,1,0,0,1,1,5,8,1,7,0,5,False,False,False,False,False,False,False,True,False
207,2024-04-06 17:00:00,0,0,0,0,1,0,0,0,0,1,1,1,4,3,9,4,0,-6,False,False,False,False,False,True,False,False,False
207,2024-04-06 17:00:00,0,0,0,0,1,0,0,0,0,1,1,1,7,6,6,1,0,6,False,False,False,False,False,False,False,False,True
207,2024-04-06 17:00:00,0,0,0,0,1,0,0,0,0,1,1,1,7,5,7,5,1,2,False,True,False,False,False,False,False,False,False
208,2024-04-06 21:00:00,0,0,0,0,0,1,0,0,1,0,1,0,8,5,7,3,0,3,False,False,False,True,False,False,False,False,False
208,2024-04-06 21:00:00,0,0,0,0,0,1,0,0,1,0,1,0,10,3,0,2,0,11,False,False,False,False,False,False,False,False,True
209,2024-04-07 17:00:00,0,0,1,0,0,0,0,0,1,0,0,0,7,6,6,2,0,5,False,False,False,False,False,False,True,False,False
209,2024-04-07 17:00:00,0,0,1,0,0,0,0,0,1,0,0,0,4,9,3,0,0,10,False,False,False,False,False,True,False,False,False
210,2024-04-07 19:10:00,0,0,0,1,1,1,0,0,0,1,0,0,8,5,7,3,0,3,False,False,False,False,False,True,False,False,False
210,2024-04-07 19:10:00,0,0,0,1,1,1,0,0,0,1,0,0,7,6,1,5,0,7,False,False,False,False,False,False,False,True,False
211,2024-04-08 17:00:00,0,0,0,1,0,1,0,0,0,0,0,1,10,3,5,2,0,6,False,False,False,False,False,False,True,False,False
211,2024-04-08 17:00:00,0,0,0,1,0,1,0,0,0,0,0,1,7,4,8,5,0,-2,False,False,False,False,False,True,False,False,False
211,2024-04-08 17:00:00,0,0,0,1,0,1,0,0,0,0,0,1,6,7,5,2,0,6,False,False,False,True,False,False,False,False,False
212,2024-04-13 17:00:00,0,0,1,0,0,0,0,0,0,1,0,0,5,4,8,5,0,-4,False,False,True,False,False,False,False,False,False
212,2024-04-13 17:00:00,0,0,1,0,0,0,0,0,0,1,0,0,4,4,5,8,0,-5,False,False,False,False,False,False,False,True,False
213,2024-04-13 19:25:00,0,0,0,1,1,1,0,0,0,1,1,1,9,3,9,3,1,-2,False,False,False,False,False,False,True,False,False
213,2024-04-13 19:25:00,0,0,0,1,1,1,0,0,0,1,1,1,6,5,7,6,0,-2,False,False,False,False,False,True,False,False,False
214,2024-04-14 17:00:00,0,0,0,1,0,1,0,0,0,0,1,0,7,6,1,5,0,7,False,False,False,False,False,True,False,False,False
214,2024-04-14 17:00:00,0,0,0,1,0,1,0,0,0,0,1,0,6,7,5,3,0,5,False,False,False,False,False,False,False,False,True
215,2024-04-14 19:20:00,0,0,0,0,0,1,0,0,0,0,0,1,10,3,0,2,0,11,False,False,False,False,False,False,False,True,False
215,2024-04-14 19:20:00,0,0,0,0,0,1,0,0,0,0,0,1,7,6,6,2,0,5,False,False,False,True,False,False,False,False,False
216,2024-04-15 17:00:00,0,0,0,0,1,0,0,0,1,0,0,0,2,7,5,8,0,-4,False,False,False,False,False,False,True,False,False
216,2024-04-15 17:00:00,0,0,0,0,1,0,0,0,1,0,0,0,8,5,4,4,0,5,False,False,False,False,False,False,False,False,True
216,2024-04-15 17:00:00,0,0,0,0,1,0,0,0,1,0,0,0,3,10,2,2,0,9,False,False,False,False,False,False,False,True,False
217,2024-04-20 17:00:00,0,0,0,1,1,1,0,0,0,0,1,0,4,9,3,0,0,10,False,False,False,False,False,False,True,False,False
217,2024-04-20 17:00:00,0,0,0,1,1,1,0,0,0,0,1,0,9,4,4,3,0,6,False,False,True,False,False,False,False,False,False
218,2024-04-20 19:30:00,0,0,0,0,1,0,0,0,1,0,1,0,5,6,6,7,0,-2,False,False,True,False,False,False,False,False,False
218,2024-04-20 19:30:00,0,0,0,0,1,0,0,0,1,0,1,0,9,4,1,3,0,9,False,False,False,False,False,True,False,False,False
218,2024-04-20 19:30:00,0,0,0,0,1,0,0,0,1,0,1,0,6,7,3,6,0,4,False,False,False,False,False,False,True,False,False
219,2024-04-21 17:00:00,0,0,0,1,0,1,0,0,1,0,0,0,10,3,3,2,0,8,False,False,False,False,False,False,True,False,False
219,2024-04-21 17:00:00,0,0,0,1,0,1,0,0,1,0,0,0,5,8,4,5,0,4,False,False,False,True,False,False,False,False,False
220,2024-04-21 19:15:00,0,0,0,0,0,1,0,0,0,1,1,1,2,2,3,10,0,-9,False,False,False,False,False,False,False,False,True
220,2024-04-21 19:15:00,0,0,0,0,0,1,0,0,0,1,1,1,1,3,2,11,0,-9,False,False,True,False,False,False,False,False,False
221,2024-04-22 17:00:00,0,0,1,0,0,0,0,0,0,0,0,1,9,4,0,3,0,10,False,False,False,False,False,False,True,False,False
221,2024-04-22 17:00:00,0,0,1,0,0,0,0,0,0,0,0,1,4,9,3,0,0,10,False,False,False,False,False,True,False,False,False
222,2024-04-22 19:00:00,0,0,0,0,1,0,0,0,0,1,0,0,4,3,5,8,0,-6,False,False,True,False,False,False,False,False,False
222,2024-04-22 19:00:00,0,0,0,0,1,0,0,0,0,1,0,0,1,5,2,11,0,-7,False,True,False,False,False,False,False,False,False
223,2024-04-23 17:00:00,0,0,0,1,1,1,0,0,1,0,0,0,10,3,9,1,0,3,False,False,False,False,False,False,True,False,False
223,2024-04-23 17:00:00,0,0,0,1,1,1,0,0,1,0,0,0,10,1,11,2,0,-2,False,False,True,False,False,False,False,False,False
223,2024-04-23 17:00:00,0,0,0,1,1,1,0,0,1,0,0,0,6,4,7,6,0,-3,False,False,False,False,False,False,False,False,True
224,2024-04-23 20:30:00,0,0,0,0,0,1,0,0,0,0,1,0,7,6,4,5,0,4,False,False,False,False,False,False,False,True,False
224,2024-04-23 20:30:00,0,0,0,0,0,1,0,0,0,0,1,0,4,9,3,0,0,10,False,False,False,True,False,False,False,False,False
225,2024-04-24 17:00:00,0,0,1,0,0,0,0,0,0,1,1,1,2,4,3,10,0,-7,False,False,False,True,False,False,False,False,False
225,2024-04-24 17:00:00,0,0,1,0,0,0,0,0,0,1,1,1,7,6,6,2,0,5,False,False,False,False,False,True,False,False,False
225,2024-04-24 17:00:00,0,0,1,0,0,0,0,0,0,1,1,1,4,5,7,6,0,-4,False,False,False,False,False,False,True,False,False
226,2024-04-24 20:15:00,0,0,0,1,0,1,0,0,1,0,1,0,8,5,7,1,0,5,False,False,False,False,False,False,False,True,False
226,2024-04-24 20:15:00,0,0,0,1,0,1,0,0,1,0,1,0,6,7,5,3,0,5,False,True,False,False,False,False,False,False,False
227,2024-04-27 17:00:00,0,0,1,0,0,0,0,0,0,0,1,0,6,7,5,4,0,4,False,False,False,False,False,True,False,False,False
227,2024-04-27 17:00:00,0,0,1,0,0,0,0,0,0,0,1,0,11,2,2,1,0,10,False,False,True,False,False,False,False,False,False
228,2024-04-27 19:05:00,0,0,0,1,1,1,0,0,1,0,1,0,5,2,10,3,0,-6,False,False,False,False,False,False,True,False,False
228,2024-04-27 19:05:00,0,0,0,1,1,1,0,0,1,0,1,0,3,5,7,6,0,-5,False,False,False,False,False,True,False,False,False
229,2024-04-28 17:00:00,0,0,0,0,1,0,0,0,0,0,0,1,2,0,12,1,0,-11,False,True,False,False,False,False,False,False,False
229,2024-04-28 17:00:00,0,0,0,0,1,0,0,0,0,0,0,1,4,9,3,0,0,10,False,False,False,False,False,False,True,False,False
229,2024-04-28 17:00:00,0,0,0,0,1,0,0,0,0,0,0,1,5,8,4,4,0,5,False,False,True,False,False,False,False,False,False
230,2024-04-28 19:55:00,0,0,0,0,0,1,0,0,1,0,0,0,2,4,3,10,0,-7,False,True,False,False,False,False,False,False,False
230,2024-04-28 19:55:00,0,0,0,0,0,1,0,0,1,0,0,0,6,6,6,6,1,2,False,False,False,False,False,False,True,False,False
230,2024-04-28 19:55:00,0,0,0,0,0,1,0,0,1,0,0,0,6,5,7,6,0,-2,False,False,False,False,False,False,False,False,True
231,2024-04-29 17:00:00,0,0,0,1,0,1,0,0,0,1,0,0,7,6,2,5,0,6,False,False,False,False,False,False,False,False,True
