Match ID,Date,Team 1,Team 2,Map Name,Map Duration,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Event,Match Format,Winner,Maps Picked/Banned,Team 1 Map Status,Team 2 Map Status,Team 1 Map Win Rate,Team 2 Map Win Rate,Team 1 Recent Form,Team 2 Recent Form,Score Difference
233,2024-05-04 17:00:00,NRG Esports,100 Thieves,Split,4043.0,7,1,8,5,Champions Tour 2024: Americas Stage 1,Bo3,100 Thieves,"[{'Team': 'NRG', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'NRG', 'Action': 'pick', 'Map': 'Split'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'NRG', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",Picked,,0.6666666666666666,0.4,-1.5714285714285714,1.8571428571428572,-5
233,2024-05-04 17:00:00,NRG Esports,100 Thieves,Bind,2488.0,4,3,5,8,Champions Tour 2024: Americas Stage 1,Bo3,100 Thieves,"[{'Team': 'NRG', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'NRG', 'Action': 'pick', 'Map': 'Split'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'NRG', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",,Picked,0.0,0.75,-1.5714285714285714,1.8571428571428572,-6
234,2024-05-04 19:20:00,KRÜ Esports,LEVIATÁN,Ascent,2975.0,3,1,4,9,Champions Tour 2024: Americas Stage 1,Bo3,LEVIATÁN,"[{'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Breeze'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",Picked,,0.5,0.0,4.428571428571429,4.0,-9
234,2024-05-04 19:20:00,KRÜ Esports,LEVIATÁN,Breeze,3456.0,4,8,4,8,Champions Tour 2024: Americas Stage 1,Bo3,LEVIATÁN,"[{'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Breeze'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",,Picked,0.6666666666666666,1.0,4.428571428571429,4.0,2
234,2024-05-04 19:20:00,KRÜ Esports,LEVIATÁN,Lotus,3158.0,6,4,7,6,Champions Tour 2024: Americas Stage 1,Bo3,LEVIATÁN,"[{'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Breeze'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",Remaining,Remaining,1.0,1.0,4.428571428571429,4.0,-3
235,2024-05-05 17:00:00,Cloud9,MIBR,Icebox,4460.0,3,9,3,9,Champions Tour 2024: Americas Stage 1,Bo3,Cloud9,"[{'Team': 'C9', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'MIBR', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'C9', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'MIBR', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'C9', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'MIBR', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Split'}]",Picked,,0.5,0.0,0.25,-7.333333333333333,2
235,2024-05-05 17:00:00,Cloud9,MIBR,Sunset,3041.0,8,5,5,4,Champions Tour 2024: Americas Stage 1,Bo3,Cloud9,"[{'Team': 'C9', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'MIBR', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'C9', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'MIBR', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'C9', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'MIBR', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Split'}]",,Picked,0.6666666666666666,0.5,0.25,-7.333333333333333,4
236,2024-05-05 19:35:00,G2 Esports,LOUD,Bind,3799.0,6,5,7,6,Champions Tour 2024: Americas Stage 1,Bo3,LOUD,"[{'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'LOUD', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LOUD', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'LOUD', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",Picked,,0.5,0.6666666666666666,4.0,-1.4285714285714286,-2
236,2024-05-05 19:35:00,G2 Esports,LOUD,Icebox,2254.0,3,1,4,9,Champions Tour 2024: Americas Stage 1,Bo3,LOUD,"[{'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'LOUD', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LOUD', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'LOUD', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",,Picked,0.6666666666666666,0.7142857142857143,4.0,-1.4285714285714286,-9
237,2024-05-08 17:00:00,Cloud9,G2 Esports,Lotus,3600.0,1,5,7,6,Champions Tour 2024: Americas Stage 1,Bo3,G2 Esports,"[{'Team': 'C9', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'C9', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'C9', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",Picked,,0.75,0.6666666666666666,-0.42857142857142855,-0.42857142857142855,-7
237,2024-05-08 17:00:00,Cloud9,G2 Esports,Ascent,3720.0,7,5,7,5,Champions Tour 2024: Americas Stage 1,Bo3,G2 Esports,"[{'Team': 'C9', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'C9', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'C9', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Bind'}]",,Picked,0.2,1.0,-0.42857142857142855,-0.42857142857142855,-2
238,2024-05-08 19:25:00,100 Thieves,LOUD,Bind,2942.0,5,8,4,2,Champions Tour 2024: Americas Stage 1,Bo3,100 Thieves,"[{'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'LOUD', 'Action': 'ban', 'Map': 'Split'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LOUD', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'LOUD', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",Picked,,0.8,0.75,2.142857142857143,2.0,7
238,2024-05-08 19:25:00,100 Thieves,LOUD,Icebox,2383.0,3,10,2,2,Champions Tour 2024: Americas Stage 1,Bo3,100 Thieves,"[{'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'LOUD', 'Action': 'ban', 'Map': 'Split'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LOUD', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'LOUD', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",,Picked,0.0,0.75,2.142857142857143,2.0,9
239,2024-05-09 17:00:00,KRÜ Esports,G2 Esports,Icebox,3231.0,4,1,5,8,Champions Tour 2024: Americas Stage 1,Bo3,G2 Esports,"[{'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",Picked,,0.6666666666666666,0.5714285714285714,1.125,2.0,-8
239,2024-05-09 17:00:00,KRÜ Esports,G2 Esports,Ascent,2652.0,2,6,6,7,Champions Tour 2024: Americas Stage 1,Bo3,G2 Esports,"[{'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",,Picked,0.3333333333333333,1.0,1.125,2.0,-5
240,2024-05-09 19:05:00,LEVIATÁN,100 Thieves,Bind,2818.0,3,0,4,9,Champions Tour 2024: Americas Stage 1,Bo3,100 Thieves,"[{'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",,Picked,0.75,0.8333333333333334,4.25,2.5714285714285716,-10
240,2024-05-09 19:05:00,LEVIATÁN,100 Thieves,Sunset,3317.0,8,4,8,4,Champions Tour 2024: Americas Stage 1,Bo3,100 Thieves,"[{'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",Picked,,0.5,0.0,4.25,2.5714285714285716,2
240,2024-05-09 19:05:00,LEVIATÁN,100 Thieves,Icebox,2959.0,6,4,7,6,Champions Tour 2024: Americas Stage 1,Bo3,100 Thieves,"[{'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",Remaining,Remaining,0.75,0.3333333333333333,4.25,2.5714285714285716,-3
241,2024-05-10 17:00:00,G2 Esports,100 Thieves,Ascent,3104.0,5,0,6,7,Champions Tour 2024: Americas Stage 1,Bo3,100 Thieves,"[{'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Split'}]",Picked,,1.0,1.0,1.8333333333333333,5.428571428571429,-8
241,2024-05-10 17:00:00,G2 Esports,100 Thieves,Bind,2597.0,7,6,6,2,Champions Tour 2024: Americas Stage 1,Bo3,100 Thieves,"[{'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Split'}]",,Picked,0.3333333333333333,0.8571428571428571,1.8333333333333333,5.428571428571429,5
241,2024-05-10 17:00:00,G2 Esports,100 Thieves,Split,3080.0,3,8,4,9,Champions Tour 2024: Americas Stage 1,Bo3,100 Thieves,"[{'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Split'}]",Remaining,Remaining,0.75,0.5,1.8333333333333333,5.428571428571429,-2
242,2024-05-10 20:00:00,KRÜ Esports,LEVIATÁN,Lotus,3024.0,7,6,1,5,Champions Tour 2024: Americas Stage 1,Bo3,LEVIATÁN,"[{'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",,Picked,0.6666666666666666,1.0,-1.75,0.5555555555555556,7
242,2024-05-10 20:00:00,KRÜ Esports,LEVIATÁN,Icebox,3076.0,4,7,5,8,Champions Tour 2024: Americas Stage 1,Bo3,LEVIATÁN,"[{'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",Picked,,0.5,0.6,-1.75,0.5555555555555556,-2
242,2024-05-10 20:00:00,KRÜ Esports,LEVIATÁN,Sunset,3135.0,7,1,8,5,Champions Tour 2024: Americas Stage 1,Bo3,LEVIATÁN,"[{'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'KRÜ', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'KRÜ', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Sunset'}]",Remaining,Remaining,0.5,0.6666666666666666,-1.75,0.5555555555555556,-5
243,2024-05-11 17:00:00,G2 Esports,LEVIATÁN,Bind,4397.0,6,6,6,6,Champions Tour 2024: Americas Stage 1,Bo5,G2 Esports,"[{'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Breeze'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",Picked,,0.5,0.6,2.4285714285714284,-0.1111111111111111,-2
243,2024-05-11 17:00:00,G2 Esports,LEVIATÁN,Breeze,4664.0,4,9,3,4,Champions Tour 2024: Americas Stage 1,Bo5,G2 Esports,"[{'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Breeze'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",,Picked,0.3333333333333333,0.6666666666666666,2.4285714285714284,-0.1111111111111111,6
243,2024-05-11 17:00:00,G2 Esports,LEVIATÁN,Icebox,3656.0,6,6,6,6,Champions Tour 2024: Americas Stage 1,Bo5,G2 Esports,"[{'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Breeze'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",Picked,,0.625,0.6666666666666666,2.4285714285714284,-0.1111111111111111,-2
243,2024-05-11 17:00:00,G2 Esports,LEVIATÁN,Lotus,3280.0,8,5,6,4,Champions Tour 2024: Americas Stage 1,Bo5,G2 Esports,"[{'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Breeze'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",,Picked,0.75,0.75,2.4285714285714284,-0.1111111111111111,3
243,2024-05-11 17:00:00,G2 Esports,LEVIATÁN,Ascent,3283.0,5,8,4,7,Champions Tour 2024: Americas Stage 1,Bo5,G2 Esports,"[{'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Breeze'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Ascent'}]",Remaining,Remaining,0.75,0.3333333333333333,2.4285714285714284,-0.1111111111111111,2
244,2024-05-12 17:00:00,100 Thieves,G2 Esports,Bind,3869.0,4,9,1,8,Champions Tour 2024: Americas Stage 1,Bo5,100 Thieves,"[{'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Breeze'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Split'}]",Picked,,0.75,0.4,4.0,1.5,4
244,2024-05-12 17:00:00,100 Thieves,G2 Esports,Breeze,2837.0,7,6,6,1,Champions Tour 2024: Americas Stage 1,Bo5,100 Thieves,"[{'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Breeze'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Split'}]",,Picked,1.0,0.5,4.0,1.5,6
244,2024-05-12 17:00:00,100 Thieves,G2 Esports,Sunset,2571.0,5,8,4,4,Champions Tour 2024: Americas Stage 1,Bo5,100 Thieves,"[{'Team': '100T', 'Action': 'ban', 'Map': 'Lotus'}, {'Team': '100T', 'Action': 'ban', 'Map': 'Icebox'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Bind'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Breeze'}, {'Team': '100T', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Split'}]",Picked,,0.0,0.4,4.0,1.5,5
245,2024-05-23 04:00:00,G2 Esports,T1,Breeze,,6,7,5,3,Champions Tour 2024: Masters Shanghai,Bo3,G2 Esports,"[{'Team': 'T1', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'T1', 'Action': 'pick', 'Map': 'Breeze'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'T1', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",,Picked,0.4,1.0,-1.1818181818181819,-3.75,5
245,2024-05-23 04:00:00,G2 Esports,T1,Icebox,,0,1,11,2,Champions Tour 2024: Masters Shanghai,Bo3,G2 Esports,"[{'Team': 'T1', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'T1', 'Action': 'pick', 'Map': 'Breeze'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'T1', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",Picked,,0.5555555555555556,0.0,-1.1818181818181819,-3.75,-12
245,2024-05-23 04:00:00,G2 Esports,T1,Lotus,,3,9,3,9,Champions Tour 2024: Masters Shanghai,Bo3,G2 Esports,"[{'Team': 'T1', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'T1', 'Action': 'pick', 'Map': 'Breeze'}, {'Team': 'G2', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'T1', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'G2', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Lotus'}]",Remaining,Remaining,0.8,0.6,-1.1818181818181819,-3.75,2
246,2024-05-23 07:10:00,FunPlus Phoenix,FUT Esports,Sunset,,9,4,4,3,Champions Tour 2024: Masters Shanghai,Bo3,FunPlus Phoenix,"[{'Team': 'FUT', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'FUT', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'FUT', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",,Picked,0.75,0.5,1.125,-0.125,6
246,2024-05-23 07:10:00,FunPlus Phoenix,FUT Esports,Lotus,,8,4,8,4,Champions Tour 2024: Masters Shanghai,Bo3,FunPlus Phoenix,"[{'Team': 'FUT', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'FUT', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'FUT', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",Picked,,0.875,0.4,1.125,-0.125,-2
246,2024-05-23 07:10:00,FunPlus Phoenix,FUT Esports,Icebox,,9,4,8,2,Champions Tour 2024: Masters Shanghai,Bo3,FunPlus Phoenix,"[{'Team': 'FUT', 'Action': 'ban', 'Map': 'Breeze'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'FUT', 'Action': 'pick', 'Map': 'Sunset'}, {'Team': 'FPX', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'FUT', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'FPX', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Icebox'}]",Remaining,Remaining,0.5,0.6666666666666666,1.125,-0.125,3
247,2024-05-24 04:00:00,Gen.G,LEVIATÁN,Icebox,,2,5,7,6,Champions Tour 2024: Masters Shanghai,Bo3,Gen.G,"[{'Team': 'LEV', 'Action': 'ban', 'Map': 'Ascent'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Sunset'}, {'Team': 'LEV', 'Action': 'pick', 'Map': 'Icebox'}, {'Team': 'GEN', 'Action': 'pick', 'Map': 'Lotus'}, {'Team': 'LEV', 'Action': 'ban', 'Map': 'Split'}, {'Team': 'GEN', 'Action': 'ban', 'Map': 'Bind'}, {'Team': 'N/A', 'Action': 'remains', 'Map': 'Breeze'}]",,Picked,0.6,0.7142857142857143,1.4545454545454546,-1.6363636363636365,-6
