Match ID,Date,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Overtime,Score Difference,Map_Ascent,Map_Bind,Map_Breeze,Map_Haven,Map_Icebox,Map_Lotus,Map_Split,Map_Sunset,Team 1_0,Team 1_1,Team 1_2,Team 1_3,Team 1_4,Team 1_5,Team 2_0,Team 2_1,Team 2_2,Team 2_3,Team 2_4,Team 2_5,Map Name,Team 1,Team 2
126,2024-05-09 13:30:00,5,7,5,7,1,-2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,Split,FUT Esports,Team Heretics
127,2024-05-10 11:00:00,6,6,6,6,1,-2,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,Lotus,FNATIC,Team Heretics
127,2024-05-10 11:00:00,4,0,5,8,0,-9,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,Breeze,FNATIC,Team Heretics
128,2024-05-10 13:30:00,1,2,10,3,0,-10,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,Icebox,Karmine Corp,FUT Esports
128,2024-05-10 13:30:00,4,6,5,8,0,-3,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,Sunset,Karmine Corp,FUT Esports
129,2024-05-11 11:00:00,8,3,9,4,0,-2,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,Icebox,FNATIC,FUT Esports
129,2024-05-11 11:00:00,7,6,6,0,0,7,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,Bind,FNATIC,FUT Esports
129,2024-05-11 11:00:00,7,6,6,5,0,2,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,Breeze,FNATIC,FUT Esports
129,2024-05-11 11:00:00,4,8,4,8,1,2,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,Split,FNATIC,FUT Esports
130,2024-05-12 11:00:00,5,8,4,3,0,6,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,Sunset,Team Heretics,FNATIC
130,2024-05-12 11:00:00,6,6,6,6,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,Bind,Team Heretics,FNATIC
130,2024-05-12 11:00:00,7,1,8,5,0,-5,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,Lotus,Team Heretics,FNATIC
130,2024-05-12 11:00:00,0,5,7,6,0,-8,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,Split,Team Heretics,FNATIC
130,2024-05-12 11:00:00,4,4,5,8,0,-5,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,Breeze,Team Heretics,FNATIC
131,2024-04-05 05:00:00,0,3,9,4,0,-10,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,Bind,Bilibili Gaming,TYLOO
131,2024-04-05 05:00:00,6,7,5,1,0,7,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,Icebox,Bilibili Gaming,TYLOO
131,2024-04-05 05:00:00,7,6,1,5,0,7,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,Lotus,Bilibili Gaming,TYLOO
132,2024-04-05 08:10:00,3,10,2,3,0,8,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,Split,Wolves Esports,Titan Esports Club
132,2024-04-05 08:10:00,8,4,8,4,1,-2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,Bind,Wolves Esports,Titan Esports Club
132,2024-04-05 08:10:00,4,6,6,7,0,-3,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,Lotus,Wolves Esports,Titan Esports Club
133,2024-04-06 05:00:00,5,8,4,7,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,Icebox,Dragon Ranger Gaming,All Gamers
133,2024-04-06 05:00:00,5,6,6,7,0,-2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,Sunset,Dragon Ranger Gaming,All Gamers
133,2024-04-06 05:00:00,2,6,6,7,0,-5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,Breeze,Dragon Ranger Gaming,All Gamers
134,2024-04-06 08:45:00,7,6,0,5,0,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,Ascent,EDward Gaming,JDG Esports
134,2024-04-06 08:45:00,4,5,5,8,0,-4,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,Bind,EDward Gaming,JDG Esports
134,2024-04-06 08:45:00,8,5,7,4,0,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,Split,EDward Gaming,JDG Esports
135,2024-04-07 05:00:00,5,0,6,7,0,-8,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,Lotus,Nova Esports,Trace Esports
135,2024-04-07 05:00:00,6,3,7,6,0,-4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,Ascent,Nova Esports,Trace Esports
136,2024-04-07 07:15:00,6,7,5,3,0,5,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,Ascent,FunPlus Phoenix,Wolves Esports
136,2024-04-07 07:15:00,5,8,4,3,0,6,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,Lotus,FunPlus Phoenix,Wolves Esports
137,2024-04-12 05:00:00,7,6,6,2,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Sunset,JDG Esports,Nova Esports
137,2024-04-12 05:00:00,5,4,6,7,0,-4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Bind,JDG Esports,Nova Esports
137,2024-04-12 05:00:00,2,2,3,10,0,-9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Ascent,JDG Esports,Nova Esports
138,2024-04-12 08:15:00,5,8,4,7,0,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,Breeze,FunPlus Phoenix,Dragon Ranger Gaming
138,2024-04-12 08:15:00,6,3,9,4,0,-4,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,Icebox,FunPlus Phoenix,Dragon Ranger Gaming
138,2024-04-12 08:15:00,11,2,2,1,0,10,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,Sunset,FunPlus Phoenix,Dragon Ranger Gaming
139,2024-04-13 05:00:00,5,4,6,7,0,-4,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,Breeze,All Gamers,Wolves Esports
139,2024-04-13 05:00:00,9,3,9,3,1,-2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,Icebox,All Gamers,Wolves Esports
140,2024-04-13 07:45:00,4,7,5,8,0,-2,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,Split,Trace Esports,Bilibili Gaming
140,2024-04-13 07:45:00,9,4,4,3,0,6,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,Breeze,Trace Esports,Bilibili Gaming
140,2024-04-13 07:45:00,6,7,5,2,0,6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,Bind,Trace Esports,Bilibili Gaming
141,2024-04-14 05:00:00,3,1,4,9,0,-9,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,Breeze,Dragon Ranger Gaming,Titan Esports Club
141,2024-04-14 05:00:00,7,6,2,5,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,Split,Dragon Ranger Gaming,Titan Esports Club
141,2024-04-14 05:00:00,11,2,4,1,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,Icebox,Dragon Ranger Gaming,Titan Esports Club
142,2024-04-14 07:50:00,5,0,6,7,0,-8,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,Sunset,TYLOO,EDward Gaming
142,2024-04-14 07:50:00,4,6,6,7,0,-3,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,Bind,TYLOO,EDward Gaming
143,2024-04-19 05:00:00,2,7,3,10,0,-4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,Ascent,Wolves Esports,Trace Esports
143,2024-04-19 05:00:00,4,5,5,8,0,-4,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,Lotus,Wolves Esports,Trace Esports
144,2024-04-19 07:25:00,6,0,7,6,0,-7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,Ascent,Nova Esports,FunPlus Phoenix
144,2024-04-19 07:25:00,0,4,8,5,0,-9,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,Lotus,Nova Esports,FunPlus Phoenix
145,2024-04-20 05:00:00,5,6,6,7,0,-2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,Lotus,Bilibili Gaming,All Gamers
145,2024-04-20 05:00:00,6,1,7,6,0,-6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,Bind,Bilibili Gaming,All Gamers
146,2024-04-20 07:40:00,4,9,3,4,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,Breeze,Dragon Ranger Gaming,JDG Esports
146,2024-04-20 07:40:00,3,2,10,3,0,-8,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,Icebox,Dragon Ranger Gaming,JDG Esports
146,2024-04-20 07:40:00,4,8,4,8,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,Bind,Dragon Ranger Gaming,JDG Esports
147,2024-04-21 05:00:00,6,4,7,6,0,-3,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,Icebox,TYLOO,Nova Esports
147,2024-04-21 05:00:00,5,7,5,7,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,Ascent,TYLOO,Nova Esports
147,2024-04-21 05:00:00,8,5,7,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,Split,TYLOO,Nova Esports
148,2024-04-21 09:00:00,8,5,1,4,0,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,Ascent,EDward Gaming,Titan Esports Club
148,2024-04-21 09:00:00,10,3,3,2,0,8,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,Sunset,EDward Gaming,Titan Esports Club
149,2024-04-26 05:00:00,7,6,6,5,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,Sunset,Titan Esports Club,Bilibili Gaming
149,2024-04-26 05:00:00,4,4,8,5,0,-5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,Bind,Titan Esports Club,Bilibili Gaming
149,2024-04-26 05:00:00,5,8,4,2,0,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,Icebox,Titan Esports Club,Bilibili Gaming
150,2024-04-26 08:05:00,6,1,7,6,0,-6,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,Breeze,Trace Esports,Dragon Ranger Gaming
150,2024-04-26 08:05:00,6,4,7,6,0,-3,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,Sunset,Trace Esports,Dragon Ranger Gaming
151,2024-04-27 05:00:00,6,5,7,6,0,-2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,Sunset,TYLOO,Wolves Esports
151,2024-04-27 05:00:00,6,7,1,6,0,6,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,Split,TYLOO,Wolves Esports
151,2024-04-27 05:00:00,5,5,6,7,0,-3,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,Ascent,TYLOO,Wolves Esports
152,2024-04-27 08:30:00,1,3,9,4,0,-9,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Breeze,FunPlus Phoenix,EDward Gaming
152,2024-04-27 08:30:00,5,8,4,7,0,2,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Bind,FunPlus Phoenix,EDward Gaming
152,2024-04-27 08:30:00,5,8,4,0,0,9,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Ascent,FunPlus Phoenix,EDward Gaming
153,2024-04-28 05:00:00,8,4,8,4,1,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,Lotus,All Gamers,Nova Esports
153,2024-04-28 05:00:00,6,4,7,6,0,-3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,Bind,All Gamers,Nova Esports
153,2024-04-28 05:00:00,5,8,4,3,0,6,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,Split,All Gamers,Nova Esports
154,2024-04-28 08:40:00,7,6,6,2,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,Icebox,Bilibili Gaming,JDG Esports
154,2024-04-28 08:40:00,8,5,7,3,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,Lotus,Bilibili Gaming,JDG Esports
155,2024-05-02 07:00:00,9,4,3,3,0,7,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,Sunset,EDward Gaming,All Gamers
155,2024-05-02 07:00:00,5,8,4,1,0,8,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,Icebox,EDward Gaming,All Gamers
156,2024-05-03 07:00:00,6,2,7,6,0,-5,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,Lotus,Wolves Esports,JDG Esports
156,2024-05-03 07:00:00,1,0,2,11,0,-12,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,Ascent,Wolves Esports,JDG Esports
157,2024-05-04 05:00:00,4,6,5,8,0,-3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,Bind,Dragon Ranger Gaming,TYLOO
157,2024-05-04 05:00:00,5,3,6,7,0,-5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,Breeze,Dragon Ranger Gaming,TYLOO
158,2024-05-04 07:30:00,1,1,11,2,0,-11,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,Icebox,Bilibili Gaming,FunPlus Phoenix
158,2024-05-04 07:30:00,5,1,11,2,0,-7,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,Lotus,Bilibili Gaming,FunPlus Phoenix
159,2024-05-05 05:00:00,9,4,3,3,0,7,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,Split,Nova Esports,Titan Esports Club
159,2024-05-05 05:00:00,4,9,3,3,0,7,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,Lotus,Nova Esports,Titan Esports Club
160,2024-05-05 07:05:00,8,4,8,4,1,-2,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,Sunset,Trace Esports,EDward Gaming
160,2024-05-05 07:05:00,7,5,7,5,1,-2,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,Breeze,Trace Esports,EDward Gaming
161,2024-05-08 05:00:00,5,8,4,5,0,4,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,Sunset,Trace Esports,All Gamers
161,2024-05-08 05:00:00,9,4,4,3,0,6,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,Breeze,Trace Esports,All Gamers
162,2024-05-08 07:15:00,7,6,6,2,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,Bind,Dragon Ranger Gaming,Nova Esports
162,2024-05-08 07:15:00,7,6,2,5,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,Ascent,Dragon Ranger Gaming,Nova Esports
163,2024-05-09 05:00:00,9,4,8,2,0,3,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,Bind,FunPlus Phoenix,Trace Esports
163,2024-05-09 05:00:00,6,7,5,3,0,5,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,Lotus,FunPlus Phoenix,Trace Esports
164,2024-05-09 07:30:00,9,4,0,3,0,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,Ascent,EDward Gaming,Dragon Ranger Gaming
164,2024-05-09 07:30:00,5,8,2,7,0,4,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,Split,EDward Gaming,Dragon Ranger Gaming
165,2024-05-10 05:00:00,6,7,5,5,0,3,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Icebox,FunPlus Phoenix,EDward Gaming
165,2024-05-10 05:00:00,9,3,9,3,1,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Breeze,FunPlus Phoenix,EDward Gaming
166,2024-05-10 07:45:00,8,5,2,4,0,7,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,Sunset,Trace Esports,Dragon Ranger Gaming
166,2024-05-10 07:45:00,3,5,7,6,0,-5,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,Split,Trace Esports,Dragon Ranger Gaming
166,2024-05-10 07:45:00,5,2,6,7,0,-6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,Bind,Trace Esports,Dragon Ranger Gaming
167,2024-05-11 05:00:00,8,5,6,4,0,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,Breeze,EDward Gaming,Dragon Ranger Gaming
167,2024-05-11 05:00:00,3,10,2,1,0,10,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,Split,EDward Gaming,Dragon Ranger Gaming
167,2024-05-11 05:00:00,2,0,3,10,0,-11,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,Ascent,EDward Gaming,Dragon Ranger Gaming
167,2024-05-11 05:00:00,7,6,1,5,0,7,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,Bind,EDward Gaming,Dragon Ranger Gaming
168,2024-05-12 05:00:00,4,9,3,3,0,7,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Lotus,FunPlus Phoenix,EDward Gaming
168,2024-05-12 05:00:00,7,2,8,5,0,-4,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Bind,FunPlus Phoenix,EDward Gaming
168,2024-05-12 05:00:00,8,4,8,4,1,-2,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Icebox,FunPlus Phoenix,EDward Gaming
168,2024-05-12 05:00:00,3,5,7,6,0,-5,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,Breeze,FunPlus Phoenix,EDward Gaming
169,2024-04-06 04:00:00,1,0,2,11,0,-12,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,Sunset,Global Esports,ZETA DIVISION
169,2024-04-06 04:00:00,5,8,4,6,0,3,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,Icebox,Global Esports,ZETA DIVISION
169,2024-04-06 04:00:00,6,2,7,6,0,-5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,Ascent,Global Esports,ZETA DIVISION
170,2024-04-06 07:00:00,5,3,9,4,0,-5,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,Sunset,Team Secret,DRX
170,2024-04-06 07:00:00,5,3,6,7,0,-5,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,Lotus,Team Secret,DRX
171,2024-04-07 04:00:00,7,6,4,5,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,Lotus,BLEED,Talon Esports
171,2024-04-07 04:00:00,2,5,7,6,0,-6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,Bind,BLEED,Talon Esports
171,2024-04-07 04:00:00,4,2,10,3,0,-7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,Icebox,BLEED,Talon Esports
172,2024-04-07 07:15:00,2,8,4,9,0,-3,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,Lotus,T1,Paper Rex
172,2024-04-07 07:15:00,6,6,6,6,1,-2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,Bind,T1,Paper Rex
173,2024-04-08 04:00:00,7,3,9,4,0,-3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,Breeze,Team Secret,Rex Regum Qeon
173,2024-04-08 04:00:00,6,7,0,6,0,7,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,Split,Team Secret,Rex Regum Qeon
173,2024-04-08 04:00:00,5,7,5,7,1,-2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,Icebox,Team Secret,Rex Regum Qeon
174,2024-04-08 07:20:00,5,3,9,4,0,-5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,Ascent,Global Esports,DRX
174,2024-04-08 07:20:00,3,3,4,9,0,-7,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,Lotus,Global Esports,DRX
175,2024-04-09 04:00:00,4,9,3,6,0,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,Lotus,Gen.G,Talon Esports
175,2024-04-09 04:00:00,3,10,2,6,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,Ascent,Gen.G,Talon Esports
176,2024-04-09 06:10:00,3,7,5,8,0,-3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,Ascent,T1,DetonatioN FocusMe
176,2024-04-09 06:10:00,4,9,3,2,0,8,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,Lotus,T1,DetonatioN FocusMe
176,2024-04-09 06:10:00,6,5,7,6,0,-2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,Sunset,T1,DetonatioN FocusMe
177,2024-04-13 04:00:00,9,4,8,3,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Lotus,Gen.G,Paper Rex
177,2024-04-13 04:00:00,3,8,4,9,0,-2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Icebox,Gen.G,Paper Rex
177,2024-04-13 04:00:00,2,4,3,10,0,-7,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,Bind,Gen.G,Paper Rex
178,2024-04-13 07:10:00,8,5,7,2,0,4,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,Breeze,T1,DRX
178,2024-04-13 07:10:00,2,3,3,10,0,-8,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,Split,T1,DRX
178,2024-04-13 07:10:00,3,3,4,9,0,-7,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,Bind,T1,DRX
179,2024-04-14 04:00:00,6,7,5,3,0,5,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,Icebox,Team Secret,ZETA DIVISION
179,2024-04-14 04:00:00,5,1,6,7,0,-7,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,Lotus,Team Secret,ZETA DIVISION
179,2024-04-14 04:00:00,9,4,4,3,0,6,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,Sunset,Team Secret,ZETA DIVISION
180,2024-04-14 07:00:00,0,2,10,3,0,-11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Lotus,BLEED,Rex Regum Qeon
180,2024-04-14 07:00:00,4,1,5,8,0,-8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Icebox,BLEED,Rex Regum Qeon
181,2024-04-15 04:00:00,7,6,6,2,0,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,Split,Gen.G,DetonatioN FocusMe
181,2024-04-15 04:00:00,7,6,6,1,0,6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,Lotus,Gen.G,DetonatioN FocusMe
182,2024-04-15 06:10:00,9,4,1,3,0,9,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,Icebox,Global Esports,Talon Esports
182,2024-04-15 06:10:00,6,6,6,6,1,-2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,Breeze,Global Esports,Talon Esports
182,2024-04-15 06:10:00,1,5,7,6,0,-7,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,Lotus,Global Esports,Talon Esports
183,2024-04-16 04:00:00,7,6,6,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,Ascent,T1,Rex Regum Qeon
183,2024-04-16 04:00:00,7,6,6,2,0,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,Lotus,T1,Rex Regum Qeon
184,2024-04-16 06:00:00,3,6,6,7,0,-4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,Sunset,BLEED,ZETA DIVISION
184,2024-04-16 06:00:00,6,7,5,4,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Ascent,BLEED,ZETA DIVISION
184,2024-04-16 06:00:00,3,5,4,9,0,-5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Lotus,BLEED,ZETA DIVISION
185,2024-04-20 04:00:00,6,4,8,5,0,-3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,Bind,Gen.G,DRX
185,2024-04-20 04:00:00,8,5,7,2,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,Ascent,Gen.G,DRX
185,2024-04-20 04:00:00,6,1,7,6,0,-6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,Split,Gen.G,DRX
186,2024-04-20 07:15:00,2,7,5,8,0,-4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,Lotus,BLEED,DetonatioN FocusMe
186,2024-04-20 07:15:00,10,3,5,2,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,Split,BLEED,DetonatioN FocusMe
186,2024-04-20 07:15:00,3,10,2,2,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,Ascent,BLEED,DetonatioN FocusMe
