Match ID,Date,Team 1,Team 2,Map Name,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Overtime,Score Difference
227,2024-04-27 17:00:00,G2 Esports,MIBR,Icebox,6,7,5,4,False,4
227,2024-04-27 17:00:00,G2 Esports,MIBR,Bind,11,2,2,1,False,10
228,2024-04-27 19:05:00,Sentinels,LOUD,Lotus,5,2,10,3,False,-6
228,2024-04-27 19:05:00,Sentinels,LOUD,Icebox,3,5,7,6,False,-5
229,2024-04-28 17:00:00,Cloud9,FURIA,Ascent,2,0,12,1,False,-11
229,2024-04-28 17:00:00,Cloud9,FURIA,Lotus,4,9,3,0,False,10
229,2024-04-28 17:00:00,Cloud9,FURIA,Bind,5,8,4,4,False,5
230,2024-04-28 19:55:00,NRG Esports,Evil Geniuses,Ascent,2,4,3,10,False,-7
230,2024-04-28 19:55:00,NRG Esports,Evil Geniuses,Lotus,6,6,6,6,True,2
230,2024-04-28 19:55:00,NRG Esports,Evil Geniuses,Sunset,6,5,7,6,False,-2
231,2024-04-29 17:00:00,KRÜ Esports,100 Thieves,Sunset,7,6,2,5,False,6
231,2024-04-29 17:00:00,KRÜ Esports,100 Thieves,Breeze,4,7,5,8,False,-2
231,2024-04-29 17:00:00,KRÜ Esports,100 Thieves,Split,6,7,2,6,False,5
232,2024-05-03 20:00:00,Sentinels,FURIA,Split,5,8,4,1,False,8
232,2024-05-03 20:00:00,Sentinels,FURIA,Icebox,5,8,4,5,False,4
233,2024-05-04 17:00:00,NRG Esports,100 Thieves,Split,7,1,8,5,False,-5
233,2024-05-04 17:00:00,NRG Esports,100 Thieves,Bind,4,3,5,8,False,-6
234,2024-05-04 19:20:00,KRÜ Esports,LEVIATÁN,Ascent,3,1,4,9,False,-9
234,2024-05-04 19:20:00,KRÜ Esports,LEVIATÁN,Breeze,4,8,4,8,True,2
234,2024-05-04 19:20:00,KRÜ Esports,LEVIATÁN,Lotus,6,4,7,6,False,-3
235,2024-05-05 17:00:00,Cloud9,MIBR,Icebox,3,9,3,9,True,2
235,2024-05-05 17:00:00,Cloud9,MIBR,Sunset,8,5,5,4,False,4
236,2024-05-05 19:35:00,G2 Esports,LOUD,Bind,6,5,7,6,False,-2
236,2024-05-05 19:35:00,G2 Esports,LOUD,Icebox,3,1,4,9,False,-9
237,2024-05-08 17:00:00,Cloud9,G2 Esports,Lotus,1,5,7,6,False,-7
237,2024-05-08 17:00:00,Cloud9,G2 Esports,Ascent,7,5,7,5,True,-2
238,2024-05-08 19:25:00,100 Thieves,LOUD,Bind,5,8,4,2,False,7
238,2024-05-08 19:25:00,100 Thieves,LOUD,Icebox,3,10,2,2,False,9
239,2024-05-09 17:00:00,KRÜ Esports,G2 Esports,Icebox,4,1,5,8,False,-8
239,2024-05-09 17:00:00,KRÜ Esports,G2 Esports,Ascent,2,6,6,7,False,-5
240,2024-05-09 19:05:00,LEVIATÁN,100 Thieves,Bind,3,0,4,9,False,-10
240,2024-05-09 19:05:00,LEVIATÁN,100 Thieves,Sunset,8,4,8,4,True,2
240,2024-05-09 19:05:00,LEVIATÁN,100 Thieves,Icebox,6,4,7,6,False,-3
241,2024-05-10 17:00:00,G2 Esports,100 Thieves,Ascent,5,0,6,7,False,-8
241,2024-05-10 17:00:00,G2 Esports,100 Thieves,Bind,7,6,6,2,False,5
241,2024-05-10 17:00:00,G2 Esports,100 Thieves,Split,3,8,4,9,False,-2
242,2024-05-10 20:00:00,KRÜ Esports,LEVIATÁN,Lotus,7,6,1,5,False,7
242,2024-05-10 20:00:00,KRÜ Esports,LEVIATÁN,Icebox,4,7,5,8,False,-2
242,2024-05-10 20:00:00,KRÜ Esports,LEVIATÁN,Sunset,7,1,8,5,False,-5
243,2024-05-11 17:00:00,G2 Esports,LEVIATÁN,Bind,6,6,6,6,True,-2
243,2024-05-11 17:00:00,G2 Esports,LEVIATÁN,Breeze,4,9,3,4,False,6
243,2024-05-11 17:00:00,G2 Esports,LEVIATÁN,Icebox,6,6,6,6,True,-2
243,2024-05-11 17:00:00,G2 Esports,LEVIATÁN,Lotus,8,5,6,4,False,3
243,2024-05-11 17:00:00,G2 Esports,LEVIATÁN,Ascent,5,8,4,7,False,2
244,2024-05-12 17:00:00,100 Thieves,G2 Esports,Bind,4,9,1,8,False,4
244,2024-05-12 17:00:00,100 Thieves,G2 Esports,Breeze,7,6,6,1,False,6
244,2024-05-12 17:00:00,100 Thieves,G2 Esports,Sunset,5,8,4,4,False,5
245,2024-05-23 04:00:00,G2 Esports,T1,Breeze,6,7,5,3,False,5
245,2024-05-23 04:00:00,G2 Esports,T1,Icebox,0,1,11,2,False,-12
245,2024-05-23 04:00:00,G2 Esports,T1,Lotus,3,9,3,9,True,2
246,2024-05-23 07:10:00,FunPlus Phoenix,FUT Esports,Sunset,9,4,4,3,False,6
246,2024-05-23 07:10:00,FunPlus Phoenix,FUT Esports,Lotus,8,4,8,4,True,-2
246,2024-05-23 07:10:00,FunPlus Phoenix,FUT Esports,Icebox,9,4,8,2,False,3
247,2024-05-24 04:00:00,Gen.G,LEVIATÁN,Icebox,2,5,7,6,False,-6
247,2024-05-24 04:00:00,Gen.G,LEVIATÁN,Lotus,6,7,5,0,False,8
247,2024-05-24 04:00:00,Gen.G,LEVIATÁN,Breeze,8,5,3,4,False,6
248,2024-05-24 07:00:00,Team Heretics,Dragon Ranger Gaming,Icebox,5,8,4,1,False,8
248,2024-05-24 07:00:00,Team Heretics,Dragon Ranger Gaming,Sunset,7,6,0,5,False,8
249,2024-05-25 04:00:00,FunPlus Phoenix,Gen.G,Lotus,10,2,10,2,True,2
249,2024-05-25 04:00:00,FunPlus Phoenix,Gen.G,Sunset,1,6,6,7,False,-6
249,2024-05-25 04:00:00,FunPlus Phoenix,Gen.G,Ascent,4,7,5,8,False,-2
250,2024-05-25 07:40:00,G2 Esports,Team Heretics,Lotus,4,5,5,8,False,-4
250,2024-05-25 07:40:00,G2 Esports,Team Heretics,Bind,9,4,3,3,False,7
250,2024-05-25 07:40:00,G2 Esports,Team Heretics,Split,9,4,5,3,False,5
251,2024-05-26 04:00:00,LEVIATÁN,T1,Breeze,4,9,3,6,False,4
251,2024-05-26 04:00:00,LEVIATÁN,T1,Sunset,3,10,2,5,False,6
252,2024-05-26 06:10:00,Dragon Ranger Gaming,FUT Esports,Bind,6,4,8,5,False,-3
252,2024-05-26 06:10:00,Dragon Ranger Gaming,FUT Esports,Ascent,5,7,5,7,True,-2
253,2024-05-27 04:00:00,FunPlus Phoenix,Team Heretics,Sunset,2,2,10,3,False,-9
253,2024-05-27 04:00:00,FunPlus Phoenix,Team Heretics,Lotus,8,5,2,4,False,7
253,2024-05-27 04:00:00,FunPlus Phoenix,Team Heretics,Icebox,10,2,10,2,True,-2
254,2024-05-27 07:35:00,FUT Esports,LEVIATÁN,Sunset,11,2,0,1,False,12
254,2024-05-27 07:35:00,FUT Esports,LEVIATÁN,Lotus,6,5,7,6,False,-2
254,2024-05-27 07:35:00,FUT Esports,LEVIATÁN,Bind,6,7,5,6,False,2
255,2024-05-30 04:00:00,100 Thieves,FUT Esports,Icebox,2,11,1,1,False,11
255,2024-05-30 04:00:00,100 Thieves,FUT Esports,Bind,5,8,4,1,False,8
256,2024-05-30 06:00:00,FNATIC,Gen.G,Lotus,4,9,3,7,False,3
256,2024-05-30 06:00:00,FNATIC,Gen.G,Bind,6,4,7,6,False,-3
256,2024-05-30 06:00:00,FNATIC,Gen.G,Breeze,7,4,8,5,False,-2
257,2024-05-31 04:00:00,Paper Rex,G2 Esports,Split,11,2,6,1,False,6
257,2024-05-31 04:00:00,Paper Rex,G2 Esports,Lotus,4,6,6,7,False,-3
257,2024-05-31 04:00:00,Paper Rex,G2 Esports,Bind,3,2,10,3,False,-8
258,2024-05-31 07:00:00,EDward Gaming,Team Heretics,Sunset,4,2,5,8,False,-7
258,2024-05-31 07:00:00,EDward Gaming,Team Heretics,Split,2,1,3,10,False,-10
259,2024-06-01 04:00:00,FUT Esports,FNATIC,Split,5,0,6,7,False,-8
259,2024-06-01 04:00:00,FUT Esports,FNATIC,Lotus,9,4,5,3,False,5
259,2024-06-01 04:00:00,FUT Esports,FNATIC,Ascent,4,9,3,0,False,10
260,2024-06-01 07:00:00,Paper Rex,EDward Gaming,Bind,6,7,5,6,False,2
260,2024-06-01 07:00:00,Paper Rex,EDward Gaming,Sunset,5,8,4,2,False,7
261,2024-06-02 04:00:00,100 Thieves,Gen.G,Icebox,3,7,4,9,False,-3
261,2024-06-02 04:00:00,100 Thieves,Gen.G,Ascent,4,6,6,7,False,-3
262,2024-06-02 06:15:00,G2 Esports,Team Heretics,Icebox,2,5,3,10,False,-6
262,2024-06-02 06:15:00,G2 Esports,Team Heretics,Ascent,2,11,1,10,False,2
262,2024-06-02 06:15:00,G2 Esports,Team Heretics,Lotus,5,8,4,0,False,9
263,2024-06-03 04:00:00,100 Thieves,Paper Rex,Breeze,8,5,1,4,False,8
263,2024-06-03 04:00:00,100 Thieves,Paper Rex,Sunset,6,4,8,5,False,-3
263,2024-06-03 04:00:00,100 Thieves,Paper Rex,Icebox,5,7,5,7,True,2
264,2024-06-03 07:10:00,Team Heretics,FUT Esports,Bind,7,6,6,1,False,6
264,2024-06-03 07:10:00,Team Heretics,FUT Esports,Sunset,4,9,3,1,False,9
265,2024-06-07 03:00:00,G2 Esports,Gen.G,Lotus,5,3,6,7,False,-5
265,2024-06-07 03:00:00,G2 Esports,Gen.G,Ascent,6,4,8,5,False,-3
266,2024-06-07 05:25:00,100 Thieves,Team Heretics,Bind,8,4,8,4,True,-2
266,2024-06-07 05:25:00,100 Thieves,Team Heretics,Sunset,1,0,2,11,False,-12
267,2024-06-08 03:00:00,G2 Esports,Team Heretics,Bind,0,2,10,3,False,-11
267,2024-06-08 03:00:00,G2 Esports,Team Heretics,Icebox,4,2,5,8,False,-7
267,2024-06-08 03:00:00,G2 Esports,Team Heretics,Lotus,5,3,9,4,False,-5
268,2024-06-09 04:15:00,Gen.G,Team Heretics,Breeze,3,10,2,4,False,7
268,2024-06-09 04:15:00,Gen.G,Team Heretics,Icebox,2,7,5,8,False,-4
268,2024-06-09 04:15:00,Gen.G,Team Heretics,Ascent,6,3,7,6,False,-4
268,2024-06-09 04:15:00,Gen.G,Team Heretics,Lotus,4,9,3,1,False,9
268,2024-06-09 04:15:00,Gen.G,Team Heretics,Split,9,4,0,3,False,10
269,2024-06-15 04:00:00,ZETA DIVISION,DRX,Icebox,0,0,12,1,False,-13
269,2024-06-15 04:00:00,ZETA DIVISION,DRX,Sunset,5,8,4,7,False,2
269,2024-06-15 04:00:00,ZETA DIVISION,DRX,Breeze,2,2,10,3,False,-9
270,2024-06-15 06:40:00,Team Secret,BLEED,Ascent,0,10,2,11,False,-3
270,2024-06-15 06:40:00,Team Secret,BLEED,Sunset,8,5,7,1,False,5
270,2024-06-15 06:40:00,Team Secret,BLEED,Split,5,8,4,4,False,5
271,2024-06-16 04:00:00,T1,Gen.G,Split,7,5,7,5,True,-2
271,2024-06-16 04:00:00,T1,Gen.G,Lotus,4,9,3,2,False,8
271,2024-06-16 04:00:00,T1,Gen.G,Sunset,4,5,7,6,False,-4
272,2024-06-16 07:30:00,Paper Rex,Talon Esports,Icebox,9,4,1,3,False,9
272,2024-06-16 07:30:00,Paper Rex,Talon Esports,Sunset,9,4,4,3,False,6
273,2024-06-17 04:00:00,Rex Regum Qeon,DetonatioN FocusMe,Icebox,8,4,8,4,True,2
273,2024-06-17 04:00:00,Rex Regum Qeon,DetonatioN FocusMe,Ascent,6,7,3,6,False,4
274,2024-06-17 06:35:00,Team Secret,Global Esports,Sunset,2,11,1,7,False,5
274,2024-06-17 06:35:00,Team Secret,Global Esports,Ascent,8,5,7,3,False,3
275,2024-06-22 04:00:00,Talon Esports,Rex Regum Qeon,Lotus,6,6,6,6,True,2
275,2024-06-22 04:00:00,Talon Esports,Rex Regum Qeon,Ascent,5,5,7,6,False,-3
275,2024-06-22 04:00:00,Talon Esports,Rex Regum Qeon,Icebox,10,3,8,2,False,3
276,2024-06-22 07:50:00,Paper Rex,DRX,Split,9,4,1,3,False,9
276,2024-06-22 07:50:00,Paper Rex,DRX,Haven,7,1,8,5,False,-5
276,2024-06-22 07:50:00,Paper Rex,DRX,Icebox,10,3,3,2,False,8
277,2024-06-23 04:00:00,Global Esports,BLEED,Lotus,9,4,3,3,False,7
277,2024-06-23 04:00:00,Global Esports,BLEED,Sunset,6,7,5,1,False,7
278,2024-06-23 06:05:00,DetonatioN FocusMe,ZETA DIVISION,Haven,3,4,8,5,False,-6
278,2024-06-23 06:05:00,DetonatioN FocusMe,ZETA DIVISION,Sunset,7,6,4,5,False,4
278,2024-06-23 06:05:00,DetonatioN FocusMe,ZETA DIVISION,Ascent,7,6,6,4,False,3
279,2024-06-24 04:00:00,DRX,Rex Regum Qeon,Split,3,9,3,9,True,-2
279,2024-06-24 04:00:00,DRX,Rex Regum Qeon,Sunset,4,8,4,8,True,-2
280,2024-06-24 06:20:00,Team Secret,T1,Haven,4,6,6,7,False,-3
280,2024-06-24 06:20:00,Team Secret,T1,Split,7,6,1,5,False,7
280,2024-06-24 06:20:00,Team Secret,T1,Icebox,8,4,8,4,True,2
281,2024-06-29 04:00:00,Talon Esports,DetonatioN FocusMe,Lotus,7,6,2,5,False,6
281,2024-06-29 04:00:00,Talon Esports,DetonatioN FocusMe,Sunset,6,7,4,6,False,3
282,2024-06-29 06:10:00,ZETA DIVISION,Rex Regum Qeon,Split,6,2,7,6,False,-5
282,2024-06-29 06:10:00,ZETA DIVISION,Rex Regum Qeon,Sunset,7,3,9,4,False,-3
283,2024-06-30 04:00:00,Global Esports,T1,Icebox,6,7,5,5,False,3
283,2024-06-30 04:00:00,Global Esports,T1,Lotus,4,4,5,8,False,-5
283,2024-06-30 04:00:00,Global Esports,T1,Ascent,6,2,7,6,False,-5
284,2024-06-30 07:15:00,BLEED,Gen.G,Ascent,6,0,7,6,False,-7
284,2024-06-30 07:15:00,BLEED,Gen.G,Sunset,8,5,7,3,False,3
284,2024-06-30 07:15:00,BLEED,Gen.G,Icebox,7,4,8,5,False,-2
285,2024-07-01 04:00:00,Paper Rex,DetonatioN FocusMe,Icebox,10,3,2,2,False,9
285,2024-07-01 04:00:00,Paper Rex,DetonatioN FocusMe,Sunset,5,8,4,4,False,5
286,2024-07-01 06:00:00,DRX,Talon Esports,Ascent,8,3,9,4,False,-2
286,2024-07-01 06:00:00,DRX,Talon Esports,Haven,7,6,5,5,False,3
286,2024-07-01 06:00:00,DRX,Talon Esports,Icebox,12,1,5,0,False,8
287,2024-07-05 04:00:00,Paper Rex,Rex Regum Qeon,Lotus,5,8,4,3,False,6
287,2024-07-05 04:00:00,Paper Rex,Rex Regum Qeon,Ascent,5,2,6,7,False,-6
287,2024-07-05 04:00:00,Paper Rex,Rex Regum Qeon,Sunset,7,6,5,5,False,3
288,2024-07-05 07:00:00,Gen.G,Global Esports,Lotus,2,11,1,0,False,12
288,2024-07-05 07:00:00,Gen.G,Global Esports,Ascent,6,7,5,1,False,7
289,2024-07-06 04:00:00,DRX,DetonatioN FocusMe,Icebox,6,7,5,2,False,6
289,2024-07-06 04:00:00,DRX,DetonatioN FocusMe,Ascent,5,1,6,7,False,-7
289,2024-07-06 04:00:00,DRX,DetonatioN FocusMe,Haven,10,3,0,2,False,11
290,2024-07-06 06:45:00,ZETA DIVISION,Talon Esports,Ascent,4,9,3,3,False,7
290,2024-07-06 06:45:00,ZETA DIVISION,Talon Esports,Lotus,2,6,6,7,False,-5
290,2024-07-06 06:45:00,ZETA DIVISION,Talon Esports,Haven,7,6,3,5,False,5
291,2024-07-07 04:00:00,Gen.G,Team Secret,Sunset,4,2,10,3,False,-7
291,2024-07-07 04:00:00,Gen.G,Team Secret,Lotus,6,7,5,2,False,6
291,2024-07-07 04:00:00,Gen.G,Team Secret,Split,3,9,3,9,True,-2
292,2024-07-07 07:00:00,Paper Rex,ZETA DIVISION,Ascent,7,2,8,5,False,-4
292,2024-07-07 07:00:00,Paper Rex,ZETA DIVISION,Lotus,11,2,7,1,False,5
292,2024-07-07 07:00:00,Paper Rex,ZETA DIVISION,Sunset,5,8,4,0,False,9
293,2024-07-08 04:00:00,T1,BLEED,Bind,3,10,2,9,False,2
293,2024-07-08 04:00:00,T1,BLEED,Lotus,3,6,6,7,False,-4
293,2024-07-08 04:00:00,T1,BLEED,Ascent,7,6,3,5,False,5
294,2024-07-12 04:00:00,Gen.G,Rex Regum Qeon,Haven,6,7,5,3,False,5
294,2024-07-12 04:00:00,Gen.G,Rex Regum Qeon,Bind,7,6,6,5,False,2
295,2024-07-12 06:15:00,Team Secret,Talon Esports,Lotus,5,6,6,7,False,-2
295,2024-07-12 06:15:00,Team Secret,Talon Esports,Abyss,5,6,6,7,False,-2
296,2024-07-13 04:00:00,Paper Rex,Gen.G,Ascent,3,7,4,9,False,-3
296,2024-07-13 04:00:00,Paper Rex,Gen.G,Icebox,4,1,5,8,False,-8
297,2024-07-13 06:05:00,DRX,Talon Esports,Ascent,7,6,3,5,False,5
297,2024-07-13 06:05:00,DRX,Talon Esports,Abyss,5,8,4,0,False,9
298,2024-07-14 04:00:00,Gen.G,DRX,Haven,4,9,3,6,False,4
298,2024-07-14 04:00:00,Gen.G,DRX,Sunset,4,6,6,7,False,-3
298,2024-07-14 04:00:00,Gen.G,DRX,Bind,6,7,5,1,False,7
299,2024-07-14 07:15:00,Paper Rex,Talon Esports,Ascent,3,10,2,1,False,10
299,2024-07-14 07:15:00,Paper Rex,Talon Esports,Sunset,9,4,0,3,False,10
300,2024-07-20 04:00:00,DRX,Paper Rex,Abyss,1,6,6,7,False,-6
300,2024-07-20 04:00:00,DRX,Paper Rex,Lotus,5,5,6,7,False,-3
300,2024-07-20 04:00:00,DRX,Paper Rex,Bind,5,8,4,6,False,3
300,2024-07-20 04:00:00,DRX,Paper Rex,Icebox,6,7,4,6,False,3
300,2024-07-20 04:00:00,DRX,Paper Rex,Ascent,7,6,2,5,False,6
301,2024-07-21 04:00:00,Gen.G,DRX,Haven,4,2,10,3,False,-7
301,2024-07-21 04:00:00,Gen.G,DRX,Bind,5,7,5,7,True,2
301,2024-07-21 04:00:00,Gen.G,DRX,Lotus,7,5,7,5,True,2
301,2024-07-21 04:00:00,Gen.G,DRX,Icebox,6,7,5,1,False,7
302,2024-06-15 07:00:00,Titan Esports Club,JDG Esports,Icebox,4,8,4,8,True,-2
302,2024-06-15 07:00:00,Titan Esports Club,JDG Esports,Lotus,8,3,9,4,False,-2
303,2024-06-16 05:00:00,All Gamers,TYLOO,Sunset,7,6,5,5,False,3
303,2024-06-16 05:00:00,All Gamers,TYLOO,Icebox,8,5,0,4,False,9
304,2024-06-16 07:05:00,Bilibili Gaming,Wolves Esports,Sunset,4,9,3,2,False,8
304,2024-06-16 07:05:00,Bilibili Gaming,Wolves Esports,Bind,4,9,3,4,False,6
305,2024-06-21 05:00:00,Dragon Ranger Gaming,Nova Esports,Ascent,6,7,1,6,False,6
305,2024-06-21 05:00:00,Dragon Ranger Gaming,Nova Esports,Lotus,8,4,8,4,True,-2
305,2024-06-21 05:00:00,Dragon Ranger Gaming,Nova Esports,Sunset,2,3,9,4,False,-8
306,2024-06-21 08:15:00,FunPlus Phoenix,Trace Esports,Haven,10,3,3,2,False,8
306,2024-06-21 08:15:00,FunPlus Phoenix,Trace Esports,Lotus,3,9,3,9,True,-2
306,2024-06-21 08:15:00,FunPlus Phoenix,Trace Esports,Sunset,1,5,7,6,False,-7
307,2024-06-22 05:00:00,Titan Esports Club,All Gamers,Sunset,8,2,9,4,False,-3
307,2024-06-22 05:00:00,Titan Esports Club,All Gamers,Icebox,3,3,9,4,False,-7
308,2024-06-22 07:00:00,EDward Gaming,Wolves Esports,Split,4,9,3,4,False,6
308,2024-06-22 07:00:00,EDward Gaming,Wolves Esports,Bind,5,7,5,7,True,-2
308,2024-06-22 07:00:00,EDward Gaming,Wolves Esports,Icebox,5,2,6,7,False,-6
309,2024-06-23 05:00:00,TYLOO,Trace Esports,Split,7,4,8,5,False,-2
309,2024-06-23 05:00:00,TYLOO,Trace Esports,Sunset,7,6,2,5,False,6
309,2024-06-23 05:00:00,TYLOO,Trace Esports,Haven,4,0,5,8,False,-9
310,2024-06-23 08:05:00,Nova Esports,Bilibili Gaming,Split,4,8,4,8,True,2
310,2024-06-23 08:05:00,Nova Esports,Bilibili Gaming,Bind,4,5,5,8,False,-4
310,2024-06-23 08:05:00,Nova Esports,Bilibili Gaming,Ascent,3,3,4,9,False,-7
311,2024-06-26 07:00:00,JDG Esports,FunPlus Phoenix,Sunset,4,4,8,5,False,-5
311,2024-06-26 07:00:00,JDG Esports,FunPlus Phoenix,Haven,5,7,5,7,True,-2
312,2024-06-27 07:00:00,EDward Gaming,Dragon Ranger Gaming,Lotus,4,7,5,8,False,-2
312,2024-06-27 07:00:00,EDward Gaming,Dragon Ranger Gaming,Haven,3,2,4,9,False,-8
313,2024-06-28 05:00:00,Nova Esports,Wolves Esports,Icebox,10,2,10,2,True,2
313,2024-06-28 05:00:00,Nova Esports,Wolves Esports,Sunset,4,8,4,8,True,2
314,2024-06-28 07:35:00,JDG Esports,Trace Esports,Bind,3,10,2,0,False,11
314,2024-06-28 07:35:00,JDG Esports,Trace Esports,Sunset,5,3,9,4,False,-5
314,2024-06-28 07:35:00,JDG Esports,Trace Esports,Haven,6,7,5,1,False,7
315,2024-06-29 05:00:00,Titan Esports Club,TYLOO,Bind,2,9,3,10,False,-2
315,2024-06-29 05:00:00,Titan Esports Club,TYLOO,Ascent,6,7,3,6,False,4
315,2024-06-29 05:00:00,Titan Esports Club,TYLOO,Icebox,6,3,7,6,False,-4
316,2024-06-29 08:30:00,All Gamers,FunPlus Phoenix,Sunset,5,6,6,7,False,-2
316,2024-06-29 08:30:00,All Gamers,FunPlus Phoenix,Haven,6,7,2,6,False,5
316,2024-06-29 08:30:00,All Gamers,FunPlus Phoenix,Ascent,2,5,7,6,False,-6
317,2024-06-30 05:00:00,Bilibili Gaming,Dragon Ranger Gaming,Lotus,7,6,6,5,False,2
317,2024-06-30 05:00:00,Bilibili Gaming,Dragon Ranger Gaming,Ascent,5,8,4,7,False,2
318,2024-06-30 07:20:00,EDward Gaming,Nova Esports,Lotus,6,7,5,4,False,4
318,2024-06-30 07:20:00,EDward Gaming,Nova Esports,Bind,8,5,2,4,False,7
319,2024-07-03 07:00:00,All Gamers,Trace Esports,Haven,4,2,10,3,False,-7
319,2024-07-03 07:00:00,All Gamers,Trace Esports,Sunset,3,1,4,9,False,-9
320,2024-07-04 07:00:00,Titan Esports Club,FunPlus Phoenix,Lotus,6,7,3,6,False,4
320,2024-07-04 07:00:00,Titan Esports Club,FunPlus Phoenix,Sunset,5,8,4,2,False,7
321,2024-07-05 05:00:00,TYLOO,JDG Esports,Haven,1,0,2,11,False,-12
321,2024-07-05 05:00:00,TYLOO,JDG Esports,Icebox,7,2,8,5,False,-4
322,2024-07-05 07:00:00,Dragon Ranger Gaming,Wolves Esports,Icebox,2,5,7,6,False,-6
322,2024-07-05 07:00:00,Dragon Ranger Gaming,Wolves Esports,Ascent,4,2,5,8,False,-7
323,2024-07-06 05:00:00,Trace Esports,Titan Esports Club,Lotus,6,7,5,6,False,2
323,2024-07-06 05:00:00,Trace Esports,Titan Esports Club,Bind,4,4,8,5,False,-5
323,2024-07-06 05:00:00,Trace Esports,Titan Esports Club,Haven,7,6,5,5,False,3
324,2024-07-06 08:20:00,EDward Gaming,Bilibili Gaming,Icebox,7,6,6,5,False,2
324,2024-07-06 08:20:00,EDward Gaming,Bilibili Gaming,Haven,5,8,4,4,False,5
325,2024-07-07 05:00:00,JDG Esports,All Gamers,Haven,7,6,3,5,False,5
325,2024-07-07 05:00:00,JDG Esports,All Gamers,Icebox,3,10,2,1,False,10
326,2024-07-07 07:00:00,TYLOO,FunPlus Phoenix,Icebox,1,4,8,5,False,-8
326,2024-07-07 07:00:00,TYLOO,FunPlus Phoenix,Haven,6,6,6,6,True,2
326,2024-07-07 07:00:00,TYLOO,FunPlus Phoenix,Ascent,4,9,3,1,False,9
327,2024-07-16 04:00:00,Trace Esports,All Gamers,Lotus,9,4,4,3,False,6
327,2024-07-16 04:00:00,Trace Esports,All Gamers,Sunset,8,5,7,3,False,3
328,2024-07-16 06:25:00,JDG Esports,Bilibili Gaming,Sunset,4,5,7,6,False,-4
328,2024-07-16 06:25:00,JDG Esports,Bilibili Gaming,Icebox,2,5,7,6,False,-6
329,2024-07-17 04:00:00,FunPlus Phoenix,Trace Esports,Ascent,3,0,4,9,False,-10
329,2024-07-17 04:00:00,FunPlus Phoenix,Trace Esports,Haven,8,3,9,4,False,-2
330,2024-07-17 06:10:00,EDward Gaming,Bilibili Gaming,Sunset,7,6,0,5,False,8
330,2024-07-17 06:10:00,EDward Gaming,Bilibili Gaming,Bind,4,3,5,8,False,-6
330,2024-07-17 06:10:00,EDward Gaming,Bilibili Gaming,Lotus,9,4,7,3,False,3
331,2024-07-18 04:00:00,Trace Esports,EDward Gaming,Sunset,0,2,10,3,False,-11
331,2024-07-18 04:00:00,Trace Esports,EDward Gaming,Abyss,5,0,6,7,False,-8
332,2024-07-18 05:50:00,FunPlus Phoenix,Bilibili Gaming,Ascent,4,9,3,0,False,10
332,2024-07-18 05:50:00,FunPlus Phoenix,Bilibili Gaming,Icebox,7,5,7,5,True,-2
332,2024-07-18 05:50:00,FunPlus Phoenix,Bilibili Gaming,Lotus,7,6,6,4,False,3
333,2024-07-19 04:00:00,Trace Esports,FunPlus Phoenix,Lotus,7,6,6,5,False,2
333,2024-07-19 04:00:00,Trace Esports,FunPlus Phoenix,Ascent,6,7,2,6,False,5
333,2024-07-19 04:00:00,Trace Esports,FunPlus Phoenix,Abyss,5,3,6,7,False,-5
333,2024-07-19 04:00:00,Trace Esports,FunPlus Phoenix,Bind,6,3,7,6,False,-4
333,2024-07-19 04:00:00,Trace Esports,FunPlus Phoenix,Haven,6,2,7,6,False,-5
334,2024-07-20 04:30:00,EDward Gaming,FunPlus Phoenix,Sunset,9,4,6,3,False,4
334,2024-07-20 04:30:00,EDward Gaming,FunPlus Phoenix,Abyss,5,3,6,7,False,-5
334,2024-07-20 04:30:00,EDward Gaming,FunPlus Phoenix,Haven,4,9,3,4,False,6
334,2024-07-20 04:30:00,EDward Gaming,FunPlus Phoenix,Icebox,7,2,8,5,False,-4
334,2024-07-20 04:30:00,EDward Gaming,FunPlus Phoenix,Bind,10,3,6,2,False,5
335,2024-06-18 14:00:00,FUT Esports,KOI,Split,5,8,4,3,False,6
335,2024-06-18 14:00:00,FUT Esports,KOI,Lotus,4,3,9,4,False,-6
335,2024-06-18 14:00:00,FUT Esports,KOI,Sunset,10,3,4,2,False,7
336,2024-06-19 12:00:00,BBL Esports,FNATIC,Ascent,6,3,7,6,False,-4
336,2024-06-19 12:00:00,BBL Esports,FNATIC,Bind,5,8,4,7,False,2
336,2024-06-19 12:00:00,BBL Esports,FNATIC,Lotus,3,8,4,9,False,-2
337,2024-06-19 15:30:00,Team Heretics,Natus Vincere,Sunset,2,11,1,2,False,10
337,2024-06-19 15:30:00,Team Heretics,Natus Vincere,Bind,9,4,2,3,False,8
338,2024-06-20 12:00:00,GIANTX,Gentle Mates,Split,0,1,11,2,False,-12
338,2024-06-20 12:00:00,GIANTX,Gentle Mates,Sunset,6,7,5,6,False,2
338,2024-06-20 12:00:00,GIANTX,Gentle Mates,Breeze,5,8,4,7,False,2
339,2024-06-20 15:10:00,Team Vitality,Team Liquid,Lotus,8,5,6,4,False,3
339,2024-06-20 15:10:00,Team Vitality,Team Liquid,Icebox,10,2,10,2,True,2
