Match ID,Date,Team 1,Team 2,Map Name,Map Duration,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds
217,2024-04-20 17:00:00,Sentinels,MIBR,Bind,2860.0,13,7,9,4,4,3
218,2024-04-20 19:30:00,Cloud9,LOUD,Bind,4042.0,11,13,5,6,6,7
218,2024-04-20 19:30:00,Cloud9,LOUD,Icebox,2527.0,13,4,9,4,1,3
218,2024-04-20 19:30:00,Cloud9,LOUD,Lotus,3229.0,13,9,6,7,3,6
219,2024-04-21 17:00:00,KRÜ Esports,Evil Geniuses,Lotus,3575.0,13,5,10,3,3,2
219,2024-04-21 17:00:00,KRÜ Esports,Evil Geniuses,Breeze,2865.0,13,9,5,8,4,5
220,2024-04-21 19:15:00,NRG Esports,LEVIATÁN,Sunset,2735.0,4,13,2,2,3,10
220,2024-04-21 19:15:00,NRG Esports,LEVIATÁN,Bind,2315.0,4,13,1,3,2,11
221,2024-04-22 17:00:00,G2 Esports,FURIA,Lotus,2875.0,13,3,9,4,0,3
221,2024-04-22 17:00:00,G2 Esports,FURIA,Icebox,2316.0,13,3,4,9,3,0
222,2024-04-22 19:00:00,Cloud9,100 Thieves,Bind,3252.0,7,13,4,3,5,8
222,2024-04-22 19:00:00,Cloud9,100 Thieves,Ascent,2486.0,6,13,1,5,2,11
223,2024-04-23 17:00:00,Sentinels,Evil Geniuses,Lotus,4293.0,13,10,10,3,9,1
223,2024-04-23 17:00:00,Sentinels,Evil Geniuses,Bind,3591.0,11,13,10,1,11,2
223,2024-04-23 17:00:00,Sentinels,Evil Geniuses,Sunset,2950.0,10,13,6,4,7,6
224,2024-04-23 20:30:00,NRG Esports,MIBR,Split,3987.0,13,9,7,6,4,5
224,2024-04-23 20:30:00,NRG Esports,MIBR,Breeze,2507.0,13,3,4,9,3,0
225,2024-04-24 17:00:00,G2 Esports,LEVIATÁN,Breeze,3414.0,6,13,2,4,3,10
225,2024-04-24 17:00:00,G2 Esports,LEVIATÁN,Icebox,2909.0,13,8,7,6,6,2
225,2024-04-24 17:00:00,G2 Esports,LEVIATÁN,Lotus,3009.0,9,13,4,5,7,6
226,2024-04-24 20:15:00,KRÜ Esports,LOUD,Split,3589.0,13,8,8,5,7,1
226,2024-04-24 20:15:00,KRÜ Esports,LOUD,Ascent,2916.0,13,8,6,7,5,3
227,2024-04-27 17:00:00,G2 Esports,MIBR,Icebox,3919.0,13,9,6,7,5,4
227,2024-04-27 17:00:00,G2 Esports,MIBR,Bind,2176.0,13,3,11,2,2,1
228,2024-04-27 19:05:00,Sentinels,LOUD,Lotus,3498.0,7,13,5,2,10,3
228,2024-04-27 19:05:00,Sentinels,LOUD,Icebox,3043.0,8,13,3,5,7,6
229,2024-04-28 17:00:00,Cloud9,FURIA,Ascent,3352.0,2,13,2,0,12,1
229,2024-04-28 17:00:00,Cloud9,FURIA,Lotus,2353.0,13,3,4,9,3,0
229,2024-04-28 17:00:00,Cloud9,FURIA,Bind,2872.0,13,8,5,8,4,4
230,2024-04-28 19:55:00,NRG Esports,Evil Geniuses,Ascent,2969.0,6,13,2,4,3,10
230,2024-04-28 19:55:00,NRG Esports,Evil Geniuses,Lotus,4207.0,16,14,6,6,6,6
230,2024-04-28 19:55:00,NRG Esports,Evil Geniuses,Sunset,3162.0,11,13,6,5,7,6
231,2024-04-29 17:00:00,KRÜ Esports,100 Thieves,Sunset,3682.0,13,7,7,6,2,5
231,2024-04-29 17:00:00,KRÜ Esports,100 Thieves,Breeze,3137.0,11,13,4,7,5,8
231,2024-04-29 17:00:00,KRÜ Esports,100 Thieves,Split,2787.0,13,8,6,7,2,6
232,2024-05-03 20:00:00,Sentinels,FURIA,Split,3335.0,13,5,5,8,4,1
232,2024-05-03 20:00:00,Sentinels,FURIA,Icebox,2985.0,13,9,5,8,4,5
233,2024-05-04 17:00:00,NRG Esports,100 Thieves,Split,4043.0,8,13,7,1,8,5
233,2024-05-04 17:00:00,NRG Esports,100 Thieves,Bind,2488.0,7,13,4,3,5,8
234,2024-05-04 19:20:00,KRÜ Esports,LEVIATÁN,Ascent,2975.0,4,13,3,1,4,9
234,2024-05-04 19:20:00,KRÜ Esports,LEVIATÁN,Breeze,3456.0,14,12,4,8,4,8
234,2024-05-04 19:20:00,KRÜ Esports,LEVIATÁN,Lotus,3158.0,10,13,6,4,7,6
235,2024-05-05 17:00:00,Cloud9,MIBR,Icebox,4460.0,14,12,3,9,3,9
235,2024-05-05 17:00:00,Cloud9,MIBR,Sunset,3041.0,13,9,8,5,5,4
236,2024-05-05 19:35:00,G2 Esports,LOUD,Bind,3799.0,11,13,6,5,7,6
236,2024-05-05 19:35:00,G2 Esports,LOUD,Icebox,2254.0,4,13,3,1,4,9
237,2024-05-08 17:00:00,Cloud9,G2 Esports,Lotus,3600.0,6,13,1,5,7,6
237,2024-05-08 17:00:00,Cloud9,G2 Esports,Ascent,3720.0,13,15,7,5,7,5
238,2024-05-08 19:25:00,100 Thieves,LOUD,Bind,2942.0,13,6,5,8,4,2
238,2024-05-08 19:25:00,100 Thieves,LOUD,Icebox,2383.0,13,4,3,10,2,2
239,2024-05-09 17:00:00,KRÜ Esports,G2 Esports,Icebox,3231.0,5,13,4,1,5,8
239,2024-05-09 17:00:00,KRÜ Esports,G2 Esports,Ascent,2652.0,8,13,2,6,6,7
240,2024-05-09 19:05:00,LEVIATÁN,100 Thieves,Bind,2818.0,3,13,3,0,4,9
240,2024-05-09 19:05:00,LEVIATÁN,100 Thieves,Sunset,3317.0,14,12,8,4,8,4
240,2024-05-09 19:05:00,LEVIATÁN,100 Thieves,Icebox,2959.0,10,13,6,4,7,6
241,2024-05-10 17:00:00,G2 Esports,100 Thieves,Ascent,3104.0,5,13,5,0,6,7
241,2024-05-10 17:00:00,G2 Esports,100 Thieves,Bind,2597.0,13,8,7,6,6,2
241,2024-05-10 17:00:00,G2 Esports,100 Thieves,Split,3080.0,11,13,3,8,4,9
242,2024-05-10 20:00:00,KRÜ Esports,LEVIATÁN,Lotus,3024.0,13,6,7,6,1,5
242,2024-05-10 20:00:00,KRÜ Esports,LEVIATÁN,Icebox,3076.0,11,13,4,7,5,8
242,2024-05-10 20:00:00,KRÜ Esports,LEVIATÁN,Sunset,3135.0,8,13,7,1,8,5
243,2024-05-11 17:00:00,G2 Esports,LEVIATÁN,Bind,4397.0,12,14,6,6,6,6
243,2024-05-11 17:00:00,G2 Esports,LEVIATÁN,Breeze,4664.0,13,7,4,9,3,4
243,2024-05-11 17:00:00,G2 Esports,LEVIATÁN,Icebox,3656.0,12,14,6,6,6,6
243,2024-05-11 17:00:00,G2 Esports,LEVIATÁN,Lotus,3280.0,13,10,8,5,6,4
243,2024-05-11 17:00:00,G2 Esports,LEVIATÁN,Ascent,3283.0,13,11,5,8,4,7
244,2024-05-12 17:00:00,100 Thieves,G2 Esports,Bind,3869.0,13,9,4,9,1,8
244,2024-05-12 17:00:00,100 Thieves,G2 Esports,Breeze,2837.0,13,7,7,6,6,1
244,2024-05-12 17:00:00,100 Thieves,G2 Esports,Sunset,2571.0,13,8,5,8,4,4
245,2024-05-23 04:00:00,G2 Esports,T1,Breeze,,13,8,6,7,5,3
245,2024-05-23 04:00:00,G2 Esports,T1,Icebox,,1,13,0,1,11,2
245,2024-05-23 04:00:00,G2 Esports,T1,Lotus,,14,12,3,9,3,9
246,2024-05-23 07:10:00,FunPlus Phoenix,FUT Esports,Sunset,,13,7,9,4,4,3
246,2024-05-23 07:10:00,FunPlus Phoenix,FUT Esports,Lotus,,12,14,8,4,8,4
246,2024-05-23 07:10:00,FunPlus Phoenix,FUT Esports,Icebox,,13,10,9,4,8,2
247,2024-05-24 04:00:00,Gen.G,LEVIATÁN,Icebox,,7,13,2,5,7,6
247,2024-05-24 04:00:00,Gen.G,LEVIATÁN,Lotus,,13,5,6,7,5,0
247,2024-05-24 04:00:00,Gen.G,LEVIATÁN,Breeze,,13,7,8,5,3,4
248,2024-05-24 07:00:00,Team Heretics,Dragon Ranger Gaming,Icebox,,13,5,5,8,4,1
248,2024-05-24 07:00:00,Team Heretics,Dragon Ranger Gaming,Sunset,,13,5,7,6,0,5
249,2024-05-25 04:00:00,FunPlus Phoenix,Gen.G,Lotus,,16,14,10,2,10,2
249,2024-05-25 04:00:00,FunPlus Phoenix,Gen.G,Sunset,,7,13,1,6,6,7
249,2024-05-25 04:00:00,FunPlus Phoenix,Gen.G,Ascent,,11,13,4,7,5,8
250,2024-05-25 07:40:00,G2 Esports,Team Heretics,Lotus,,9,13,4,5,5,8
250,2024-05-25 07:40:00,G2 Esports,Team Heretics,Bind,,13,6,9,4,3,3
250,2024-05-25 07:40:00,G2 Esports,Team Heretics,Split,,13,8,9,4,5,3
251,2024-05-26 04:00:00,LEVIATÁN,T1,Breeze,,13,9,4,9,3,6
251,2024-05-26 04:00:00,LEVIATÁN,T1,Sunset,,13,7,3,10,2,5
252,2024-05-26 06:10:00,Dragon Ranger Gaming,FUT Esports,Bind,,10,13,6,4,8,5
252,2024-05-26 06:10:00,Dragon Ranger Gaming,FUT Esports,Ascent,,12,14,5,7,5,7
253,2024-05-27 04:00:00,FunPlus Phoenix,Team Heretics,Sunset,,4,13,2,2,10,3
253,2024-05-27 04:00:00,FunPlus Phoenix,Team Heretics,Lotus,,13,6,8,5,2,4
253,2024-05-27 04:00:00,FunPlus Phoenix,Team Heretics,Icebox,,15,17,10,2,10,2
254,2024-05-27 07:35:00,FUT Esports,LEVIATÁN,Sunset,,13,1,11,2,0,1
254,2024-05-27 07:35:00,FUT Esports,LEVIATÁN,Lotus,,11,13,6,5,7,6
254,2024-05-27 07:35:00,FUT Esports,LEVIATÁN,Bind,,13,11,6,7,5,6
255,2024-05-30 04:00:00,100 Thieves,FUT Esports,Icebox,,13,2,2,11,1,1
255,2024-05-30 04:00:00,100 Thieves,FUT Esports,Bind,,13,5,5,8,4,1
256,2024-05-30 06:00:00,FNATIC,Gen.G,Lotus,,13,10,4,9,3,7
256,2024-05-30 06:00:00,FNATIC,Gen.G,Bind,,10,13,6,4,7,6
256,2024-05-30 06:00:00,FNATIC,Gen.G,Breeze,,11,13,7,4,8,5
257,2024-05-31 04:00:00,Paper Rex,G2 Esports,Split,,13,7,11,2,6,1
257,2024-05-31 04:00:00,Paper Rex,G2 Esports,Lotus,,10,13,4,6,6,7
257,2024-05-31 04:00:00,Paper Rex,G2 Esports,Bind,,5,13,3,2,10,3
258,2024-05-31 07:00:00,EDward Gaming,Team Heretics,Sunset,,6,13,4,2,5,8
258,2024-05-31 07:00:00,EDward Gaming,Team Heretics,Split,,3,13,2,1,3,10
259,2024-06-01 04:00:00,FUT Esports,FNATIC,Split,,5,13,5,0,6,7
259,2024-06-01 04:00:00,FUT Esports,FNATIC,Lotus,,13,8,9,4,5,3
259,2024-06-01 04:00:00,FUT Esports,FNATIC,Ascent,,13,3,4,9,3,0
260,2024-06-01 07:00:00,Paper Rex,EDward Gaming,Bind,,13,11,6,7,5,6
260,2024-06-01 07:00:00,Paper Rex,EDward Gaming,Sunset,,13,6,5,8,4,2
261,2024-06-02 04:00:00,100 Thieves,Gen.G,Icebox,,10,13,3,7,4,9
261,2024-06-02 04:00:00,100 Thieves,Gen.G,Ascent,,10,13,4,6,6,7
262,2024-06-02 06:15:00,G2 Esports,Team Heretics,Icebox,,7,13,2,5,3,10
262,2024-06-02 06:15:00,G2 Esports,Team Heretics,Ascent,,13,11,2,11,1,10
262,2024-06-02 06:15:00,G2 Esports,Team Heretics,Lotus,,13,4,5,8,4,0
263,2024-06-03 04:00:00,100 Thieves,Paper Rex,Breeze,,13,5,8,5,1,4
263,2024-06-03 04:00:00,100 Thieves,Paper Rex,Sunset,,10,13,6,4,8,5
263,2024-06-03 04:00:00,100 Thieves,Paper Rex,Icebox,,14,12,5,7,5,7
264,2024-06-03 07:10:00,Team Heretics,FUT Esports,Bind,,13,7,7,6,6,1
264,2024-06-03 07:10:00,Team Heretics,FUT Esports,Sunset,,13,4,4,9,3,1
265,2024-06-07 03:00:00,G2 Esports,Gen.G,Lotus,,8,13,5,3,6,7
265,2024-06-07 03:00:00,G2 Esports,Gen.G,Ascent,,10,13,6,4,8,5
266,2024-06-07 05:25:00,100 Thieves,Team Heretics,Bind,,13,15,8,4,8,4
266,2024-06-07 05:25:00,100 Thieves,Team Heretics,Sunset,,1,13,1,0,2,11
267,2024-06-08 03:00:00,G2 Esports,Team Heretics,Bind,,2,13,0,2,10,3
267,2024-06-08 03:00:00,G2 Esports,Team Heretics,Icebox,,6,13,4,2,5,8
267,2024-06-08 03:00:00,G2 Esports,Team Heretics,Lotus,,8,13,5,3,9,4
268,2024-06-09 04:15:00,Gen.G,Team Heretics,Breeze,,13,6,3,10,2,4
268,2024-06-09 04:15:00,Gen.G,Team Heretics,Icebox,,9,13,2,7,5,8
268,2024-06-09 04:15:00,Gen.G,Team Heretics,Ascent,,9,13,6,3,7,6
268,2024-06-09 04:15:00,Gen.G,Team Heretics,Lotus,,13,4,4,9,3,1
268,2024-06-09 04:15:00,Gen.G,Team Heretics,Split,,13,3,9,4,0,3
269,2024-06-15 04:00:00,ZETA DIVISION,DRX,Icebox,2622.0,0,13,0,0,12,1
269,2024-06-15 04:00:00,ZETA DIVISION,DRX,Sunset,2844.0,13,11,5,8,4,7
269,2024-06-15 04:00:00,ZETA DIVISION,DRX,Breeze,2292.0,4,13,2,2,10,3
270,2024-06-15 06:40:00,Team Secret,BLEED,Ascent,3105.0,10,13,0,10,2,11
270,2024-06-15 06:40:00,Team Secret,BLEED,Sunset,2875.0,13,8,8,5,7,1
270,2024-06-15 06:40:00,Team Secret,BLEED,Split,2949.0,13,8,5,8,4,4
271,2024-06-16 04:00:00,T1,Gen.G,Split,4850.0,13,15,7,5,7,5
271,2024-06-16 04:00:00,T1,Gen.G,Lotus,2565.0,13,5,4,9,3,2
271,2024-06-16 04:00:00,T1,Gen.G,Sunset,3016.0,9,13,4,5,7,6
272,2024-06-16 07:30:00,Paper Rex,Talon Esports,Icebox,2273.0,13,4,9,4,1,3
272,2024-06-16 07:30:00,Paper Rex,Talon Esports,Sunset,2401.0,13,7,9,4,4,3
273,2024-06-17 04:00:00,Rex Regum Qeon,DetonatioN FocusMe,Icebox,4494.0,15,13,8,4,8,4
273,2024-06-17 04:00:00,Rex Regum Qeon,DetonatioN FocusMe,Ascent,2916.0,13,9,6,7,3,6
274,2024-06-17 06:35:00,Team Secret,Global Esports,Sunset,2821.0,13,8,2,11,1,7
274,2024-06-17 06:35:00,Team Secret,Global Esports,Ascent,3144.0,13,10,8,5,7,3
275,2024-06-22 04:00:00,Talon Esports,Rex Regum Qeon,Lotus,4361.0,15,13,6,6,6,6
275,2024-06-22 04:00:00,Talon Esports,Rex Regum Qeon,Ascent,3124.0,10,13,5,5,7,6
275,2024-06-22 04:00:00,Talon Esports,Rex Regum Qeon,Icebox,4292.0,13,10,10,3,8,2
276,2024-06-22 07:50:00,Paper Rex,DRX,Split,2136.0,13,4,9,4,1,3
276,2024-06-22 07:50:00,Paper Rex,DRX,Haven,2686.0,8,13,7,1,8,5
276,2024-06-22 07:50:00,Paper Rex,DRX,Icebox,2381.0,13,5,10,3,3,2
277,2024-06-23 04:00:00,Global Esports,BLEED,Lotus,3315.0,13,6,9,4,3,3
277,2024-06-23 04:00:00,Global Esports,BLEED,Sunset,2913.0,13,6,6,7,5,1
278,2024-06-23 06:05:00,DetonatioN FocusMe,ZETA DIVISION,Haven,3162.0,7,13,3,4,8,5
278,2024-06-23 06:05:00,DetonatioN FocusMe,ZETA DIVISION,Sunset,3246.0,13,9,7,6,4,5
278,2024-06-23 06:05:00,DetonatioN FocusMe,ZETA DIVISION,Ascent,3121.0,13,10,7,6,6,4
279,2024-06-24 04:00:00,DRX,Rex Regum Qeon,Split,3798.0,12,14,3,9,3,9
279,2024-06-24 04:00:00,DRX,Rex Regum Qeon,Sunset,3129.0,12,14,4,8,4,8
280,2024-06-24 06:20:00,Team Secret,T1,Haven,3164.0,10,13,4,6,6,7
280,2024-06-24 06:20:00,Team Secret,T1,Split,2601.0,13,6,7,6,1,5
280,2024-06-24 06:20:00,Team Secret,T1,Icebox,3282.0,14,12,8,4,8,4
281,2024-06-29 04:00:00,Talon Esports,DetonatioN FocusMe,Lotus,3128.0,13,7,7,6,2,5
281,2024-06-29 04:00:00,Talon Esports,DetonatioN FocusMe,Sunset,3273.0,13,10,6,7,4,6
282,2024-06-29 06:10:00,ZETA DIVISION,Rex Regum Qeon,Split,3013.0,8,13,6,2,7,6
282,2024-06-29 06:10:00,ZETA DIVISION,Rex Regum Qeon,Sunset,3155.0,10,13,7,3,9,4
283,2024-06-30 04:00:00,Global Esports,T1,Icebox,3462.0,13,10,6,7,5,5
283,2024-06-30 04:00:00,Global Esports,T1,Lotus,2944.0,8,13,4,4,5,8
283,2024-06-30 04:00:00,Global Esports,T1,Ascent,3019.0,8,13,6,2,7,6
284,2024-06-30 07:15:00,BLEED,Gen.G,Ascent,2793.0,6,13,6,0,7,6
284,2024-06-30 07:15:00,BLEED,Gen.G,Sunset,2911.0,13,10,8,5,7,3
284,2024-06-30 07:15:00,BLEED,Gen.G,Icebox,2986.0,11,13,7,4,8,5
285,2024-07-01 04:00:00,Paper Rex,DetonatioN FocusMe,Icebox,2965.0,13,4,10,3,2,2
285,2024-07-01 04:00:00,Paper Rex,DetonatioN FocusMe,Sunset,2789.0,13,8,5,8,4,4
286,2024-07-01 06:00:00,DRX,Talon Esports,Ascent,3490.0,11,13,8,3,9,4
286,2024-07-01 06:00:00,DRX,Talon Esports,Haven,3021.0,13,10,7,6,5,5
286,2024-07-01 06:00:00,DRX,Talon Esports,Icebox,2238.0,13,5,12,1,5,0
287,2024-07-05 04:00:00,Paper Rex,Rex Regum Qeon,Lotus,3157.0,13,7,5,8,4,3
287,2024-07-05 04:00:00,Paper Rex,Rex Regum Qeon,Ascent,2531.0,7,13,5,2,6,7
287,2024-07-05 04:00:00,Paper Rex,Rex Regum Qeon,Sunset,2870.0,13,10,7,6,5,5
288,2024-07-05 07:00:00,Gen.G,Global Esports,Lotus,2196.0,13,1,2,11,1,0
288,2024-07-05 07:00:00,Gen.G,Global Esports,Ascent,2803.0,13,6,6,7,5,1
289,2024-07-06 04:00:00,DRX,DetonatioN FocusMe,Icebox,3391.0,13,7,6,7,5,2
289,2024-07-06 04:00:00,DRX,DetonatioN FocusMe,Ascent,2319.0,6,13,5,1,6,7
289,2024-07-06 04:00:00,DRX,DetonatioN FocusMe,Haven,2067.0,13,2,10,3,0,2
290,2024-07-06 06:45:00,ZETA DIVISION,Talon Esports,Ascent,2564.0,13,6,4,9,3,3
290,2024-07-06 06:45:00,ZETA DIVISION,Talon Esports,Lotus,3044.0,8,13,2,6,6,7
290,2024-07-06 06:45:00,ZETA DIVISION,Talon Esports,Haven,2722.0,13,8,7,6,3,5
291,2024-07-07 04:00:00,Gen.G,Team Secret,Sunset,2846.0,6,13,4,2,10,3
291,2024-07-07 04:00:00,Gen.G,Team Secret,Lotus,2575.0,13,7,6,7,5,2
291,2024-07-07 04:00:00,Gen.G,Team Secret,Split,3659.0,12,14,3,9,3,9
292,2024-07-07 07:00:00,Paper Rex,ZETA DIVISION,Ascent,3016.0,9,13,7,2,8,5
292,2024-07-07 07:00:00,Paper Rex,ZETA DIVISION,Lotus,2725.0,13,8,11,2,7,1
292,2024-07-07 07:00:00,Paper Rex,ZETA DIVISION,Sunset,2220.0,13,4,5,8,4,0
293,2024-07-08 04:00:00,T1,BLEED,Bind,3689.0,13,11,3,10,2,9
293,2024-07-08 04:00:00,T1,BLEED,Lotus,3020.0,9,13,3,6,6,7
293,2024-07-08 04:00:00,T1,BLEED,Ascent,2767.0,13,8,7,6,3,5
294,2024-07-12 04:00:00,Gen.G,Rex Regum Qeon,Haven,3666.0,13,8,6,7,5,3
294,2024-07-12 04:00:00,Gen.G,Rex Regum Qeon,Bind,3136.0,13,11,7,6,6,5
295,2024-07-12 06:15:00,Team Secret,Talon Esports,Lotus,3708.0,11,13,5,6,6,7
295,2024-07-12 06:15:00,Team Secret,Talon Esports,Abyss,3348.0,11,13,5,6,6,7
296,2024-07-13 04:00:00,Paper Rex,Gen.G,Ascent,3574.0,10,13,3,7,4,9
296,2024-07-13 04:00:00,Paper Rex,Gen.G,Icebox,2340.0,5,13,4,1,5,8
297,2024-07-13 06:05:00,DRX,Talon Esports,Ascent,3320.0,13,8,7,6,3,5
297,2024-07-13 06:05:00,DRX,Talon Esports,Abyss,2381.0,13,4,5,8,4,0
298,2024-07-14 04:00:00,Gen.G,DRX,Haven,3421.0,13,9,4,9,3,6
298,2024-07-14 04:00:00,Gen.G,DRX,Sunset,3234.0,10,13,4,6,6,7
298,2024-07-14 04:00:00,Gen.G,DRX,Bind,2770.0,13,6,6,7,5,1
299,2024-07-14 07:15:00,Paper Rex,Talon Esports,Ascent,2433.0,13,3,3,10,2,1
299,2024-07-14 07:15:00,Paper Rex,Talon Esports,Sunset,2004.0,13,3,9,4,0,3
300,2024-07-20 04:00:00,DRX,Paper Rex,Abyss,2872.0,7,13,1,6,6,7
300,2024-07-20 04:00:00,DRX,Paper Rex,Lotus,2585.0,10,13,5,5,6,7
300,2024-07-20 04:00:00,DRX,Paper Rex,Bind,2928.0,13,10,5,8,4,6
300,2024-07-20 04:00:00,DRX,Paper Rex,Icebox,2939.0,13,10,6,7,4,6
300,2024-07-20 04:00:00,DRX,Paper Rex,Ascent,2612.0,13,7,7,6,2,5
301,2024-07-21 04:00:00,Gen.G,DRX,Haven,2713.0,6,13,4,2,10,3
301,2024-07-21 04:00:00,Gen.G,DRX,Bind,4959.0,18,16,5,7,5,7
301,2024-07-21 04:00:00,Gen.G,DRX,Lotus,3475.0,14,12,7,5,7,5
301,2024-07-21 04:00:00,Gen.G,DRX,Icebox,2376.0,13,6,6,7,5,1
302,2024-06-15 07:00:00,Titan Esports Club,JDG Esports,Icebox,,12,14,4,8,4,8
302,2024-06-15 07:00:00,Titan Esports Club,JDG Esports,Lotus,,11,13,8,3,9,4
303,2024-06-16 05:00:00,All Gamers,TYLOO,Sunset,,13,10,7,6,5,5
303,2024-06-16 05:00:00,All Gamers,TYLOO,Icebox,,13,4,8,5,0,4
304,2024-06-16 07:05:00,Bilibili Gaming,Wolves Esports,Sunset,,13,5,4,9,3,2
304,2024-06-16 07:05:00,Bilibili Gaming,Wolves Esports,Bind,,13,7,4,9,3,4
305,2024-06-21 05:00:00,Dragon Ranger Gaming,Nova Esports,Ascent,,13,7,6,7,1,6
305,2024-06-21 05:00:00,Dragon Ranger Gaming,Nova Esports,Lotus,,12,14,8,4,8,4
305,2024-06-21 05:00:00,Dragon Ranger Gaming,Nova Esports,Sunset,,5,13,2,3,9,4
306,2024-06-21 08:15:00,FunPlus Phoenix,Trace Esports,Haven,,13,5,10,3,3,2
306,2024-06-21 08:15:00,FunPlus Phoenix,Trace Esports,Lotus,,13,15,3,9,3,9
306,2024-06-21 08:15:00,FunPlus Phoenix,Trace Esports,Sunset,,6,13,1,5,7,6
307,2024-06-22 05:00:00,Titan Esports Club,All Gamers,Sunset,,10,13,8,2,9,4
307,2024-06-22 05:00:00,Titan Esports Club,All Gamers,Icebox,,6,13,3,3,9,4
308,2024-06-22 07:00:00,EDward Gaming,Wolves Esports,Split,,13,7,4,9,3,4
308,2024-06-22 07:00:00,EDward Gaming,Wolves Esports,Bind,,12,14,5,7,5,7
308,2024-06-22 07:00:00,EDward Gaming,Wolves Esports,Icebox,,7,13,5,2,6,7
309,2024-06-23 05:00:00,TYLOO,Trace Esports,Split,,11,13,7,4,8,5
309,2024-06-23 05:00:00,TYLOO,Trace Esports,Sunset,,13,7,7,6,2,5
309,2024-06-23 05:00:00,TYLOO,Trace Esports,Haven,,4,13,4,0,5,8
310,2024-06-23 08:05:00,Nova Esports,Bilibili Gaming,Split,,16,14,4,8,4,8
310,2024-06-23 08:05:00,Nova Esports,Bilibili Gaming,Bind,,9,13,4,5,5,8
310,2024-06-23 08:05:00,Nova Esports,Bilibili Gaming,Ascent,,6,13,3,3,4,9
311,2024-06-26 07:00:00,JDG Esports,FunPlus Phoenix,Sunset,,8,13,4,4,8,5
311,2024-06-26 07:00:00,JDG Esports,FunPlus Phoenix,Haven,,12,14,5,7,5,7
312,2024-06-27 07:00:00,EDward Gaming,Dragon Ranger Gaming,Lotus,,11,13,4,7,5,8
312,2024-06-27 07:00:00,EDward Gaming,Dragon Ranger Gaming,Haven,,5,13,3,2,4,9
313,2024-06-28 05:00:00,Nova Esports,Wolves Esports,Icebox,,14,12,10,2,10,2
313,2024-06-28 05:00:00,Nova Esports,Wolves Esports,Sunset,,15,13,4,8,4,8
314,2024-06-28 07:35:00,JDG Esports,Trace Esports,Bind,,13,2,3,10,2,0
314,2024-06-28 07:35:00,JDG Esports,Trace Esports,Sunset,,8,13,5,3,9,4
314,2024-06-28 07:35:00,JDG Esports,Trace Esports,Haven,,13,6,6,7,5,1
315,2024-06-29 05:00:00,Titan Esports Club,TYLOO,Bind,,11,13,2,9,3,10
315,2024-06-29 05:00:00,Titan Esports Club,TYLOO,Ascent,,13,9,6,7,3,6
315,2024-06-29 05:00:00,Titan Esports Club,TYLOO,Icebox,,9,13,6,3,7,6
316,2024-06-29 08:30:00,All Gamers,FunPlus Phoenix,Sunset,,11,13,5,6,6,7
316,2024-06-29 08:30:00,All Gamers,FunPlus Phoenix,Haven,,13,8,6,7,2,6
316,2024-06-29 08:30:00,All Gamers,FunPlus Phoenix,Ascent,,7,13,2,5,7,6
317,2024-06-30 05:00:00,Bilibili Gaming,Dragon Ranger Gaming,Lotus,,13,11,7,6,6,5
317,2024-06-30 05:00:00,Bilibili Gaming,Dragon Ranger Gaming,Ascent,,13,11,5,8,4,7
318,2024-06-30 07:20:00,EDward Gaming,Nova Esports,Lotus,,13,9,6,7,5,4
318,2024-06-30 07:20:00,EDward Gaming,Nova Esports,Bind,,13,6,8,5,2,4
319,2024-07-03 07:00:00,All Gamers,Trace Esports,Haven,,6,13,4,2,10,3
319,2024-07-03 07:00:00,All Gamers,Trace Esports,Sunset,,4,13,3,1,4,9
320,2024-07-04 07:00:00,Titan Esports Club,FunPlus Phoenix,Lotus,,13,9,6,7,3,6
320,2024-07-04 07:00:00,Titan Esports Club,FunPlus Phoenix,Sunset,,13,6,5,8,4,2
321,2024-07-05 05:00:00,TYLOO,JDG Esports,Haven,,1,13,1,0,2,11
321,2024-07-05 05:00:00,TYLOO,JDG Esports,Icebox,,9,13,7,2,8,5
322,2024-07-05 07:00:00,Dragon Ranger Gaming,Wolves Esports,Icebox,,7,13,2,5,7,6
322,2024-07-05 07:00:00,Dragon Ranger Gaming,Wolves Esports,Ascent,,6,13,4,2,5,8
323,2024-07-06 05:00:00,Trace Esports,Titan Esports Club,Lotus,,13,11,6,7,5,6
323,2024-07-06 05:00:00,Trace Esports,Titan Esports Club,Bind,,8,13,4,4,8,5
323,2024-07-06 05:00:00,Trace Esports,Titan Esports Club,Haven,,13,10,7,6,5,5
324,2024-07-06 08:20:00,EDward Gaming,Bilibili Gaming,Icebox,,13,11,7,6,6,5
324,2024-07-06 08:20:00,EDward Gaming,Bilibili Gaming,Haven,,13,8,5,8,4,4
325,2024-07-07 05:00:00,JDG Esports,All Gamers,Haven,,13,8,7,6,3,5
325,2024-07-07 05:00:00,JDG Esports,All Gamers,Icebox,,13,3,3,10,2,1
326,2024-07-07 07:00:00,TYLOO,FunPlus Phoenix,Icebox,,5,13,1,4,8,5
326,2024-07-07 07:00:00,TYLOO,FunPlus Phoenix,Haven,,14,12,6,6,6,6
326,2024-07-07 07:00:00,TYLOO,FunPlus Phoenix,Ascent,,13,4,4,9,3,1
